Year,Flag,Lat,Lon,BSH,CCL,FAL,MAK,OCS,RSK,SKH,SMA,SPN,THR
2021,VUT,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,7.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,7.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,37.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,37.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-22.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2021,CHN,-2.5,-147.5,2.09,0,0,0,0,0,0,0,0,0
2021,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,PYF,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,TWN,-17.5,-132.5,0.88,0,0,0,0,0,0,0.22,0,0
2021,TWN,-17.5,-127.5,2.22,0,0,0,0,0,0,0.25,0,0
2021,TWN,-12.5,-147.5,1.73,0,0,0,0,0,0,0.24,0,0
2021,TWN,-12.5,-142.5,0.04,0,0,0,0,0,0,0,0,0
2021,TWN,-12.5,-137.5,0.16,0,0,0,0,0,0,0,0,0
2021,TWN,-12.5,-132.5,13.99,0,0,0,0,0,0,0.21,0,0
2021,TWN,-12.5,-127.5,5.88,0,0.24,0,0,0,0,0,0,0
2021,TWN,-7.5,-147.5,2.88,0,0,0,0,0,0,0,0,0
2021,TWN,-7.5,-142.5,2.18,0,0,0,0,0,0,0,0,0
2021,TWN,-7.5,-137.5,5.48,0,0,0,0,0,0,0.23,0,0
2021,TWN,-7.5,-132.5,9.4,0,0,0,0,0,0,0.11,0,0
2021,TWN,-7.5,-127.5,0.59,0,0.17,0,0,0,0,0.05,0,0
2021,TWN,-7.5,-122.5,1.45,0,0,0,0,0,0,0.08,0,0
2021,TWN,-2.5,-147.5,0.27,0,0,0,0,0,0,0,0,0
2021,TWN,-2.5,-137.5,0.17,0,0,0,0,0,0,0,0,0
2021,TWN,-2.5,-132.5,0.59,0,0,0,0,0,0,0,0,0
2021,TWN,32.5,-147.5,3.92,0,0,0,0,0,0,3.55,0,0
2021,TWN,37.5,-147.5,6.59,0,0,0,0,0,0,11.55,0,0
2021,USA,17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,USA,32.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,USA,32.5,-132.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-22.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-22.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-22.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-22.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-17.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,7.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,VUT,37.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-87.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-77.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,KOR,-12.5,-127.5,0,0,0,0.05,0,0,0,0,0.1,0.92
2022,KOR,-7.5,-127.5,0,0,0,0.05,0,0,0,0,0.04,0
2022,PAN,-17.5,-112.5,1.87,0,0,0,0,0,0,0,0,0
2022,PAN,-17.5,-107.5,0.11,0,0,0,0,0,0,0,0,0
2022,PAN,-17.5,-102.5,0.3,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-122.5,0.17,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-117.5,0.32,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-112.5,0.73,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-107.5,0.32,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-97.5,0.48,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-92.5,0.79,0,0,0,0,0,0,0,0,0
2022,PAN,-7.5,-117.5,4.32,0,0,0,0,0,0,0,0,0
2022,PAN,-7.5,-112.5,1.66,0,0,0,0,0,0,0,0,0
2022,PAN,-7.5,-87.5,0.53,0,0,0,0,0,0,0,0,0
2022,PAN,2.5,-102.5,0.17,0,0,0,0,0,0,0,0,0
2022,PAN,2.5,-97.5,0.44,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-92.5,0.18,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-87.5,0.26,0,0,0,0,0,0,0,0,0
2022,PAN,12.5,-102.5,0.22,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,TWN,-17.5,-132.5,0.29,0,0,0,0,0,0,0,0,0
2022,TWN,-17.5,-127.5,1.74,0,0,0,0,0,0,0,0,0
2022,TWN,-12.5,-147.5,0.01,0,0,0,0,0,0,0,0,0
2022,TWN,-12.5,-132.5,4,0,0,0,0,0,0.05,0.04,0,0
2022,TWN,-12.5,-127.5,1.12,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-147.5,5.66,0,0,0,0,0,0.04,0,0,0
2022,TWN,-7.5,-137.5,1.44,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-132.5,2.16,0,0,0,0,0,0,0.19,0,0
2022,TWN,-7.5,-127.5,0.19,0,0,0,0,0,0,0,0,0
2022,TWN,-2.5,-147.5,0.18,0,3.12,0,0,0,0,0,0.07,0
2022,TWN,-2.5,-142.5,1.46,0,0,0,0,0,0.25,0,0,0
2022,TWN,-2.5,-137.5,6.7,0,0,0,0,0,0.14,0,0,0
2022,TWN,-2.5,-132.5,7.95,0,0.19,0,0,0,0,0.37,0,0
2022,TWN,27.5,-147.5,0.08,0,0,0,0,0,0,0.07,0,0
2022,TWN,27.5,-142.5,0.06,0,0,0,0,0,0,0,0,0
2022,TWN,32.5,-147.5,4.29,0,0,0,0,0,0,2.58,0,0
2022,TWN,32.5,-142.5,3.52,0,0,0,0,0,0,2.83,0,0
2022,TWN,37.5,-147.5,0,0,0,0,0,0,0,0.63,0,0
2022,USA,17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,27.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,USA,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,32.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,USA,32.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,USA,32.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-97.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-92.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-87.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,KOR,-2.5,-142.5,0,0,0,0.03,0,0,0.02,0,0.02,0.14
2022,KOR,-2.5,-137.5,0,0,0,0,0,0,0.02,0,0.02,0
2022,KOR,2.5,-147.5,0,0,0,0,0,0,0.04,0,0,0.18
2022,KOR,2.5,-142.5,0,0,0,0.06,0,0,0,0,0,0
2022,KOR,7.5,-147.5,0,0,0,0,0,0,0.03,0,0,0.22
2022,PAN,-17.5,-107.5,0.57,0,0,0,0,0,0,0,0,0
2022,PAN,-17.5,-102.5,2.39,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-107.5,0.77,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-102.5,6.23,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-97.5,0.55,0,0,0,0,0,0,0,0,0
2022,PAN,-7.5,-112.5,0.63,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-92.5,1.73,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-87.5,0.85,0,0,0,0,0,0,0,0,0
2022,PAN,12.5,-102.5,3.5,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,TWN,-17.5,-132.5,0.26,0,0,0,0,0,0,0,0,0
2022,TWN,-12.5,-147.5,0.27,0,0,0,0,0,0,0.05,0,0
2022,TWN,-12.5,-132.5,1.41,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-147.5,3.11,0,0,0,0,0,0,0.01,0,0
2022,TWN,-7.5,-142.5,0.16,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-132.5,1.46,0,0,0,0,0,0,0.15,0,0
2022,TWN,-2.5,-147.5,0.35,0,0.1,0,0,0,0.21,0.14,0,0
2022,TWN,-2.5,-142.5,2.8,0,1.56,0,0,0,0.32,0.38,0.31,0
2022,TWN,-2.5,-137.5,4.04,0,4.53,0,0,0,0,0.06,1.17,0
2022,TWN,-2.5,-132.5,2.64,0,1.09,0,0,0,0,0.65,0,0
2022,TWN,2.5,-147.5,3.7,0,0,0,0,0,0.15,0.21,0,0
2022,TWN,2.5,-142.5,0.96,0,0,0,0,0,0,0.36,0,0
2022,TWN,2.5,-137.5,0.65,0,0,0,0,0,0,0.23,0.07,0
2022,TWN,7.5,-147.5,7.4,0,0,0,0,0,0.78,0,0,0
2022,TWN,7.5,-142.5,0.22,0,0,0,0,0,0,0,0,0
2022,TWN,32.5,-142.5,4.22,0,0,0,0,0,0,3.91,0,0
2022,USA,17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-22.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-92.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-87.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,32.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2022,KOR,7.5,-147.5,0,0,0,0,0,0,0,0,0,0.03
2022,PAN,-17.5,-102.5,0.07,0,0,0,0,0,0,0,0,0
2022,PAN,-17.5,-97.5,0.44,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-102.5,13.83,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-97.5,12.62,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-92.5,1.58,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-87.5,0.25,0,0,0,0,0,0,0,0,0
2022,PAN,12.5,-102.5,4.93,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,TWN,-32.5,-147.5,0,0,0,0,0,0,0,0.06,0,0
2022,TWN,-12.5,-132.5,1.28,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-147.5,4.69,0,0,0,0,0,0,0.36,0,0
2022,TWN,-7.5,-142.5,2.63,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-132.5,3.64,0,0,0,0,0,0,0.19,0,0
2022,TWN,-2.5,-147.5,0.64,0,1.16,0,0,0,0,0.01,0,0
2022,TWN,-2.5,-142.5,1.37,0,1.39,0,0,0,0.32,0.22,0.05,0
2022,TWN,2.5,-147.5,0.2,0,0.13,0,0,0,0,0,0,0
2022,TWN,2.5,-142.5,0.42,0,0,0,0,0,0,0,0,0
2022,TWN,7.5,-147.5,1.89,0,0,0,0,0,0.08,0.01,0,0
2022,TWN,7.5,-142.5,4.65,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,USA,22.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,2.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,VUT,7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-12.5,-77.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2022,CHN,12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0
2022,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-102.5,0.98,0,0,0,0,0,0,0,0,0
2022,PAN,-12.5,-97.5,0.62,0,0,0,0,0,0,0,0,0
2022,PAN,-2.5,-97.5,0.03,0,0,0,0,0,0,0,0,0
2022,PAN,2.5,-97.5,0.31,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-92.5,2.06,0,0,0,0,0,0,0,0,0
2022,PAN,7.5,-87.5,1.35,0,0,0,0,0,0,0,0,0
2022,PAN,12.5,-102.5,0.15,0,0,0,0,0,0,0,0,0
2022,PAN,12.5,-92.5,0.36,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2022,PYF,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2022,TWN,-37.5,-147.5,0,0,0,0,0,0,0,0.6,0,0
2022,TWN,-32.5,-147.5,0,0,0,0,0,0,0,1.5,0,0
2022,TWN,-12.5,-142.5,0.06,0,0,0,0,0,0,0.21,0,0
2022,TWN,-7.5,-147.5,3.08,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-142.5,2.73,0,0,0,0,0,0,0.28,0,0
2022,TWN,-7.5,-132.5,0.32,0,0,0,0,0,0,0,0,0
2022,TWN,-7.5,-127.5,0.23,0,0.58,0,0,0,0,0,0,0
2022,TWN,-2.5,-147.5,0.74,0,0.45,0.01,0,0,0,0.14,0,0
2022,TWN,-2.5,-142.5,0.07,0,0.42,0,0,0,0,0,0,0
2022,TWN,-2.5,-137.5,0.94,0,0.33,0,0,0,0,0.06,0.04,0
2022,TWN,-2.5,-132.5,0.35,0,0.11,0,0,0,0,0.03,0.09,0
