BigCellID,BigCellTypeID,x,y,Pacific
49449,1,94.5,-38.5,0
49450,1,94.5,-39.5,0
49451,1,94.5,-40.5,0
49452,1,94.5,-41.5,0
49453,1,94.5,-42.5,0
49454,1,94.5,-43.5,0
49455,1,94.5,-44.5,0
49456,1,94.5,-45.5,0
49457,1,94.5,-46.5,0
49458,1,94.5,-47.5,0
49459,1,94.5,-48.5,0
49460,1,94.5,-49.5,0
49461,1,94.5,-50.5,0
49462,1,94.5,-51.5,0
49463,1,94.5,-52.5,0
49464,1,94.5,-53.5,0
49465,1,94.5,-54.5,0
49466,1,94.5,-55.5,0
49467,1,94.5,-56.5,0
49468,1,94.5,-57.5,0
49469,1,94.5,-58.5,0
49470,1,94.5,-59.5,0
49471,1,94.5,-60.5,0
49472,1,94.5,-61.5,0
49473,1,94.5,-62.5,0
49474,1,94.5,-63.5,0
49475,1,94.5,-64.5,0
49476,1,94.5,-65.5,0
49477,1,94.5,-66.5,0
49574,1,95.5,16.5,0
49575,1,95.5,15.5,0
49576,1,95.5,14.5,0
49577,1,95.5,13.5,0
49578,1,95.5,12.5,0
49579,1,95.5,11.5,0
49580,1,95.5,10.5,0
49581,1,95.5,9.5,0
49582,1,95.5,8.5,0
49583,1,95.5,7.5,0
49584,1,95.5,6.5,0
49585,1,95.5,5.5,0
49586,1,95.5,4.5,0
49587,1,95.5,3.5,0
49588,1,95.5,2.5,0
49589,1,95.5,1.5,0
49590,1,95.5,0.5,0
49591,1,95.5,-0.5,0
49592,1,95.5,-1.5,0
49593,1,95.5,-2.5,0
49594,1,95.5,-3.5,0
49595,1,95.5,-4.5,0
49596,1,95.5,-5.5,0
49597,1,95.5,-6.5,0
49598,1,95.5,-7.5,0
49599,1,95.5,-8.5,0
49600,1,95.5,-9.5,0
49601,1,95.5,-10.5,0
49602,1,95.5,-11.5,0
49603,1,95.5,-12.5,0
49604,1,95.5,-13.5,0
49605,1,95.5,-14.5,0
49606,1,95.5,-15.5,0
49607,1,95.5,-16.5,0
49608,1,95.5,-17.5,0
49609,1,95.5,-18.5,0
49610,1,95.5,-19.5,0
49611,1,95.5,-20.5,0
49612,1,95.5,-21.5,0
49613,1,95.5,-22.5,0
49614,1,95.5,-23.5,0
49615,1,95.5,-24.5,0
49616,1,95.5,-25.5,0
49617,1,95.5,-26.5,0
49618,1,95.5,-27.5,0
49619,1,95.5,-28.5,0
49620,1,95.5,-29.5,0
49621,1,95.5,-30.5,0
49622,1,95.5,-31.5,0
49623,1,95.5,-32.5,0
49624,1,95.5,-33.5,0
49625,1,95.5,-34.5,0
49626,1,95.5,-35.5,0
49627,1,95.5,-36.5,0
49628,1,95.5,-37.5,0
49629,1,95.5,-38.5,0
49630,1,95.5,-39.5,0
49631,1,95.5,-40.5,0
49632,1,95.5,-41.5,0
49633,1,95.5,-42.5,0
49634,1,95.5,-43.5,0
49635,1,95.5,-44.5,0
49636,1,95.5,-45.5,0
49637,1,95.5,-46.5,0
49638,1,95.5,-47.5,0
49639,1,95.5,-48.5,0
49640,1,95.5,-49.5,0
49641,1,95.5,-50.5,0
49642,1,95.5,-51.5,0
49643,1,95.5,-52.5,0
49644,1,95.5,-53.5,0
49645,1,95.5,-54.5,0
49646,1,95.5,-55.5,0
49647,1,95.5,-56.5,0
49648,1,95.5,-57.5,0
49649,1,95.5,-58.5,0
49650,1,95.5,-59.5,0
49651,1,95.5,-60.5,0
49652,1,95.5,-61.5,0
49653,1,95.5,-62.5,0
49654,1,95.5,-63.5,0
49655,1,95.5,-64.5,0
49656,1,95.5,-65.5,0
49657,1,95.5,-66.5,0
49753,1,96.5,17.5,0
49754,1,96.5,16.5,0
49755,1,96.5,15.5,0
49756,1,96.5,14.5,0
49757,1,96.5,13.5,0
49758,1,96.5,12.5,0
49759,1,96.5,11.5,0
49760,1,96.5,10.5,0
49761,1,96.5,9.5,0
49762,1,96.5,8.5,0
49763,1,96.5,7.5,0
49764,1,96.5,6.5,0
49765,1,96.5,5.5,0
49766,1,96.5,4.5,0
49767,1,96.5,3.5,0
49768,1,96.5,2.5,0
49769,1,96.5,1.5,0
49770,1,96.5,0.5,0
49771,1,96.5,-0.5,0
49772,1,96.5,-1.5,0
49773,1,96.5,-2.5,0
49774,1,96.5,-3.5,0
49775,1,96.5,-4.5,0
49776,1,96.5,-5.5,0
49777,1,96.5,-6.5,0
49778,1,96.5,-7.5,0
49779,1,96.5,-8.5,0
49780,1,96.5,-9.5,0
49781,1,96.5,-10.5,0
49782,1,96.5,-11.5,0
49783,1,96.5,-12.5,0
49784,1,96.5,-13.5,0
49785,1,96.5,-14.5,0
49786,1,96.5,-15.5,0
49787,1,96.5,-16.5,0
49788,1,96.5,-17.5,0
49789,1,96.5,-18.5,0
49790,1,96.5,-19.5,0
49791,1,96.5,-20.5,0
49792,1,96.5,-21.5,0
49793,1,96.5,-22.5,0
49794,1,96.5,-23.5,0
49795,1,96.5,-24.5,0
49796,1,96.5,-25.5,0
49797,1,96.5,-26.5,0
49798,1,96.5,-27.5,0
49799,1,96.5,-28.5,0
49800,1,96.5,-29.5,0
49801,1,96.5,-30.5,0
49802,1,96.5,-31.5,0
49803,1,96.5,-32.5,0
49804,1,96.5,-33.5,0
49805,1,96.5,-34.5,0
49806,1,96.5,-35.5,0
49807,1,96.5,-36.5,0
49808,1,96.5,-37.5,0
49809,1,96.5,-38.5,0
49810,1,96.5,-39.5,0
49811,1,96.5,-40.5,0
49812,1,96.5,-41.5,0
49813,1,96.5,-42.5,0
49814,1,96.5,-43.5,0
49815,1,96.5,-44.5,0
49816,1,96.5,-45.5,0
49817,1,96.5,-46.5,0
49818,1,96.5,-47.5,0
49819,1,96.5,-48.5,0
49820,1,96.5,-49.5,0
49821,1,96.5,-50.5,0
49822,1,96.5,-51.5,0
49823,1,96.5,-52.5,0
49824,1,96.5,-53.5,0
49825,1,96.5,-54.5,0
49826,1,96.5,-55.5,0
49827,1,96.5,-56.5,0
49828,1,96.5,-57.5,0
49829,1,96.5,-58.5,0
49830,1,96.5,-59.5,0
49831,1,96.5,-60.5,0
49832,1,96.5,-61.5,0
49833,1,96.5,-62.5,0
49834,1,96.5,-63.5,0
49835,1,96.5,-64.5,0
49836,1,96.5,-65.5,0
49837,1,96.5,-66.5,0
49933,1,97.5,17.5,0
49934,1,97.5,16.5,0
49935,1,97.5,15.5,0
49936,1,97.5,14.5,0
49937,1,97.5,13.5,0
49938,1,97.5,12.5,0
49939,1,97.5,11.5,0
49940,1,97.5,10.5,0
49941,1,97.5,9.5,0
49942,1,97.5,8.5,0
49943,1,97.5,7.5,0
49944,1,97.5,6.5,0
49945,1,97.5,5.5,0
49946,1,97.5,4.5,0
49947,1,97.5,3.5,0
49948,1,97.5,2.5,0
49949,1,97.5,1.5,0
49950,1,97.5,0.5,0
49951,1,97.5,-0.5,0
49952,1,97.5,-1.5,0
49953,1,97.5,-2.5,0
49954,1,97.5,-3.5,0
49955,1,97.5,-4.5,0
49956,1,97.5,-5.5,0
49957,1,97.5,-6.5,0
49958,1,97.5,-7.5,0
49959,1,97.5,-8.5,0
49960,1,97.5,-9.5,0
49961,1,97.5,-10.5,0
49962,1,97.5,-11.5,0
49963,1,97.5,-12.5,0
49964,1,97.5,-13.5,0
49965,1,97.5,-14.5,0
49966,1,97.5,-15.5,0
49967,1,97.5,-16.5,0
49968,1,97.5,-17.5,0
49969,1,97.5,-18.5,0
49970,1,97.5,-19.5,0
49971,1,97.5,-20.5,0
49972,1,97.5,-21.5,0
49973,1,97.5,-22.5,0
49974,1,97.5,-23.5,0
49975,1,97.5,-24.5,0
49976,1,97.5,-25.5,0
49977,1,97.5,-26.5,0
49978,1,97.5,-27.5,0
49979,1,97.5,-28.5,0
49980,1,97.5,-29.5,0
49981,1,97.5,-30.5,0
49982,1,97.5,-31.5,0
49983,1,97.5,-32.5,0
49984,1,97.5,-33.5,0
49985,1,97.5,-34.5,0
49986,1,97.5,-35.5,0
49987,1,97.5,-36.5,0
49988,1,97.5,-37.5,0
49989,1,97.5,-38.5,0
49990,1,97.5,-39.5,0
49991,1,97.5,-40.5,0
49992,1,97.5,-41.5,0
49993,1,97.5,-42.5,0
49994,1,97.5,-43.5,0
49995,1,97.5,-44.5,0
49996,1,97.5,-45.5,0
49997,1,97.5,-46.5,0
49998,1,97.5,-47.5,0
49999,1,97.5,-48.5,0
50000,1,97.5,-49.5,0
50001,1,97.5,-50.5,0
50002,1,97.5,-51.5,0
50003,1,97.5,-52.5,0
50004,1,97.5,-53.5,0
50005,1,97.5,-54.5,0
50006,1,97.5,-55.5,0
50007,1,97.5,-56.5,0
50008,1,97.5,-57.5,0
50009,1,97.5,-58.5,0
50010,1,97.5,-59.5,0
50011,1,97.5,-60.5,0
50012,1,97.5,-61.5,0
50013,1,97.5,-62.5,0
50014,1,97.5,-63.5,0
50015,1,97.5,-64.5,0
50016,1,97.5,-65.5,0
50017,1,97.5,-66.5,0
50116,1,98.5,14.5,0
50117,1,98.5,13.5,0
50118,1,98.5,12.5,0
50119,1,98.5,11.5,0
50120,1,98.5,10.5,0
50121,1,98.5,9.5,0
50122,1,98.5,8.5,0
50123,1,98.5,7.5,0
50124,1,98.5,6.5,0
50125,1,98.5,5.5,0
50126,1,98.5,4.5,0
50127,1,98.5,3.5,0
50128,1,98.5,2.5,0
50129,1,98.5,1.5,0
50130,1,98.5,0.5,0
50131,1,98.5,-0.5,0
50132,1,98.5,-1.5,0
50133,1,98.5,-2.5,0
50134,1,98.5,-3.5,0
50135,1,98.5,-4.5,0
50136,1,98.5,-5.5,0
50137,1,98.5,-6.5,0
50138,1,98.5,-7.5,0
50139,1,98.5,-8.5,0
50140,1,98.5,-9.5,0
50141,1,98.5,-10.5,0
50142,1,98.5,-11.5,0
50143,1,98.5,-12.5,0
50144,1,98.5,-13.5,0
50145,1,98.5,-14.5,0
50146,1,98.5,-15.5,0
50147,1,98.5,-16.5,0
50148,1,98.5,-17.5,0
50149,1,98.5,-18.5,0
50150,1,98.5,-19.5,0
50151,1,98.5,-20.5,0
50152,1,98.5,-21.5,0
50153,1,98.5,-22.5,0
50154,1,98.5,-23.5,0
50155,1,98.5,-24.5,0
50156,1,98.5,-25.5,0
50157,1,98.5,-26.5,0
50158,1,98.5,-27.5,0
50159,1,98.5,-28.5,0
50160,1,98.5,-29.5,0
50161,1,98.5,-30.5,0
50162,1,98.5,-31.5,0
50163,1,98.5,-32.5,0
50164,1,98.5,-33.5,0
50165,1,98.5,-34.5,0
50166,1,98.5,-35.5,0
50167,1,98.5,-36.5,0
50168,1,98.5,-37.5,0
50169,1,98.5,-38.5,0
50170,1,98.5,-39.5,0
50171,1,98.5,-40.5,0
50172,1,98.5,-41.5,0
50173,1,98.5,-42.5,0
50174,1,98.5,-43.5,0
50175,1,98.5,-44.5,0
50176,1,98.5,-45.5,0
50177,1,98.5,-46.5,0
50178,1,98.5,-47.5,0
50179,1,98.5,-48.5,0
50180,1,98.5,-49.5,0
50181,1,98.5,-50.5,0
50182,1,98.5,-51.5,0
50183,1,98.5,-52.5,0
50184,1,98.5,-53.5,0
50185,1,98.5,-54.5,0
50186,1,98.5,-55.5,0
50187,1,98.5,-56.5,0
50188,1,98.5,-57.5,0
50189,1,98.5,-58.5,0
50190,1,98.5,-59.5,0
50191,1,98.5,-60.5,0
50192,1,98.5,-61.5,0
50193,1,98.5,-62.5,0
50194,1,98.5,-63.5,0
50195,1,98.5,-64.5,0
50196,1,98.5,-65.5,0
50197,1,98.5,-66.5,0
50297,1,99.5,13.5,1
50298,1,99.5,12.5,1
50299,1,99.5,11.5,1
50300,1,99.5,10.5,1
50301,1,99.5,9.5,1
50302,1,99.5,8.5,1
50303,1,99.5,7.5,0
50304,1,99.5,6.5,0
50305,1,99.5,5.5,0
50306,1,99.5,4.5,0
50307,1,99.5,3.5,0
50308,1,99.5,2.5,0
50308,1,99.5,2.5,1
50310,1,99.5,0.5,0
50311,1,99.5,-0.5,0
50312,1,99.5,-1.5,0
50313,1,99.5,-2.5,0
50314,1,99.5,-3.5,0
50315,1,99.5,-4.5,0
50316,1,99.5,-5.5,0
50317,1,99.5,-6.5,0
50318,1,99.5,-7.5,0
50319,1,99.5,-8.5,0
50320,1,99.5,-9.5,0
50321,1,99.5,-10.5,0
50322,1,99.5,-11.5,0
50323,1,99.5,-12.5,0
50324,1,99.5,-13.5,0
50325,1,99.5,-14.5,0
50326,1,99.5,-15.5,0
50327,1,99.5,-16.5,0
50328,1,99.5,-17.5,0
50329,1,99.5,-18.5,0
50330,1,99.5,-19.5,0
50331,1,99.5,-20.5,0
50332,1,99.5,-21.5,0
50333,1,99.5,-22.5,0
50334,1,99.5,-23.5,0
50335,1,99.5,-24.5,0
50336,1,99.5,-25.5,0
50337,1,99.5,-26.5,0
50338,1,99.5,-27.5,0
50339,1,99.5,-28.5,0
50340,1,99.5,-29.5,0
50341,1,99.5,-30.5,0
50342,1,99.5,-31.5,0
50343,1,99.5,-32.5,0
50344,1,99.5,-33.5,0
50345,1,99.5,-34.5,0
50346,1,99.5,-35.5,0
50347,1,99.5,-36.5,0
50348,1,99.5,-37.5,0
50349,1,99.5,-38.5,0
50350,1,99.5,-39.5,0
50351,1,99.5,-40.5,0
50352,1,99.5,-41.5,0
50353,1,99.5,-42.5,0
50354,1,99.5,-43.5,0
50355,1,99.5,-44.5,0
50356,1,99.5,-45.5,0
50357,1,99.5,-46.5,0
50358,1,99.5,-47.5,0
50359,1,99.5,-48.5,0
50360,1,99.5,-49.5,0
50361,1,99.5,-50.5,0
50362,1,99.5,-51.5,0
50363,1,99.5,-52.5,0
50364,1,99.5,-53.5,0
50365,1,99.5,-54.5,0
50366,1,99.5,-55.5,0
50367,1,99.5,-56.5,0
50368,1,99.5,-57.5,0
50369,1,99.5,-58.5,0
50370,1,99.5,-59.5,0
50371,1,99.5,-60.5,0
50372,1,99.5,-61.5,0
50373,1,99.5,-62.5,0
50374,1,99.5,-63.5,0
50375,1,99.5,-64.5,0
50477,1,100.5,13.5,1
50478,1,100.5,12.5,1
50479,1,100.5,11.5,1
50480,1,100.5,10.5,1
50481,1,100.5,9.5,1
50482,1,100.5,8.5,1
50483,1,100.5,7.5,1
50484,1,100.5,6.5,0
50484,1,100.5,6.5,1
50485,1,100.5,5.5,0
50486,1,100.5,4.5,0
50487,1,100.5,3.5,0
50488,1,100.5,2.5,1
50488,1,100.5,2.5,0
50491,1,100.5,-0.5,0
50492,1,100.5,-1.5,0
50493,1,100.5,-2.5,0
50494,1,100.5,-3.5,0
50495,1,100.5,-4.5,0
50496,1,100.5,-5.5,0
50497,1,100.5,-6.5,0
50498,1,100.5,-7.5,0
50499,1,100.5,-8.5,0
50500,1,100.5,-9.5,0
50501,1,100.5,-10.5,0
50502,1,100.5,-11.5,0
50503,1,100.5,-12.5,0
50504,1,100.5,-13.5,0
50505,1,100.5,-14.5,0
50506,1,100.5,-15.5,0
50507,1,100.5,-16.5,0
50508,1,100.5,-17.5,0
50509,1,100.5,-18.5,0
50510,1,100.5,-19.5,0
50511,1,100.5,-20.5,0
50512,1,100.5,-21.5,0
50513,1,100.5,-22.5,0
50514,1,100.5,-23.5,0
50515,1,100.5,-24.5,0
50516,1,100.5,-25.5,0
50517,1,100.5,-26.5,0
50518,1,100.5,-27.5,0
50519,1,100.5,-28.5,0
50520,1,100.5,-29.5,0
50521,1,100.5,-30.5,0
50522,1,100.5,-31.5,0
50523,1,100.5,-32.5,0
50524,1,100.5,-33.5,0
50525,1,100.5,-34.5,0
50526,1,100.5,-35.5,0
50527,1,100.5,-36.5,0
50528,1,100.5,-37.5,0
50529,1,100.5,-38.5,0
50530,1,100.5,-39.5,0
50531,1,100.5,-40.5,0
50532,1,100.5,-41.5,0
50533,1,100.5,-42.5,0
50534,1,100.5,-43.5,0
50535,1,100.5,-44.5,0
50536,1,100.5,-45.5,0
50537,1,100.5,-46.5,0
50538,1,100.5,-47.5,0
50539,1,100.5,-48.5,0
50540,1,100.5,-49.5,0
50541,1,100.5,-50.5,0
50542,1,100.5,-51.5,0
50543,1,100.5,-52.5,0
50544,1,100.5,-53.5,0
50545,1,100.5,-54.5,0
50546,1,100.5,-55.5,0
50547,1,100.5,-56.5,0
50548,1,100.5,-57.5,0
50549,1,100.5,-58.5,0
50550,1,100.5,-59.5,0
50551,1,100.5,-60.5,0
50552,1,100.5,-61.5,0
50553,1,100.5,-62.5,0
50554,1,100.5,-63.5,0
50555,1,100.5,-64.5,0
50658,1,101.5,12.5,1
50659,1,101.5,11.5,1
50660,1,101.5,10.5,1
50661,1,101.5,9.5,1
50662,1,101.5,8.5,1
50663,1,101.5,7.5,1
50664,1,101.5,6.5,1
50667,1,101.5,3.5,0
50668,1,101.5,2.5,1
50668,1,101.5,2.5,0
50669,1,101.5,1.5,1
50673,1,101.5,-2.5,0
50674,1,101.5,-3.5,0
50675,1,101.5,-4.5,0
50676,1,101.5,-5.5,0
50677,1,101.5,-6.5,0
50678,1,101.5,-7.5,0
50679,1,101.5,-8.5,0
50680,1,101.5,-9.5,0
50681,1,101.5,-10.5,0
50682,1,101.5,-11.5,0
50683,1,101.5,-12.5,0
50684,1,101.5,-13.5,0
50685,1,101.5,-14.5,0
50686,1,101.5,-15.5,0
50687,1,101.5,-16.5,0
50688,1,101.5,-17.5,0
50689,1,101.5,-18.5,0
50690,1,101.5,-19.5,0
50691,1,101.5,-20.5,0
50692,1,101.5,-21.5,0
50693,1,101.5,-22.5,0
50694,1,101.5,-23.5,0
50695,1,101.5,-24.5,0
50696,1,101.5,-25.5,0
50697,1,101.5,-26.5,0
50698,1,101.5,-27.5,0
50699,1,101.5,-28.5,0
50700,1,101.5,-29.5,0
50701,1,101.5,-30.5,0
50702,1,101.5,-31.5,0
50703,1,101.5,-32.5,0
50704,1,101.5,-33.5,0
50705,1,101.5,-34.5,0
50706,1,101.5,-35.5,0
50707,1,101.5,-36.5,0
50708,1,101.5,-37.5,0
50709,1,101.5,-38.5,0
50710,1,101.5,-39.5,0
50711,1,101.5,-40.5,0
50712,1,101.5,-41.5,0
50713,1,101.5,-42.5,0
50714,1,101.5,-43.5,0
50715,1,101.5,-44.5,0
50716,1,101.5,-45.5,0
50717,1,101.5,-46.5,0
50718,1,101.5,-47.5,0
50719,1,101.5,-48.5,0
50720,1,101.5,-49.5,0
50721,1,101.5,-50.5,0
50722,1,101.5,-51.5,0
50723,1,101.5,-52.5,0
50724,1,101.5,-53.5,0
50725,1,101.5,-54.5,0
50726,1,101.5,-55.5,0
50727,1,101.5,-56.5,0
50728,1,101.5,-57.5,0
50729,1,101.5,-58.5,0
50730,1,101.5,-59.5,0
50731,1,101.5,-60.5,0
50732,1,101.5,-61.5,0
50733,1,101.5,-62.5,0
50734,1,101.5,-63.5,0
50735,1,101.5,-64.5,0
50838,1,102.5,12.5,1
50839,1,102.5,11.5,1
50840,1,102.5,10.5,1
50841,1,102.5,9.5,1
50842,1,102.5,8.5,1
50843,1,102.5,7.5,1
50844,1,102.5,6.5,1
50845,1,102.5,5.5,1
50848,1,102.5,2.5,1
50849,1,102.5,1.5,1
50850,1,102.5,0.5,1
50854,1,102.5,-3.5,0
50855,1,102.5,-4.5,0
50856,1,102.5,-5.5,0
50857,1,102.5,-6.5,0
50858,1,102.5,-7.5,0
50859,1,102.5,-8.5,0
50860,1,102.5,-9.5,0
50861,1,102.5,-10.5,0
50862,1,102.5,-11.5,0
50863,1,102.5,-12.5,0
50864,1,102.5,-13.5,0
50865,1,102.5,-14.5,0
50866,1,102.5,-15.5,0
50867,1,102.5,-16.5,0
50868,1,102.5,-17.5,0
50869,1,102.5,-18.5,0
50870,1,102.5,-19.5,0
50871,1,102.5,-20.5,0
50872,1,102.5,-21.5,0
50873,1,102.5,-22.5,0
50874,1,102.5,-23.5,0
50875,1,102.5,-24.5,0
50876,1,102.5,-25.5,0
50877,1,102.5,-26.5,0
50878,1,102.5,-27.5,0
50879,1,102.5,-28.5,0
50880,1,102.5,-29.5,0
50881,1,102.5,-30.5,0
50882,1,102.5,-31.5,0
50883,1,102.5,-32.5,0
50884,1,102.5,-33.5,0
50885,1,102.5,-34.5,0
50886,1,102.5,-35.5,0
50887,1,102.5,-36.5,0
50888,1,102.5,-37.5,0
50889,1,102.5,-38.5,0
50890,1,102.5,-39.5,0
50891,1,102.5,-40.5,0
50892,1,102.5,-41.5,0
50893,1,102.5,-42.5,0
50894,1,102.5,-43.5,0
50895,1,102.5,-44.5,0
50896,1,102.5,-45.5,0
50897,1,102.5,-46.5,0
50898,1,102.5,-47.5,0
50899,1,102.5,-48.5,0
50900,1,102.5,-49.5,0
50901,1,102.5,-50.5,0
50902,1,102.5,-51.5,0
50903,1,102.5,-52.5,0
50904,1,102.5,-53.5,0
50905,1,102.5,-54.5,0
50906,1,102.5,-55.5,0
50907,1,102.5,-56.5,0
50908,1,102.5,-57.5,0
50909,1,102.5,-58.5,0
50910,1,102.5,-59.5,0
50911,1,102.5,-60.5,0
50912,1,102.5,-61.5,0
50913,1,102.5,-62.5,0
50914,1,102.5,-63.5,0
50915,1,102.5,-64.5,0
51019,1,103.5,11.5,1
51020,1,103.5,10.5,1
51021,1,103.5,9.5,1
51022,1,103.5,8.5,1
51023,1,103.5,7.5,1
51024,1,103.5,6.5,1
51025,1,103.5,5.5,1
51026,1,103.5,4.5,1
51027,1,103.5,3.5,1
51028,1,103.5,2.5,1
51029,1,103.5,1.5,1
51030,1,103.5,0.5,1
51031,1,103.5,-0.5,1
51032,1,103.5,-1.5,1
51035,1,103.5,-4.5,0
51036,1,103.5,-5.5,0
51037,1,103.5,-6.5,0
51038,1,103.5,-7.5,0
51039,1,103.5,-8.5,0
51040,1,103.5,-9.5,0
51041,1,103.5,-10.5,0
51042,1,103.5,-11.5,0
51043,1,103.5,-12.5,0
51044,1,103.5,-13.5,0
51045,1,103.5,-14.5,0
51046,1,103.5,-15.5,0
51047,1,103.5,-16.5,0
51048,1,103.5,-17.5,0
51049,1,103.5,-18.5,0
51050,1,103.5,-19.5,0
51051,1,103.5,-20.5,0
51052,1,103.5,-21.5,0
51053,1,103.5,-22.5,0
51054,1,103.5,-23.5,0
51055,1,103.5,-24.5,0
51056,1,103.5,-25.5,0
51057,1,103.5,-26.5,0
51058,1,103.5,-27.5,0
51059,1,103.5,-28.5,0
51060,1,103.5,-29.5,0
51061,1,103.5,-30.5,0
51062,1,103.5,-31.5,0
51063,1,103.5,-32.5,0
51064,1,103.5,-33.5,0
51065,1,103.5,-34.5,0
51066,1,103.5,-35.5,0
51067,1,103.5,-36.5,0
51068,1,103.5,-37.5,0
51069,1,103.5,-38.5,0
51070,1,103.5,-39.5,0
51071,1,103.5,-40.5,0
51072,1,103.5,-41.5,0
51073,1,103.5,-42.5,0
51074,1,103.5,-43.5,0
51075,1,103.5,-44.5,0
51076,1,103.5,-45.5,0
51077,1,103.5,-46.5,0
51078,1,103.5,-47.5,0
51079,1,103.5,-48.5,0
51080,1,103.5,-49.5,0
51081,1,103.5,-50.5,0
51082,1,103.5,-51.5,0
51083,1,103.5,-52.5,0
51084,1,103.5,-53.5,0
51085,1,103.5,-54.5,0
51086,1,103.5,-55.5,0
51087,1,103.5,-56.5,0
51088,1,103.5,-57.5,0
51089,1,103.5,-58.5,0
51090,1,103.5,-59.5,0
51091,1,103.5,-60.5,0
51092,1,103.5,-61.5,0
51093,1,103.5,-62.5,0
51094,1,103.5,-63.5,0
51095,1,103.5,-64.5,0
51200,1,104.5,10.5,1
51201,1,104.5,9.5,1
51202,1,104.5,8.5,1
51203,1,104.5,7.5,1
51204,1,104.5,6.5,1
51205,1,104.5,5.5,1
51206,1,104.5,4.5,1
51207,1,104.5,3.5,1
51208,1,104.5,2.5,1
51209,1,104.5,1.5,1
51210,1,104.5,0.5,1
51211,1,104.5,-0.5,1
51212,1,104.5,-1.5,1
51213,1,104.5,-2.5,1
51216,1,104.5,-5.5,0
51216,1,104.5,-5.5,1
51217,1,104.5,-6.5,0
51217,1,104.5,-6.5,1
51218,1,104.5,-7.5,0
51219,1,104.5,-8.5,0
51220,1,104.5,-9.5,0
51221,1,104.5,-10.5,0
51222,1,104.5,-11.5,0
51223,1,104.5,-12.5,0
51224,1,104.5,-13.5,0
51225,1,104.5,-14.5,0
51226,1,104.5,-15.5,0
51227,1,104.5,-16.5,0
51228,1,104.5,-17.5,0
51229,1,104.5,-18.5,0
51230,1,104.5,-19.5,0
51231,1,104.5,-20.5,0
51232,1,104.5,-21.5,0
51233,1,104.5,-22.5,0
51234,1,104.5,-23.5,0
51235,1,104.5,-24.5,0
51236,1,104.5,-25.5,0
51237,1,104.5,-26.5,0
51238,1,104.5,-27.5,0
51239,1,104.5,-28.5,0
51240,1,104.5,-29.5,0
51241,1,104.5,-30.5,0
51242,1,104.5,-31.5,0
51243,1,104.5,-32.5,0
51244,1,104.5,-33.5,0
51245,1,104.5,-34.5,0
51246,1,104.5,-35.5,0
51247,1,104.5,-36.5,0
51248,1,104.5,-37.5,0
51249,1,104.5,-38.5,0
51250,1,104.5,-39.5,0
51251,1,104.5,-40.5,0
51252,1,104.5,-41.5,0
51253,1,104.5,-42.5,0
51254,1,104.5,-43.5,0
51255,1,104.5,-44.5,0
51256,1,104.5,-45.5,0
51257,1,104.5,-46.5,0
51258,1,104.5,-47.5,0
51259,1,104.5,-48.5,0
51260,1,104.5,-49.5,0
51261,1,104.5,-50.5,0
51262,1,104.5,-51.5,0
51263,1,104.5,-52.5,0
51264,1,104.5,-53.5,0
51265,1,104.5,-54.5,0
51266,1,104.5,-55.5,0
51267,1,104.5,-56.5,0
51268,1,104.5,-57.5,0
51269,1,104.5,-58.5,0
51270,1,104.5,-59.5,0
51271,1,104.5,-60.5,0
51272,1,104.5,-61.5,0
51273,1,104.5,-62.5,0
51274,1,104.5,-63.5,0
51275,1,104.5,-64.5,0
51371,1,105.5,19.5,1
51372,1,105.5,18.5,1
51380,1,105.5,10.5,1
51381,1,105.5,9.5,1
51382,1,105.5,8.5,1
51383,1,105.5,7.5,1
51384,1,105.5,6.5,1
51385,1,105.5,5.5,1
51386,1,105.5,4.5,1
51387,1,105.5,3.5,1
51388,1,105.5,2.5,1
51389,1,105.5,1.5,1
51390,1,105.5,0.5,1
51391,1,105.5,-0.5,1
51392,1,105.5,-1.5,1
51393,1,105.5,-2.5,1
51394,1,105.5,-3.5,1
51395,1,105.5,-4.5,1
51396,1,105.5,-5.5,1
51397,1,105.5,-6.5,0
51397,1,105.5,-6.5,1
51398,1,105.5,-7.5,0
51399,1,105.5,-8.5,0
51400,1,105.5,-9.5,0
51401,1,105.5,-10.5,0
51402,1,105.5,-11.5,0
51403,1,105.5,-12.5,0
51404,1,105.5,-13.5,0
51405,1,105.5,-14.5,0
51406,1,105.5,-15.5,0
51407,1,105.5,-16.5,0
51408,1,105.5,-17.5,0
51409,1,105.5,-18.5,0
51410,1,105.5,-19.5,0
51411,1,105.5,-20.5,0
51412,1,105.5,-21.5,0
51413,1,105.5,-22.5,0
51414,1,105.5,-23.5,0
51415,1,105.5,-24.5,0
51416,1,105.5,-25.5,0
51417,1,105.5,-26.5,0
51418,1,105.5,-27.5,0
51419,1,105.5,-28.5,0
51420,1,105.5,-29.5,0
51421,1,105.5,-30.5,0
51422,1,105.5,-31.5,0
51423,1,105.5,-32.5,0
51424,1,105.5,-33.5,0
51425,1,105.5,-34.5,0
51426,1,105.5,-35.5,0
51427,1,105.5,-36.5,0
51428,1,105.5,-37.5,0
51429,1,105.5,-38.5,0
51430,1,105.5,-39.5,0
51431,1,105.5,-40.5,0
51432,1,105.5,-41.5,0
51433,1,105.5,-42.5,0
51434,1,105.5,-43.5,0
51435,1,105.5,-44.5,0
51436,1,105.5,-45.5,0
51437,1,105.5,-46.5,0
51438,1,105.5,-47.5,0
