Year,Flag,Lat,Lon,BSH,CCL,FAL,OCS,SEPN,SKH,SPL,SPN,SPZ,THR
2021,PAN,0.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,0.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,0.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,0.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-82.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,1.5,-79.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-123.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-79.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,2.5,-78.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-144.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-137.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-128.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-124.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-123.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-115.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-111.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-78.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,3.5,-77.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-145.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-133.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-130.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-128.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-123.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-111.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-78.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,4.5,-77.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-131.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,5.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-149.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-148.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-144.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,6.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,7.5,-145.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,7.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,7.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,8.5,-144.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,8.5,-143.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,8.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,9.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,10.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,10.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,10.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,10.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,11.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,11.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,PAN,11.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-11.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-11.5,-80.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-11.5,-78.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-4.5,-143.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-4.5,-138.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-4.5,-136.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-3.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-2.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-2.5,-145.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-1.5,-148.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-1.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-1.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,USA,-1.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,USA,0.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,USA,1.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,USA,2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,USA,2.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-148.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-145.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-143.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,USA,3.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-147.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,USA,4.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-148.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-144.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-141.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-136.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-135.5,0,0,0,0,0,0,0,0,0,0
2021,USA,5.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,USA,6.5,-148.5,0,0,0,0,0,0,0,0,0,0
2021,USA,6.5,-146.5,0,0,0,0,0,0,0,0,0,0
2021,USA,6.5,-141.5,0,0,0,0,0,0,0,0,0,0
2021,USA,6.5,-139.5,0,0,0,0,0,0,0,0,0,0
2021,USA,6.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,USA,7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2021,USA,7.5,-138.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,-4.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,0.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,0.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,0.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,1.5,-81.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,2.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,3.5,-82.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-98.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,4.5,-82.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-115.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,5.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,6.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,6.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,6.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,6.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,7.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,7.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,7.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,7.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,7.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,8.5,-84.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,9.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,9.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,10.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,10.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,10.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,10.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,10.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,11.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,11.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,11.5,-86.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,12.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,VEN,12.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-9.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-7.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-7.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-4.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-3.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-3.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-3.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-2.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,COL,-1.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,COL,2.5,-80.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-130.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-125.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-123.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-116.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-111.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,COL,3.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-133.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-130.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-125.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-124.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-116.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-111.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,COL,4.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-140.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-123.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-116.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-115.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,COL,5.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-125.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,COL,6.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,COL,8.5,-125.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-17.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-17.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-17.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-14.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-14.5,-84.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-14.5,-81.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-14.5,-80.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-13.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-13.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-13.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-13.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-13.5,-82.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-82.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-12.5,-81.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-11.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-102.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-10.5,-83.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-116.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-115.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-107.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-87.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-9.5,-85.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-121.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-118.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-116.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-113.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-105.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-104.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-100.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-97.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-96.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-8.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-124.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-120.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-119.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-114.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-111.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-110.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-109.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-108.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-106.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-103.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-101.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-99.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-95.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-94.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-93.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-92.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-91.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-90.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-89.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-7.5,-88.5,0,0,0,0,0,0,0,0,0,0
2021,ECU,-6.5,-124.5,0,0,0,0,0,0,0,0,0,0
