Year,Month,Lat,Lon,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
2013,10,05N,170E,4625.957,8.149,1.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,125E,1926.41,539.98,10.355,0,179.265,34.466,4.978,0,0,0,0,0,711.189,116.242,59.793,0,6.441,3.895,0,0
2013,10,05S,130E,1444.806,404.991,7.767,0,134.442,25.848,3.726,0,0,0,0,0,533.394,87.183,44.847,0,4.833,2.925,0,0
2013,10,05S,135E,3371.214,944.988,18.128,0,313.698,60.313,8.701,0,0,0,0,0,1244.595,203.423,104.621,0,11.275,6.82,0,0
2013,10,05S,135W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,140E,545.604,781.02,27.129,4.454,1158.874,805.759,59.751,13.599,86.091,62.875,4.083,0.042,968.972,654.155,69.078,1.256,21.938,16.022,1.04,0
2013,10,05S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,145E,1523.59,2413.518,29.838,1.364,1222.673,557.306,86.903,9.639,108.804,85.302,8.734,0.322,1107.873,681.81,64.452,2.124,94.703,74.246,7.603,0
2013,10,05S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,150E,817.58,655.978,94.143,1.32,62.01,24.801,4.287,0.18,3.968,0.921,0.111,0,213.404,182.118,32.577,4.02,6.826,1.583,0.191,0
2013,10,05S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,155E,1745.372,585.143,78.822,0,70.996,46.065,13.53,0,1634.031,721.139,285.614,0,0,0,0,0,0,0,0,0
2013,10,05S,160E,2092.082,274.283,12.369,0.254,24.988,11.9,7.112,0,2430.888,837.543,389.333,0,0,0,0,0,0,0,0,0
2013,10,05S,165E,518.895,233.641,17.426,0,0,0,0,0,1074.947,222.849,135.942,0.5,0,0,0,0,0,0,0,0
2013,10,05S,170E,6068.44,3061.12,41.39,0.168,0,0,0,0,1530.988,236.024,98.053,0.112,0,0,0,0,48.441,9.075,3.484,0
2013,10,05S,175E,2546.131,1831.343,13.57,0.2,0,0,0,0,1547.31,116.167,33.866,0.135,0,0,0,0,13.934,0.952,0.115,0
2013,10,05S,175W,130.877,0.243,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,05S,180W,2342.075,150.362,42.148,0.49,0,0,0,0,548.16,16.178,27.551,0.151,0,0,0,0,0,0,0,0
2013,10,10S,135W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,145E,80.952,238.712,0,0.75,0.893,1.031,0,0,0,0,0,0,6.841,10.282,0.387,0.02,0,0,0,0
2013,10,10S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,150E,2292.189,826.016,29.487,0.2,271.148,111.981,38.769,0,48.115,21.034,6.961,0,0,0,0,0,0,0,0,0
2013,10,10S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,155E,463.696,204.442,14.205,0,412.33,126.217,27.513,0.58,383.261,186.221,29.275,0,1551.753,1071.008,58.022,1.542,0,0,0,0
2013,10,10S,160E,181.442,74.402,0.157,0,80.298,24.937,6.765,0,1291.902,220.045,176.868,0.1,0,0,0,0,0,0,0,0
2013,10,10S,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,170E,1557.578,59.883,1.697,0,0,0,0,0,396.556,72.32,24.124,0,0,0,0,0,0,0,0,0
2013,10,10S,170W,927.374,17.63,11.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,175E,1240.204,64.606,0.703,0.081,0,0,0,0,597.058,1.683,7.077,0.07,0,0,0,0,0,0,0,0
2013,10,10S,175W,1627.188,228.691,5.597,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,10S,180W,2641.591,124.146,2.127,0.32,0,0,0,0,439.21,13.689,11.328,0,0,0,0,0,0,0,0,0
2013,10,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,30N,125E,4.196,0.05,0,2406.916,1.76,0.009,0,0,3.744,0.04,0,6017.284,0,0,0,0,0,0,0,0
2013,10,30N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,35N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,35N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,125E,541.065,314.454,1.932,0,171.213,46.767,1.743,0,0,0,0,0,1405.026,156.198,52.668,0,0.168,3.507,0,0
2013,11,00N,130E,0,0,0,0,222.89,74.42,5.72,0,0,0,0,0,1894.59,446.53,50.62,0,0,0,0,0
2013,11,00N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,140E,947.746,202.861,27.711,0,46.491,29.253,5.855,0,0,0,0,0,177.609,82.818,27.574,0,0,0,0,0
2013,11,00N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,150E,129,0,0,0,102.308,4.954,14.738,0,15.828,12.356,4.174,0.01,6.009,4.151,1.445,0,0,0,0,0
2013,11,00N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,160E,0,0,0,0,5.041,3.783,1.176,0,131.837,118.919,18.268,0.01,0,0,0,0,0,0,0,0
2013,11,00N,160W,0,0,0,0,0,0,0,0,555.872,89.289,201.704,0.05,0,0,0,0,0,0,0,0
2013,11,00N,165E,1554.64,589.989,19.604,0.023,25.119,4.488,0.176,0,4198.397,1407.315,797.507,0.051,0,0,0,0,0,0,0,0
2013,11,00N,165W,0,0,0,0,0,0,0,0,852.954,127.59,242.542,0.03,0,0,0,0,0,0,0,0
2013,11,00N,170E,34.729,0,0.007,0,0,0,0,0,879.643,114.641,125.146,0,0,0,0,0,0,0,0,0
2013,11,00N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,00N,175E,36.67,0.427,0.077,0,0,0,0,0,243.555,107.464,96.423,0.159,0,0,0,0,0,0,0,0
2013,11,00N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05N,125E,821.465,359.575,4.959,0,439.014,73.473,1.919,0,0,0,0,0,373.103,55.841,14.022,0,0,0,0,0
2013,11,05N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05N,165E,0,0,0,0,18.169,17.868,0.279,0,375.378,340.837,9.737,0.103,0,0,0,0,0,0,0,0
2013,11,05N,170E,5.696,0.07,0.024,0,0,0,0,0,406.583,66.684,36.802,0,0,0,0,0,0,0,0,0
2013,11,05N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05S,125E,721.411,419.254,2.565,0,228.285,62.358,2.318,0,0,0,0,0,1873.381,208.278,70.224,0,0.228,4.693,0,0
2013,11,05S,130E,541.062,314.442,1.926,0,171.207,46.773,1.746,0,0,0,0,0,1405.035,156.204,52.668,0,0.171,3.519,0,0
2013,11,05S,135E,1262.481,733.722,4.477,0,399.487,109.142,4.07,0,0,0,0,0,3278.407,364.485,122.892,0,0.385,8.206,0,0
2013,11,05S,140E,1937.266,853.777,34.795,0.459,485.411,321.459,24.791,2.654,3.377,2.466,0.16,0.004,387.267,260.376,40.759,0,0,0,0,0
2013,11,05S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05S,145E,3998.632,6451.717,81.732,4.56,2416.733,1225.752,187.269,6.835,124.51,97.616,9.995,0.36,705.601,373.538,33.09,0.25,95.87,75.162,7.696,0
2013,11,05S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05S,150E,193.167,279.607,58.926,0,2.991,2.552,0.457,1.65,0,0,0,0,4.636,3.956,0.708,0,0,0,0,0
2013,11,05S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05S,155E,476.751,163.717,14.378,0,2337.686,799.502,206.917,6.605,2285.777,780.291,265.232,3.169,0,0,0,0,0,0,0,0
2013,11,05S,155W,49.281,33.505,0.173,0,0,0,0,0,260.499,105.607,152.784,0.03,0,0,0,0,0,0,0,0
2013,11,05S,160E,934.068,131.606,4.236,0,842.581,172.016,60.453,1.908,2870.993,870.027,442.697,0.06,0,0,0,0,0,0,0,0
2013,11,05S,160W,0,0,0,0,0,0,0,0,54.298,116.101,234.391,0,0,0,0,0,0,0,0,0
2013,11,05S,165E,9651.423,1818.975,128.697,0.22,926.373,156.838,89.537,0.042,12348.49,2548.222,1482.73,1.073,0,0,0,0,0,0,0,0
2013,11,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,05S,170E,647.237,347.222,3.944,0,137.121,22.012,7.714,0,6327.203,905.745,543.53,0.532,0,0,0,0,0,0,0,0
2013,11,05S,170W,0,0,0,0,0,0,0,0,1172.686,200.435,407.64,0.03,0,0,0,0,0,0,0,0
2013,11,05S,175E,506.654,293.895,0.99,0,0,0,0,0,7348.408,656.923,317.567,0.168,0,0,0,0,0,0,0,0
2013,11,05S,175W,718.796,1.29,0.789,0,0,0,0,0,3195.229,417.825,481.622,0.344,0,0,0,0,0,0,0,0
2013,11,05S,180W,416.285,14.286,7.617,0,0,0,0,0,1838.352,161.559,162.059,0.28,0,0,0,0,0,0,0,0
2013,11,10S,135W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,10S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,10S,145E,94.863,294.244,0.342,0.35,37.1,43.788,0.161,0,12.18,20.849,1.101,0,10.706,18.326,0.968,0,0,0,0,0
2013,11,10S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,10S,150E,2635.205,1602.304,60.064,0,1755.776,1013.162,271.073,0.3,257.591,141.297,36.695,0.04,0,0,0,0,0,0,0,0
2013,11,10S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,10S,155E,1789.229,925.33,49.078,0,561.499,216.733,43.402,0,827.603,304.069,79.748,0,664.053,652.323,34.763,0,0,0,0,0
2013,11,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,10S,160E,7888.245,3667.605,91.301,0.046,583.908,128.198,61.675,0,3069.013,763.386,453.102,0.1,0,0,0,0,0,0,0,0
2013,11,10S,160W,0,0,0,0,0,0,0,0,257.169,149.182,91.979,0,0,0,0,0,0,0,0,0
2013,11,10S,165E,1027.701,9.71,7.351,0,105.23,18.634,29.135,0,4357.71,540.444,264.267,1.992,0,0,0,0,0,0,0,0
2013,11,10S,165W,65,0,0,0,0,0,0,0,582.749,100.346,61.905,0.084,0,0,0,0,0,0,0,0
2013,11,10S,170E,174.239,0.94,0,0,0,0,0,0,2142.676,381.836,145.576,0,0,0,0,0,0,0,0,0
2013,11,10S,170W,231.513,4.215,5.907,0,0,0,0,0,6264.049,763.943,620.789,0.056,0,0,0,0,0,0,0,0
2013,11,10S,175E,209.182,21.839,0.103,0,0,0,0,0,4469.166,403.411,98.216,0.031,0,0,0,0,0,0,0,0
2013,11,10S,175W,794.021,37.754,2.805,0,0,0,0,0,4595.194,479.799,262.266,0.138,0,0,0,0,0,0,0,0
2013,11,10S,180W,350.371,14.51,0.134,0,0,0,0,0,5353.459,634.257,289.458,0.032,0,0,0,0,0,0,0,0
2013,11,15S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,15S,155E,193.925,55.154,0.299,0,649.886,208.002,26.152,0,260.522,83.272,22.167,0,0,0,0,0,0,0,0,0
2013,11,15S,160E,741.34,34.654,2.456,0,15.013,7.053,1.934,0,350.989,77.473,27.2,0,0,0,0,0,0,0,0,0
2013,11,15S,160W,0,0,0,0,0,0,0,0,252.066,79.273,28.761,0,0,0,0,0,0,0,0,0
2013,11,15S,165E,15.497,0,0,0,0,0,0,0,170.463,16.591,4.072,0,0,0,0,0,0,0,0,0
2013,11,15S,165W,0,0,0,0,0,0,0,0,496.939,217.636,102.473,0,0,0,0,0,0,0,0,0
2013,11,15S,170E,0,0,0,0,0,0,0,0,55.868,18.954,14.473,0,0,0,0,0,0,0,0,0
2013,11,15S,170W,14.5,0,0,0,0,0,0,0,108.537,33.994,15.369,0.005,0,0,0,0,0,0,0,0
2013,11,15S,175W,0,0,0,0,0,0,0,0,229.978,39.144,6.578,0.02,0,0,0,0,0,0,0,0
2013,11,15S,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,25N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,30N,125E,5.077,0,0,0,0.455,0,0,0,3.569,0,0,11250.9,0,0,0,0,0,0,0,0
2013,11,30N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,35N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,35N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,35S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,125E,486.213,290.703,5.355,0,151.788,43.806,3.717,0,0,0,0,0,1477.791,176.274,47.271,0,1.659,10.143,0,0
2013,12,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,2117.48,520.95,56.34,0,0,0,0,0
2013,12,00N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,140E,58.194,8.479,1.327,0,35.359,26.49,2.051,0.15,3.088,3.813,0.099,0,128.08,53.397,13.164,0,4.849,6.47,0.181,0
2013,12,00N,145E,522.449,0.312,0.098,0,83.837,24.616,8.294,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,150E,0,0,0,0,16.302,3.594,3.261,0,14.718,0.8,0.285,0,0,0,0,0,0,0,0,0
2013,12,00N,155E,80.041,7.722,0.082,0,298.776,61.111,95.113,0,451.565,96.729,48.583,0.225,0,0,0,0,0,0,0,0
2013,12,00N,160E,15.466,53.916,4.092,0,5.428,3.266,1.204,0.2,82.371,44.06,14.446,0,0,0,0,0,0,0,0,0
2013,12,00N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,165E,1383.104,208.634,7.716,0.2,39.786,9.651,7.631,0,3140.863,1010.673,625.535,0.56,0,0,0,0,0,0,0,0
2013,12,00N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,170E,0,0,0,0,0,0,0,0,904.083,140.169,153.024,0.089,0,0,0,0,0,0,0,0
2013,12,00N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,125E,646,313.956,8.607,0,609.71,104.842,0.988,0,0,0,0,0,377.872,70.11,11.305,0,0,0,0,0
2013,12,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05S,125E,648.299,387.638,7.106,0,202.388,58.425,4.959,0,0,0,0,0,1970.395,235.049,63.042,0,2.223,13.509,0,0
2013,12,05S,130E,486.216,290.718,5.337,0,151.794,43.812,3.726,0,0,0,0,0,1477.8,176.274,47.277,0,1.665,10.134,0,0
2013,12,05S,135E,1134.496,678.359,12.452,0,354.178,102.234,8.69,0,0,0,0,0,3448.192,411.312,110.297,0,3.894,23.65,0,0
2013,12,05S,140E,885.283,539.729,19.14,0.42,397.132,177.238,28.84,1.24,0,0,0,0,431.269,284.301,30.027,0.15,205.123,149.808,9.728,0.12
2013,12,05S,145E,526.232,648.707,10.559,1.08,1681.812,688.484,97.523,28.11,36.116,28.315,2.899,0.72,904.114,516.433,47.355,8.05,0,0,0,0
2013,12,05S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05S,150E,3299.345,931.022,116.264,0.45,1810.739,523.278,187.199,2.12,1104.504,126.496,126.369,0.08,289.099,246.717,44.133,0,0,0,0,0
2013,12,05S,155E,1620.059,452.269,67.289,0,1630.454,531.114,123.415,4.028,3578.536,1188.199,358.605,0.576,1.683,0.142,0.247,0,15.621,6.065,2.354,0
2013,12,05S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05S,160E,956.337,110.607,5.57,0,1131.189,204.807,73.398,0.025,6290.347,1639.853,744.381,0.577,0,0,0,0,0,0,0,0
2013,12,05S,160W,95.24,54.949,17.787,0,0,0,0,0,102.905,34.97,239.185,0,0,0,0,0,0,0,0,0
2013,12,05S,165E,4931.532,1738.129,124.081,0.135,754.819,224.322,152.408,0,19231.195,4210.31,2429.4,0.926,0,0,0,0,0,0,0,0
2013,12,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,05S,170E,2146.918,764.888,11.259,0.11,299.974,105.322,108.316,0,11115.825,1831.234,1016.746,0.302,0,0,0,0,0,0,0,0
2013,12,05S,170W,20.396,0.229,0.855,0,0,0,0,0,615.541,107.473,292.203,0,0,0,0,0,0,0,0,0
2013,12,05S,175E,2596,1696.205,0,0.154,0,0,0,0,9379.949,735.06,416.861,0.291,0,0,0,0,0,0,0,0
2013,12,05S,175W,186.608,113.61,43.455,0,0,0,0,0,608.538,64.968,29.086,0,0,0,0,0,0,0,0,0
2013,12,05S,180W,285.886,149.31,5.337,0,0,0,0,0,1972.767,150.051,141.164,0.151,0,0,0,0,0,0,0,0
2013,12,10S,135W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10S,145E,116.892,278.994,5.772,0.18,31.797,54.429,2.875,3.21,5.353,9.163,0.484,0,0,0,0,0,15.024,25.717,1.358,0
2013,12,10S,145W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10S,150E,7978.205,5149.098,160.383,0.78,807.243,594.782,105.461,1.3,327.877,216.98,59.727,0.47,12.545,12.018,0.437,0,96.366,65.851,20.383,0
2013,12,10S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,10S,155E,3362.4,3377.634,70.215,0,899.902,366.163,108.633,0,685.609,324.004,60.445,0.1,153.764,126.319,6.917,0,0,0,0,0
2013,12,10S,155W,101.384,11.29,7.352,0,0,0,0,0,440.723,65.063,87.921,0,0,0,0,0,0,0,0,0
2013,12,10S,160E,173.619,122.304,0.771,0,327.196,121.515,31.703,0,1998.839,608.925,308.948,0,0,0,0,0,0,0,0,0
2013,12,10S,160W,139.951,9.129,8.191,0,0,0,0,0,628.104,106.001,122.525,0,0,0,0,0,0,0,0,0
2013,12,10S,165E,59.095,1.288,1.949,0,24.14,0.326,1.287,0,1305.467,302.059,58.484,0,0,0,0,0,0,0,0,0
2013,12,10S,165W,0,0,0,0,0,0,0,0,1016.761,175.078,108.011,0,0,0,0,0,0,0,0,0
2013,12,10S,170E,1218.366,78.704,0,0,0,0,0,0,2512.58,300.133,80.818,0,0,0,0,0,0,0,0,0
2013,12,10S,170W,38.11,0.642,1.248,0,0,0,0,0,2458.373,275.131,185.939,0.027,0,0,0,0,0,0,0,0
2013,12,10S,175E,531.639,56.745,0.248,0,0,0,0,0,6169.094,758.59,111.661,0.257,0,0,0,0,0,0,0,0
2013,12,10S,175W,541.464,13.924,0,0,0,0,0,0,5931.04,693.985,330.239,0.11,0,0,0,0,0,0,0,0
2013,12,10S,180W,589.084,0.228,0.028,0,0,0,0,0,7814.442,784.561,344.913,0.373,0,0,0,0,0,0,0,0
2013,12,15S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,15S,155E,853.983,380.017,2.041,0,298.06,38.659,6.79,0,399.507,77.549,22.836,0,0,0,0,0,0,0,0,0
2013,12,15S,160E,27.371,73.199,0.524,0,74.045,12.033,0,0,86.759,21.583,0,0,153.863,43.003,0,0,0,0,0,0
2013,12,15S,160W,0,0,0,0,0,0,0,0,365.605,114.98,41.716,0,0,0,0,0,0,0,0,0
2013,12,15S,165W,10.75,8.274,0.976,0,0,0,0,0,1292.535,566.07,266.531,0,0,0,0,0,0,0,0,0
2013,12,15S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,15S,170W,0,0,0,0,0,0,0,0,566.525,177.434,80.222,0,0,0,0,0,0,0,0,0
2013,12,15S,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,15S,175W,0,0,0,0,0,0,0,0,649.894,110.616,18.59,0,0,0,0,0,0,0,0,0
2013,12,20S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,20S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,25N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,30N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,30N,125E,9.441,0,0,5155.161,3.035,0,0,161.1,5.823,0,0,8538.238,0,0,0,0,0,0,0,0
2013,12,30N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,35N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,35N,130E,3.096,0,0,1320.11,0.995,0,0,41.254,1.909,0,0,2186.435,0,0,0,0,0,0,0,0
2013,12,35N,135E,0,0,0,1467.386,0,0,0,45.856,0,0,0,2430.359,0,0,0,0,0,0,0,0
2014,1,00N,125E,393.162,184.233,0.567,0,80.85,10.416,0.399,0,0,0,0,0,1036.707,80.829,24.717,0,0,0,0,0
2014,1,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,1510.75,275.5,25.68,0,0,0,0,0
2014,1,00N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,145E,26.808,4.897,0.295,0,556.971,73.707,31.504,0,240.035,35.305,12.736,0,0,0,0,0,0,0,0,0
2014,1,00N,150E,74.839,19.479,0,0,62.446,20.47,1.67,0,600.926,135.931,22.753,0,0,0,0,0,0,0,0,0
2014,1,00N,155E,624.539,67.035,0.565,0,107.314,38.019,32.192,0,918.899,173.481,120.313,0.178,0,0,0,0,0,0,0,0
2014,1,00N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,160E,793.179,27.258,0.285,0,0,0,0,0,1275.418,273.307,126.529,0.021,0,0,0,0,0,0,0,0
2014,1,00N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,165E,1814.654,801.235,37.74,0,729.281,193.58,90.973,0.1,12271.798,3254.965,1622.612,0.336,24.49,13.992,0,0,0,0,0,0
2014,1,00N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,170E,15.108,0.634,0,0,0,0,0,0,380.377,56.225,42.531,0.01,0,0,0,0,0,0,0,0
2014,1,00N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,05N,120E,906.36,482.28,0,0,285.93,52.02,0,0,0,0,0,0,340.23,69.96,61.56,0,0,0,0,0
2014,1,05N,125E,906.357,482.277,0,0,285.931,52.022,0,0,0,0,0,0,340.233,69.958,61.56,0,0,0,0,0
2014,1,05N,140E,217.137,154.359,20.505,0,154.588,10.263,1.15,0,143.412,9.522,1.066,0,0,0,0,0,0,0,0,0
2014,1,05N,145E,42,0,0,0,438.467,36.315,19.123,0.157,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,05N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,05N,155E,233.128,8.872,0,0,88.724,4.084,0,0,4.379,0.649,0.219,0,0,0,0,0,0,0,0,0
2014,1,05N,165E,20.136,0,0,0,0,0,0,0,863.594,74.64,23.967,0.005,0,0,0,0,0,0,0,0
2014,1,05N,170E,38.883,0.474,0,0,0,0,0,0,297.647,2.831,2.134,0.062,0,0,0,0,0,0,0,0
2014,1,05N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,05N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,05S,125E,524.248,245.651,0.76,0,107.806,13.889,0.532,0,0,0,0,0,1382.288,107.787,32.946,0,0,0,0,0
2014,1,05S,130E,393.183,184.248,0.567,0,80.847,10.422,0.405,0,0,0,0,0,1036.719,80.829,24.705,0,0,0,0,0
2014,1,05S,135E,917.433,429.902,1.331,0,188.65,24.321,0.935,0,0,0,0,0,2419.01,188.606,57.651,0,0,0,0,0
2014,1,05S,140E,3.252,0.188,0.022,0,109.099,36.045,14.842,0.496,20.844,5.977,3.88,0.041,338.968,161.61,31.145,0,0,0,0,0
