Year,Month,Lat,Lon,skj_c,yft_c,oth_c
2009,11,05N,145E,0,0,0
2009,11,05N,150E,0,0,0
2009,11,05N,155E,0,0,0
2009,11,05N,160E,0,0,0
2009,11,05N,170E,0,0,0
2009,11,05N,175E,0,0,0
2009,11,05N,175W,0,0,0
2009,11,05N,180W,0,0,0
2009,11,05S,120E,2231.88,312.585,0
2009,11,05S,125E,2231.892,312.588,0
2009,11,05S,130E,2231.883,312.579,0
2009,11,05S,155E,0,0,0
2009,11,05S,160E,0,0,0
2009,11,05S,165E,0,0,0
2009,11,05S,170E,0,0,0
2009,11,05S,175E,0,0,0
2009,11,05S,180W,0,0,0
2009,11,10N,130E,0,0,0
2009,11,10N,135E,0,0,0
2009,11,10N,140E,0,0,0
2009,11,10N,150E,0,0,0
2009,11,10N,155E,0,0,0
2009,11,10S,120E,1115.946,156.286,0
2009,11,10S,160E,0,0,0
2009,11,10S,165E,0,0,0
2009,11,10S,170E,0,0,0
2009,11,10S,175E,0,0,0
2009,11,15N,130E,0,0,0
2009,11,15N,135E,422.2,1.5,0
2009,11,15N,140E,366.3,0,0
2009,11,20N,130E,0,0,0
2009,11,20N,135E,0,0,0
2009,11,25N,125E,185.5,93.2,0
2009,11,25N,130E,0,0,0
2009,11,25N,135E,0,0,0
2009,11,25N,140E,0,0,0
2009,11,30N,125E,0,0,0
2009,11,30N,130E,0,0,0
2009,11,30N,135E,0,0,0
2009,11,35N,135E,0,0,0
2009,11,35N,140E,0,0,0
2009,11,35N,145E,0,0,0
2009,11,35N,150E,201.5,0,0
2009,12,00N,120E,1115.946,156.294,0
2009,12,00N,125E,2231.88,312.585,0
2009,12,00N,155E,0,0,0
2009,12,00N,160E,0,0,0
2009,12,00N,165E,0,0,0
2009,12,00N,170E,0,0,0
2009,12,00N,175E,0,0,0
2009,12,00N,180W,0,0,0
2009,12,05N,150E,0,0,0
2009,12,05N,155E,0,0,0
2009,12,05N,160E,0,0,0
2009,12,05N,165E,0,0,0
2009,12,05N,170E,0,0,0
2009,12,05N,175E,979.2,8.6,0
2009,12,05N,180W,0,0,0
2009,12,05S,120E,2231.88,312.585,0
2009,12,05S,125E,2231.892,312.588,0
2009,12,05S,130E,2231.883,312.579,0
2009,12,05S,170E,0,0,0
2009,12,05S,175E,437.8,5,0
2009,12,05S,180W,807.6,4.3,0
2009,12,10S,120E,1115.946,156.286,0
2009,12,10S,170E,0,0,0
2009,12,10S,175E,0,0,0
2009,12,10S,180W,0,0,0
2009,12,15N,140E,0,0,0
2009,12,15N,145E,0,0,0
2009,12,15N,150E,0,0,0
2009,12,15N,155E,0,0,0
2009,12,15N,160E,0,0,0
2009,12,20N,130E,0,0,0
2009,12,20N,135E,0,0,0
2009,12,20N,140E,0,0,0
2009,12,20N,145E,0,0,0
2009,12,20N,150E,0,0,0
2009,12,20N,155E,0,0,0
2009,12,20S,175E,0,0,0
2009,12,25N,125E,0,0,0
2009,12,25N,130E,0,0,0
2009,12,30N,125E,0,0,0
2009,12,30N,130E,0,0,0
2010,1,00N,120E,1122.482,129.01,0
2010,1,00N,125E,2244.942,258.027,0
2010,1,00N,165E,0,0,0
2010,1,00N,170E,0,0,0
2010,1,00N,175E,0,0,0
2010,1,00N,175W,0,0,0
2010,1,00N,180W,0,0,0
2010,1,05N,160E,0,0,0
2010,1,05N,170E,0,0,0
2010,1,05N,175E,692.1,0,0
2010,1,05N,175W,0,0,0
2010,1,05N,180W,436,0,0
2010,1,05S,120E,2244.945,258.03,0
2010,1,05S,125E,2244.945,258.039,0
2010,1,05S,130E,2244.951,258.03,0
2010,1,05S,155W,0,0,0
2010,1,05S,170E,0,0,0
2010,1,05S,175E,0,0,0
2010,1,05S,175W,0,0,0
2010,1,05S,180W,0,0,0
2010,1,10N,155E,0,0,0
2010,1,10N,160E,0,0,0
2010,1,10N,165E,0,0,0
2010,1,10N,170E,0,0,0
2010,1,10N,175E,0,0,0
2010,1,10S,120E,1122.472,129.012,0
2010,1,10S,170E,0,0,0
2010,1,10S,175W,0,0,0
2010,1,15N,135E,0,0,0
2010,1,15N,140E,0,0,0
2010,1,15N,155E,0,0,0
2010,1,15N,160E,251.5,1,0
2010,1,15N,165E,0,0,0
2010,1,20N,130E,0,0,0
2010,1,20N,135E,0,0,0
2010,1,20N,140E,0,0,0
2010,1,20N,145E,0,0,0
2010,1,20N,150E,0,0,0
2010,1,20N,155E,0,0,0
2010,1,25N,125E,100.8,38.5,0
2010,1,25N,130E,0,0,0
2010,1,25N,135E,0,0,0
2010,1,25N,140E,0,0,0
2010,1,25N,145E,0,0,0
2010,1,30N,130E,0,0,0
2010,1,30N,135E,0,0,0
2010,1,30N,140E,0,0,0
2010,2,00N,120E,1122.482,129.01,0
2010,2,00N,125E,2244.942,258.027,0
2010,2,00N,160E,0,0,0
2010,2,00N,165E,0,0,0
2010,2,00N,170E,0,0,0
2010,2,00N,175E,0,0,0
2010,2,05N,160E,0,0,0
2010,2,05N,165E,0,0,0
2010,2,05N,170E,631,0,0
2010,2,05N,175E,2390.7,4.4,0
2010,2,05N,180W,0,0,0
2010,2,05S,120E,2244.945,258.03,0
2010,2,05S,125E,2244.945,258.039,0
2010,2,05S,130E,2244.951,258.03,0
2010,2,05S,170E,0,0,0
2010,2,10N,135E,0,0,0
2010,2,10N,160E,0,0,0
2010,2,10N,165E,0,0,0
2010,2,10N,170E,0,0,0
2010,2,10N,175E,0,0,0
2010,2,10S,120E,1122.472,129.012,0
2010,2,10S,170E,0,0,0
2010,2,15N,135E,0,0,0
2010,2,15N,140E,0,0,0
2010,2,15N,145E,0,0,0
2010,2,15N,150E,0,0,0
2010,2,15N,155E,0,0,0
2010,2,20N,120E,0,0,0
2010,2,20N,125E,0,0,0
2010,2,20N,130E,0,0,0
2010,2,20N,135E,0,0,0
2010,2,20N,140E,0,0,0
2010,2,20N,145E,0,0,0
2010,2,20N,150E,0,0,0
2010,2,25N,120E,0,0,0
2010,2,25N,125E,664.8,185.6,5
2010,2,25N,130E,164,166.3,0
2010,2,25N,135E,0,0,0
2010,2,25N,140E,468.3,18.1,0
2010,2,25N,145E,0,0,0
2010,2,25N,150E,0,0,0
2010,2,30N,125E,0,0,0
2010,2,30N,130E,44,46.5,0
2010,2,30N,135E,0,0,0
2010,2,30N,140E,0,0,0
2010,3,00N,120E,1122.482,129.01,0
2010,3,00N,125E,2244.942,258.027,0
2010,3,00N,170E,0,0,0
2010,3,00N,175E,0,0,0
2010,3,00N,175W,0,0,0
2010,3,00N,180W,0,0,0
2010,3,05N,150E,0,0,0
2010,3,05N,155E,0,0,0
2010,3,05N,160E,0,0,0
2010,3,05N,165E,0,0,0
2010,3,05N,170E,259.9,1.3,0
2010,3,05N,175E,0,0,0
2010,3,05N,180W,0,0,0
2010,3,05S,120E,2244.945,258.03,0
2010,3,05S,125E,2244.945,258.039,0
2010,3,05S,130E,2244.951,258.03,0
2010,3,05S,170E,0,0,0
2010,3,05S,175E,0,0,0
2010,3,05S,175W,0,0,0
2010,3,05S,180W,0,0,0
2010,3,10N,150E,0,0,0
2010,3,10N,155E,949.9,0,0
2010,3,10N,160E,549,0,0
2010,3,10N,165E,0,0,0
2010,3,10N,170E,0,0,0
2010,3,10S,120E,1122.472,129.012,0
2010,3,10S,170E,0,0,0
2010,3,20N,125E,0,0,0
2010,3,20N,130E,0,0,0
2010,3,20N,135E,0,0,0
2010,3,20N,140E,0,0,0
2010,3,25N,125E,947.8,185.3,0.4
2010,3,25N,130E,250.1,24.3,0.3
2010,3,25N,135E,1101.3,33.9,0
2010,3,25N,140E,303.8,19.2,0
2010,3,25N,145E,0,0,0
2010,3,30N,125E,0,0,0
2010,3,30N,130E,0,0,0
2010,3,30N,135E,16.9,115.8,0
2010,3,30N,140E,0,0,0
2010,4,00N,120E,1122.482,129.01,0
2010,4,00N,125E,2244.942,258.027,0
2010,4,00N,145E,0,0,0
2010,4,05N,140E,0,0,0
2010,4,05N,145E,0,0,0
2010,4,05N,150E,579,0.6,0
2010,4,05N,155E,0,0,0
2010,4,05N,160E,0,0,0
2010,4,05S,120E,2244.945,258.03,0
2010,4,05S,125E,2244.945,258.039,0
2010,4,05S,130E,2244.951,258.03,0
2010,4,10N,135E,0,0,0
2010,4,10N,140E,0,0,0
2010,4,10N,145E,0,0,0
2010,4,10N,150E,0,0,0
2010,4,10N,155E,894.9,0.5,0
2010,4,10N,160E,0,0,0
2010,4,10S,120E,1122.472,129.012,0
2010,4,15N,135E,0,0,0
2010,4,15N,140E,0,0,0
2010,4,15N,150E,0,0,0
2010,4,20N,135E,0,0,0
2010,4,20N,140E,0,0,0
2010,4,25N,125E,1797.3,279.6,0
2010,4,25N,130E,218.4,13.2,0
2010,4,25N,135E,313,30.7,0
2010,4,25N,140E,0,0,0
2010,4,30N,125E,0,0,0
2010,4,30N,130E,0,0,0
2010,4,30N,135E,587.6,66.1,0.3
2010,4,30N,140E,0,0,0
2010,5,00N,120E,1122.482,129.01,0
2010,5,00N,125E,2244.942,258.027,0
2010,5,05N,145E,0,0,0
2010,5,05N,150E,0,0,0
2010,5,05N,155E,0,0,0
2010,5,05S,120E,2244.945,258.03,0
2010,5,05S,125E,2244.945,258.039,0
2010,5,05S,130E,2244.951,258.03,0
2010,5,10N,140E,0,0,0
2010,5,10N,145E,0,0,0
2010,5,10N,150E,0,0,0
2010,5,10N,155E,0,0,0
2010,5,10N,160E,752.9,0,0
2010,5,10N,165E,0,0,0
2010,5,10N,170E,0,0,0
2010,5,10S,120E,1122.472,129.012,0
2010,5,15N,150E,0,0,0
2010,5,15N,155E,0,0,0
2010,5,15N,160E,0,0,0
2010,5,20N,135E,0,0,0
2010,5,20N,140E,0,0,0
2010,5,20N,145E,0,0,0
2010,5,20N,150E,0,0,0
2010,5,25N,125E,477.3,136.3,0
2010,5,25N,130E,0,0,0
2010,5,25N,135E,117.7,40.5,0
2010,5,25N,140E,330.4,22.1,0
2010,5,25N,145E,0,0,0
2010,5,25N,150E,22.9,0.6,0
2010,5,30N,125E,0,0,0
2010,5,30N,130E,0,0,0
2010,5,30N,135E,627.3,87.3,0
2010,5,30N,140E,1294.3,23.4,0
2010,5,30N,145E,762.2,42.3,0
2010,5,30N,150E,212.8,0,0
2010,5,30N,155E,0,0,0
2010,5,30N,160E,0,0,0
2010,5,30N,165E,0,0,0
2010,5,30N,170E,0,0,0
2010,5,35N,140E,632.9,0,0
2010,5,35N,145E,0,0,0
2010,6,00N,120E,1122.482,129.01,0
2010,6,00N,125E,2244.942,258.027,0
2010,6,05S,120E,2244.945,258.03,0
2010,6,05S,125E,2244.945,258.039,0
2010,6,05S,130E,2244.951,258.03,0
2010,6,10S,120E,1122.472,129.012,0
2010,6,20N,140E,0,0,0
2010,6,25N,125E,280.8,38.7,0.7
2010,6,25N,130E,0,0,0
2010,6,25N,135E,0,0,0
2010,6,25N,140E,0,0,0
2010,6,25N,145E,0,0,0
2010,6,25N,150E,0,0,0
2010,6,30N,125E,116.1,9.4,4.2
2010,6,30N,130E,0,0,0
2010,6,30N,135E,0,0,0
2010,6,30N,140E,679.7,187.5,0
2010,6,30N,145E,569.3,26.3,0
2010,6,30N,150E,53.2,0,0
2010,6,30N,155E,38.9,0,0
2010,6,30N,160E,26,0,0
2010,6,30N,165E,0,0,0
2010,6,35N,140E,110.7,0.1,0
2010,6,35N,145E,1537.8,31.8,0
2010,6,35N,150E,0,0,0
2010,6,35N,155E,0,0,0
2010,6,35N,160E,0,0,0
2010,6,35N,165E,0,0,0
2010,7,00N,120E,1122.482,129.01,0
2010,7,00N,125E,2244.942,258.027,0
2010,7,05S,120E,2244.945,258.03,0
2010,7,05S,125E,2244.945,258.039,0
2010,7,05S,130E,2244.951,258.03,0
2010,7,10S,120E,1122.472,129.012,0
2010,7,25N,125E,0,0,0
2010,7,25N,130E,0,0,0
2010,7,25N,135E,0,0,0
2010,7,25N,140E,0,0,0
2010,7,30N,125E,495.2,12.7,31.2
2010,7,30N,130E,0,0,0
2010,7,30N,135E,0,0,0
2010,7,30N,140E,0,0,0
2010,7,30N,145E,89.2,8.4,0
2010,7,30N,150E,0,0,0
2010,7,30N,170E,0,0,0
2010,7,35N,140E,0,0,0
2010,7,35N,145E,1624.9,24.9,0
2010,7,35N,150E,6848.6,2.6,1.9
2010,7,35N,155E,0,0,0
2010,7,35N,160E,270.1,0,0
2010,7,35N,165E,33,0,0
2010,7,35N,170E,0,0,0
2010,7,35N,175E,0,0,0
2010,7,40N,145E,0,0,0
2010,7,40N,150E,0,0,0
2010,7,40N,160E,0,0,0
2010,7,40N,165E,550,0,0
2010,7,40N,170E,0,0,0
2010,7,40N,175E,0,0,0
2010,8,00N,120E,1122.482,129.01,0
2010,8,00N,125E,2244.942,258.027,0
2010,8,05S,120E,2244.945,258.03,0
2010,8,05S,125E,2244.945,258.039,0
2010,8,05S,130E,2244.951,258.03,0
2010,8,10S,120E,1122.472,129.012,0
2010,8,25N,120E,0,0,0
2010,8,25N,125E,0,0,0
2010,8,25N,130E,0,0,0
2010,8,25N,135E,0,0,0
2010,8,25N,140E,0,0,0
2010,8,30N,125E,624.8,1.2,6.6
2010,8,30N,135E,0,0,0
2010,8,30N,140E,0,0,0
2010,8,30N,145E,0,0,0
2010,8,35N,140E,696.7,1.1,0
2010,8,35N,145E,989.8,1.4,0
2010,8,35N,150E,1213.9,0.4,0
2010,8,35N,155E,0,0,0
2010,8,35N,160E,0,0,0
2010,8,35N,165E,0,0,0
2010,8,35N,170E,0,0,0
2010,8,40N,140E,1418.3,0,0
2010,8,40N,145E,2000.4,0,0
2010,8,40N,150E,0,0,0
2010,8,40N,155E,0,0,0
2010,8,40N,160E,0,0,0
2010,8,40N,165E,1088.5,0,0
2010,8,40N,170E,2781.5,0,0
2010,8,40N,175E,0,0,0
2010,8,40N,180W,0,0,0
2010,9,00N,120E,1122.482,129.01,0
2010,9,00N,125E,2244.942,258.027,0
2010,9,05S,120E,2244.945,258.03,0
2010,9,05S,125E,2244.945,258.039,0
2010,9,05S,130E,2244.951,258.03,0
2010,9,10S,120E,1122.472,129.012,0
2010,9,25N,125E,0,0,0
2010,9,25N,130E,0,0,0
2010,9,30N,125E,521.8,2.3,0
2010,9,30N,135E,0,0,0
2010,9,30N,140E,0,0,0
2010,9,35N,140E,0,0,0
2010,9,35N,145E,796.5,0,0
2010,9,35N,150E,332.9,0,0
2010,9,35N,155E,0,0,0
2010,9,40N,140E,0,0,0
2010,9,40N,145E,138,0,0
2010,9,40N,150E,4586.1,0,0
2010,9,40N,155E,1881.3,0,0
2010,9,40N,160E,858.2,0,0
2010,9,40N,165E,0,0,0
2010,9,40N,170E,0,0,0
2010,10,00N,120E,1122.482,129.01,0
2010,10,00N,125E,2244.942,258.027,0
2010,10,05N,160E,0,0,0
2010,10,05N,165E,0,0,0
2010,10,05N,170E,0,0,0
2010,10,05S,120E,2244.945,258.03,0
2010,10,05S,125E,2244.945,258.039,0
2010,10,05S,130E,2244.951,258.03,0
2010,10,10N,155E,0,0,0
2010,10,10N,160E,0,0,0
2010,10,10S,120E,1122.472,129.012,0
2010,10,15N,150E,0,0,0
2010,10,15N,155E,0,0,0
2010,10,15N,160E,0,0,0
2010,10,20N,145E,0,0,0
2010,10,20N,150E,0,0,0
2010,10,20N,155E,0,0,0
2010,10,25N,125E,214.2,185.1,0
2010,10,25N,130E,0,0,0
2010,10,25N,150E,0,0,0
2010,10,30N,125E,0,0,0
2010,10,30N,130E,0,0,0
2010,10,35N,140E,2593,0,0
2010,10,35N,145E,1151.6,0,0
2010,10,35N,150E,1937.4,0,0
2010,10,35N,155E,200.8,0,0
2010,10,40N,145E,0,0,0
2010,10,40N,150E,1695.7,0,0
2010,10,40N,155E,669.5,0,0
2010,10,40N,160E,0,0,0
2010,11,00N,120E,1122.482,129.01,0
2010,11,00N,125E,2244.942,258.027,0
2010,11,00N,155E,0,0,0
2010,11,00N,155W,0,0,0
2010,11,00N,160E,0,0,0
2010,11,00N,165E,0,0,0
2010,11,05N,150E,0,0,0
2010,11,05N,155E,0,0,0
2010,11,05N,160E,0,0,0
2010,11,05N,165E,0,0,0
2010,11,05N,170E,0,0,0
2010,11,05N,175E,0,0,0
2010,11,05S,120E,2244.945,258.03,0
2010,11,05S,125E,2244.945,258.039,0
2010,11,05S,130E,2244.951,258.03,0
2010,11,05S,155E,0,0,0
2010,11,05S,160E,0,0,0
2010,11,05S,165E,0,0,0
2010,11,05S,170E,0,0,0
2010,11,10N,150E,0,0,0
2010,11,10N,155E,0,0,0
2010,11,10N,160E,0,0,0
2010,11,10N,175E,0,0,0
2010,11,10S,120E,1122.472,129.012,0
2010,11,10S,165E,706.6,4,0
2010,11,10S,170E,1487.7,2,0
2010,11,10S,175E,0,0,0
2010,11,15N,150E,0,0,0
2010,11,15N,155E,0,0,0
2010,11,15N,160E,0,0,0
2010,11,15N,170E,0,0,0
2010,11,15S,165E,0,0,0
2010,11,20N,160E,0,0,0
2010,11,25N,125E,169.7,141.8,0
2010,11,25N,130E,0,0,0
2010,11,30N,125E,0,0,0
2010,11,30N,130E,0,0,0
2010,11,30N,135E,0,0,0
2010,11,35N,140E,0,0,0
2010,11,35N,145E,68.2,0,0
2010,11,35N,150E,2242.7,0,0
2010,11,35N,155E,0,0,0
2010,11,40N,150E,938.9,0,0
2010,12,00N,120E,1122.482,129.01,0
2010,12,00N,125E,2244.942,258.027,0
2010,12,00N,150E,0,0,0
2010,12,00N,155E,0,0,0
2010,12,00N,160E,0,0,0
2010,12,00N,165E,0,0,0
2010,12,00N,170E,0,0,0
2010,12,00N,170W,0,0,0
2010,12,05N,150E,0,0,0
2010,12,05N,155E,0,0,0
2010,12,05N,160E,0,0,0
2010,12,05N,160W,0,0,0
2010,12,05N,165E,0,0,0
2010,12,05N,170E,0,0,0
2010,12,05N,170W,0,0,0
2010,12,05S,120E,2244.945,258.03,0
2010,12,05S,125E,2244.945,258.039,0
2010,12,05S,130E,2244.951,258.03,0
2010,12,05S,160E,0,0,0
2010,12,05S,165E,0,0,0
2010,12,05S,170E,0,0,0
2010,12,05S,170W,0,0,0
2010,12,10N,150E,0,0,0
2010,12,10N,155E,0,0,0
2010,12,10N,160E,0,0,0
2010,12,10S,120E,1122.472,129.012,0
2010,12,10S,160E,0,0,0
2010,12,10S,165E,1454,1,0
2010,12,10S,170E,1279.4,2,0
2010,12,10S,175E,0,0,0
2010,12,15N,150E,0,0,0
2010,12,15N,155E,0,0,0
2010,12,15N,160E,0,0,0
2010,12,15S,170E,0,0,0
2010,12,25N,125E,0,0,0
2010,12,25N,130E,0,0,0
2010,12,30N,130E,0,0,0
2010,12,30N,135E,0,0,0
2010,12,30N,140E,0,0,0
2010,12,35N,140E,0,0,0
2010,12,35N,145E,0,0,0
2010,12,35N,150E,0,0,0
2011,1,00N,120E,1029.287,268.28,0
2011,1,00N,125E,2058.588,536.55,0
2011,1,00N,145E,0,0,0
2011,1,00N,155E,0,0,0
2011,1,00N,160E,0,0,0
2011,1,05N,140E,0,0,0
2011,1,05N,145E,0,0,0
2011,1,05N,150E,0,0,0
2011,1,05N,155E,0,0,0
2011,1,05N,155W,0,0,0
2011,1,05N,160E,853,0.5,0
2011,1,05N,165E,0,0,0
2011,1,05S,120E,2058.585,536.55,0
2011,1,05S,125E,2058.574,536.541,0
2011,1,05S,130E,2058.579,536.553,0
2011,1,05S,155E,0,0,0
2011,1,05S,160E,0,0,0
2011,1,05S,165E,0,0,0
2011,1,05S,170E,0,0,0
2011,1,10N,135E,0,0,0
2011,1,10N,140E,0,0,0
2011,1,10N,145E,0,0,0
2011,1,10N,150E,0,0,0
2011,1,10N,155E,0,0,0
2011,1,10N,160E,0,0,0
2011,1,10S,120E,1029.288,268.281,0
2011,1,10S,160E,0,0,0
2011,1,10S,165E,795.9,1.5,0
2011,1,10S,170E,778.3,2.9,0
2011,1,15N,140E,0,0,0
2011,1,15N,150E,0,0,0
2011,1,15N,155E,0,0,0
2011,1,15S,165E,0,0,0
2011,1,15S,170E,0,0,0
2011,1,20N,135E,0,0,0
2011,1,20N,140E,0,0,0
2011,1,25N,125E,0,0,0
2011,1,25N,130E,0,0,0
2011,1,25N,135E,0,0,0
2011,1,25N,140E,0,0,0
2011,1,25N,145E,0,0,0
2011,1,30N,130E,0,0,0
2011,2,00N,120E,1029.287,268.28,0
2011,2,00N,125E,2058.588,536.55,0
2011,2,00N,155E,0,0,0
2011,2,00N,160E,0,0,0
2011,2,00N,160W,0,0,0
2011,2,00N,165W,0,0,0
2011,2,05N,135E,0,0,0
2011,2,05N,140E,0,0,0
2011,2,05N,155E,0,0,0
2011,2,05N,160E,0,0,0
2011,2,05S,120E,2058.585,536.55,0
2011,2,05S,125E,2058.574,536.541,0
2011,2,05S,130E,2058.579,536.553,0
2011,2,05S,160E,0,0,0
2011,2,05S,165E,0,0,0
2011,2,05S,170E,0,0,0
2011,2,10S,120E,1029.288,268.281,0
2011,2,10S,160E,0,0,0
2011,2,10S,165E,1925,5,0
2011,2,10S,170E,930,1.3,0
2011,2,15N,150E,0,0,0
2011,2,20N,130E,0,0,0
2011,2,20N,135E,0,0,0
2011,2,20N,140E,0,0,0
2011,2,25N,125E,331.2,136.2,1
2011,2,25N,130E,0,0,0
2011,2,25N,135E,130,30.2,0
2011,2,25N,140E,807.6,21,0
2011,2,25N,145E,0,0,0
2011,2,30N,125E,0,0,0
2011,2,30N,130E,0,0,0
2011,2,30N,135E,0,0,0
2011,3,00N,120E,1029.287,268.28,0
2011,3,00N,125E,2058.588,536.55,0
2011,3,00N,140E,0,0,0
2011,3,00N,145E,0,0,0
2011,3,00N,150E,0,0,0
2011,3,00N,155E,0,0,0
2011,3,00N,160E,0,0,0
2011,3,05N,135E,0,0,0
2011,3,05N,140E,0,0,0
2011,3,05N,145E,0,0,0
2011,3,05N,150E,0,0,0
2011,3,05N,155E,0,0,0
2011,3,05N,160E,0,0,0
2011,3,05N,170W,0,0,0
2011,3,05S,120E,2058.585,536.55,0
2011,3,05S,125E,2058.574,536.541,0
2011,3,05S,130E,2058.579,536.553,0
2011,3,05S,155E,0,0,0
2011,3,05S,160E,0,0,0
2011,3,05S,165E,0,0,0
2011,3,10N,140E,0,0,0
2011,3,10N,150E,0,0,0
2011,3,10S,120E,1029.288,268.281,0
2011,3,10S,155E,0,0,0
2011,3,10S,160E,0,0,0
2011,3,10S,165E,0,0,0
2011,3,10S,170E,0,0,0
2011,3,20N,120E,0,0,0
2011,3,20N,125E,0,0,0
2011,3,20N,130E,0,0,0
2011,3,20N,135E,0,0,0
2011,3,20N,140E,0,0,0
2011,3,25N,125E,922.8,161.8,3
2011,3,25N,130E,141.5,12.7,0
2011,3,25N,135E,914.6,7.8,0
2011,3,25N,140E,200.1,8,0
2011,3,30N,125E,0,0,0
2011,3,30N,130E,0,0,0
2011,3,30N,135E,85.9,6.4,0
2011,4,00N,120E,1029.287,268.28,0
2011,4,00N,125E,2058.588,536.55,0
2011,4,00N,145E,0,0,0
2011,4,00N,150E,0,0,0
2011,4,00N,155E,0,0,0
2011,4,00N,160E,0,0,0
2011,4,00N,170W,0,0,0
2011,4,05N,135E,0,0,0
2011,4,05N,140E,0,0,0
2011,4,05N,145E,0,0,0
2011,4,05N,150E,0,0,0
2011,4,05N,155E,0,0,0
2011,4,05N,160E,1273,0.1,0
2011,4,05N,170W,0,0,0
2011,4,05N,175W,0,0,0
2011,4,05S,120E,2058.585,536.55,0
2011,4,05S,125E,2058.574,536.541,0
2011,4,05S,130E,2058.579,536.553,0
2011,4,05S,155E,0,0,0
2011,4,05S,160E,779.5,0.6,0
2011,4,05S,165E,0,0,0
2011,4,05S,165W,0,0,0
2011,4,10N,145E,0,0,0
2011,4,10N,150E,0,0,0
2011,4,10N,155E,0,0,0
2011,4,10N,170W,0,0,0
2011,4,10N,175W,0,0,0
2011,4,10N,180W,0,0,0
2011,4,10S,120E,1029.288,268.281,0
2011,4,10S,155E,0,0,0
2011,4,10S,160E,0,0,0
2011,4,10S,165E,1030.7,6,0
2011,4,10S,170E,0,0,0
2011,4,15N,145E,0,0,0
2011,4,15N,150E,0,0,0
2011,4,15N,155E,0,0,0
2011,4,15S,160E,0,0,0
2011,4,15S,165E,0,0,0
2011,4,20N,120E,0,0,0
2011,4,20N,125E,0,0,0
2011,4,20N,130E,0,0,0
2011,4,20N,135E,0,0,0
2011,4,20N,140E,0,0,0
2011,4,20N,150E,0,0,0
2011,4,25N,120E,0,0,0
2011,4,25N,125E,2053.4,233.1,5.8
2011,4,25N,130E,279.2,18.5,0
2011,4,25N,135E,0,0,0
2011,4,25N,140E,514.4,53.1,0
2011,4,30N,125E,0,0,0
2011,4,30N,130E,0,0,0
2011,4,30N,135E,0,0,0
2011,4,30N,140E,0,0,0
2011,5,00N,120E,1029.287,268.28,0
2011,5,00N,125E,2058.588,536.55,0
2011,5,00N,155E,0,0,0
2011,5,00N,160E,0,0,0
2011,5,00N,165E,0,0,0
2011,5,05N,135E,0,0,0
2011,5,05N,140E,0,0,0
2011,5,05N,145E,0,0,0
2011,5,05N,150E,0,0,0
2011,5,05N,155E,0,0,0
2011,5,05N,160E,0,0,0
2011,5,05N,165E,0,0,0
2011,5,05S,120E,2058.585,536.55,0
2011,5,05S,125E,2058.574,536.541,0
2011,5,05S,130E,2058.579,536.553,0
2011,5,05S,155E,0,0,0
2011,5,05S,160E,2372.6,30.3,0
2011,5,10N,135E,0,0,0
2011,5,10N,155E,0,0,0
2011,5,10N,165E,0,0,0
2011,5,10N,170E,0,0,0
2011,5,10S,120E,1029.288,268.281,0
2011,5,10S,155E,0,0,0
2011,5,15N,135E,0,0,0
2011,5,15N,145E,0,0,0
2011,5,15N,150E,0,0,0
2011,5,15N,160E,0,0,0
2011,5,20N,130E,0,0,0
2011,5,20N,140E,0,0,0
2011,5,20N,145E,0,0,0
2011,5,20N,150E,0,0,0
2011,5,25N,125E,1888.8,178.5,4.4
2011,5,25N,130E,0,0,0
2011,5,25N,135E,0,0,0
2011,5,25N,140E,0,0,0
2011,5,25N,145E,0,0,0
2011,5,30N,125E,0,0,0
2011,5,30N,130E,0,0,0
2011,5,30N,135E,2198.3,131.8,0
2011,5,30N,140E,1632.3,53.5,0
2011,5,30N,145E,332.6,0.2,0
2011,5,30N,150E,0,0,0
2011,5,35N,140E,0,0,0
2011,5,35N,145E,0,0,0
2011,6,00N,120E,1029.287,268.28,0
2011,6,00N,125E,2058.588,536.55,0
2011,6,00N,170W,0,0,0
2011,6,05N,170W,0,0,0
2011,6,05N,175W,0,0,0
2011,6,05S,120E,2058.585,536.55,0
2011,6,05S,125E,2058.574,536.541,0
2011,6,05S,130E,2058.579,536.553,0
2011,6,10N,170W,0,0,0
2011,6,10N,175W,0,0,0
2011,6,10S,120E,1029.288,268.281,0
2011,6,10S,155E,0,0,0
2011,6,15N,145E,0,0,0
2011,6,20N,140E,0,0,0
2011,6,20N,145E,0,0,0
2011,6,25N,125E,294.4,77.1,2.4
2011,6,25N,130E,0,0,0
2011,6,25N,135E,0,0,0
2011,6,25N,140E,0,0,0
2011,6,25N,145E,0,0,0
2011,6,25N,150E,0,0,0
2011,6,30N,125E,0,0,0
2011,6,30N,130E,0,0,0
2011,6,30N,135E,868,58.3,0
2011,6,30N,140E,1427.1,69,0
2011,6,30N,145E,502.6,64.3,3.7
2011,6,30N,150E,19.5,0,0
2011,6,35N,135E,0,0,0
2011,6,35N,140E,83.4,9.7,0
2011,6,35N,145E,0,0,0
2011,6,35N,150E,54.7,9,0
2011,7,00N,120E,1029.287,268.28,0
2011,7,00N,125E,2058.588,536.55,0
2011,7,05S,120E,2058.585,536.55,0
2011,7,05S,125E,2058.574,536.541,0
2011,7,05S,130E,2058.579,536.553,0
2011,7,10S,120E,1029.288,268.281,0
