BigCellID,FishingEntityID,CountryGroupID
63263,126,7
63264,126,7
63265,126,7
63266,126,7
63267,126,7
63268,126,7
63269,126,7
63270,126,7
63271,126,7
63272,126,7
63273,126,7
63274,126,7
63275,126,7
63276,126,7
63277,126,7
63278,126,7
63279,126,7
63280,126,7
63281,126,7
63282,126,7
63283,126,7
63284,126,7
63285,126,7
63286,126,7
63287,126,7
63288,126,7
63289,126,7
63290,126,7
63291,126,7
63292,126,7
63293,126,7
63294,126,7
63295,126,7
63431,126,7
63432,126,7
63433,126,7
63434,126,7
63435,126,7
63436,126,7
63437,126,7
63438,126,7
63439,126,7
63440,126,7
63441,126,7
63442,126,7
63443,126,7
63444,126,7
63445,126,7
63446,126,7
63447,126,7
63448,126,7
63449,126,7
63450,126,7
63451,126,7
63452,126,7
63453,126,7
63454,126,7
63455,126,7
63456,126,7
63457,126,7
63458,126,7
63459,126,7
63460,126,7
63461,126,7
63462,126,7
63463,126,7
63464,126,7
63465,126,7
63466,126,7
63467,126,7
63468,126,7
63469,126,7
63470,126,7
63471,126,7
63472,126,7
63473,126,7
63474,126,7
63475,126,7
63611,126,7
63612,126,7
63613,126,7
63614,126,7
63615,126,7
63616,126,7
63617,126,7
63618,126,7
63619,126,7
63620,126,7
63621,126,7
63622,126,7
63623,126,7
63624,126,7
63625,126,7
63626,126,7
63627,126,7
63628,126,7
63629,126,7
63630,126,7
63631,126,7
63632,126,7
63633,126,7
63634,126,7
63635,126,7
63636,126,7
63637,126,7
63638,126,7
63639,126,7
63640,126,7
63641,126,7
63642,126,7
63643,126,7
63644,126,7
63645,126,7
63646,126,7
63647,126,7
63648,126,7
63649,126,7
63650,126,7
63651,126,7
63652,126,7
63653,126,7
63654,126,7
63655,126,7
63791,126,7
63792,126,7
63793,126,7
63794,126,7
63795,126,7
63796,126,7
63797,126,7
63798,126,7
63799,126,7
63800,126,7
63801,126,7
63802,126,7
63803,126,7
63804,126,7
63805,126,7
63806,126,7
63807,126,7
63808,126,7
63809,126,7
63810,126,7
63811,126,7
63812,126,7
63813,126,7
63814,126,7
63815,126,7
63816,126,7
63817,126,7
63818,126,7
63819,126,7
63820,126,7
63821,126,7
63822,126,7
63823,126,7
63824,126,7
63825,126,7
63826,126,7
63827,126,7
63828,126,7
63829,126,7
63830,126,7
63831,126,7
63832,126,7
63833,126,7
63834,126,7
63835,126,7
63971,126,7
63972,126,7
63973,126,7
63974,126,7
63975,126,7
63976,126,7
63977,126,7
63978,126,7
63979,126,7
63980,126,7
63981,126,7
63982,126,7
63983,126,7
63984,126,7
63985,126,7
63986,126,7
63987,126,7
63988,126,7
63989,126,7
63990,126,7
63991,126,7
63992,126,7
63993,126,7
63994,126,7
63995,126,7
63996,126,7
63997,126,7
63998,126,7
63999,126,7
64000,126,7
64001,126,7
64002,126,7
64003,126,7
64004,126,7
64005,126,7
64006,126,7
64007,126,7
64008,126,7
64009,126,7
64010,126,7
64011,126,7
64012,126,7
64013,126,7
64014,126,7
64015,126,7
64151,126,7
64152,126,7
64153,126,7
64154,126,7
64155,126,7
64156,126,7
64157,126,7
64158,126,7
64159,126,7
64160,126,7
64161,126,7
64162,126,7
64163,126,7
64164,126,7
64165,126,7
64166,126,7
64167,126,7
64168,126,7
64169,126,7
64170,126,7
64171,126,7
64172,126,7
64173,126,7
64174,126,7
64175,126,7
64176,126,7
64177,126,7
64178,126,7
64179,126,7
64180,126,7
64181,126,7
64182,126,7
64183,126,7
64184,126,7
64185,126,7
64186,126,7
64187,126,7
64188,126,7
64189,126,7
64190,126,7
64191,126,7
64192,126,7
64193,126,7
64194,126,7
64195,126,7
64331,126,7
64332,126,7
64333,126,7
64334,126,7
64335,126,7
64336,126,7
64337,126,7
64338,126,7
64339,126,7
64340,126,7
64341,126,7
64342,126,7
64343,126,7
64344,126,7
64345,126,7
64346,126,7
64347,126,7
64348,126,7
64349,126,7
64350,126,7
64351,126,7
64352,126,7
64353,126,7
64354,126,7
64355,126,7
64356,126,7
64357,126,7
64358,126,7
64359,126,7
64360,126,7
64361,126,7
64362,126,7
64363,126,7
64364,126,7
64365,126,7
64366,126,7
64367,126,7
64368,126,7
64369,126,7
64370,126,7
64371,126,7
64372,126,7
64373,126,7
64374,126,7
64375,126,7
64511,126,7
64512,126,7
64513,126,7
64514,126,7
64515,126,7
64516,126,7
64517,126,7
64518,126,7
64519,126,7
64520,126,7
64521,126,7
64522,126,7
64523,126,7
64524,126,7
64525,126,7
64526,126,7
64527,126,7
64528,126,7
64529,126,7
64530,126,7
64531,126,7
64532,126,7
64533,126,7
64534,126,7
64535,126,7
64536,126,7
64537,126,7
64538,126,7
64539,126,7
64540,126,7
64541,126,7
64542,126,7
64543,126,7
64544,126,7
64545,126,7
64546,126,7
64547,126,7
64548,126,7
64549,126,7
64550,126,7
64551,126,7
64552,126,7
64553,126,7
64554,126,7
64555,126,7
64691,126,7
64692,126,7
64693,126,7
64694,126,7
64695,126,7
64696,126,7
64697,126,7
64698,126,7
64699,126,7
64700,126,7
64701,126,7
64702,126,7
64703,126,7
64704,126,7
64705,126,7
64706,126,7
64707,126,7
64708,126,7
64709,126,7
64710,126,7
64711,126,7
64712,126,7
64713,126,7
64714,126,7
64715,126,7
64716,126,7
64717,126,7
64718,126,7
64719,126,7
64720,126,7
64721,126,7
64722,126,7
64723,126,7
64724,126,7
64725,126,7
64726,126,7
64727,126,7
64728,126,7
64729,126,7
64730,126,7
64731,126,7
64732,126,7
64733,126,7
64734,126,7
64735,126,7
68696,126,7
68697,126,7
68698,126,7
68699,126,7
68700,126,7
69182,126,7
69183,126,7
69200,126,7
69201,126,7
69202,126,7
69218,126,7
69219,126,7
69220,126,7
69236,126,7
69237,126,7
69238,126,7
69239,126,7
69254,126,7
69255,126,7
69256,126,7
69257,126,7
69272,126,7
69273,126,7
69274,126,7
69275,126,7
69276,126,7
69290,126,7
69291,126,7
69292,126,7
69293,126,7
69294,126,7
69308,126,7
69309,126,7
69310,126,7
69311,126,7
69312,126,7
69326,126,7
69327,126,7
69328,126,7
69329,126,7
69330,126,7
69344,126,7
69345,126,7
69346,126,7
69347,126,7
69348,126,7
69578,126,7
69579,126,7
69596,126,7
69597,126,7
69598,126,7
69614,126,7
69615,126,7
69616,126,7
69617,126,7
69632,126,7
69633,126,7
69634,126,7
69635,126,7
69636,126,7
69650,126,7
69651,126,7
69652,126,7
69653,126,7
69654,126,7
69751,126,7
69765,126,7
69766,126,7
69767,126,7
69768,126,7
69764,126,7
69769,126,7
69783,126,7
69784,126,7
69785,126,7
69786,126,7
69787,126,7
69803,126,7
69804,126,7
67407,129,7
67408,129,7
67409,129,7
67410,129,7
67411,129,7
67412,129,7
67413,129,7
67414,129,7
67415,129,7
68380,129,7
68381,129,7
68382,129,7
68416,129,7
68417,129,7
68418,129,7
68419,129,7
68420,129,7
68451,129,7
68452,129,7
68453,129,7
68454,129,7
68455,129,7
68456,129,7
68487,129,7
68488,129,7
68489,129,7
68490,129,7
68491,129,7
68492,129,7
68493,129,7
68494,129,7
68523,129,7
68524,129,7
68525,129,7
68526,129,7
68527,129,7
68528,129,7
68529,129,7
68530,129,7
68559,129,7
68560,129,7
68561,129,7
68562,129,7
68563,129,7
68564,129,7
68565,129,7
68566,129,7
68567,129,7
68595,129,7
68596,129,7
68597,129,7
68598,129,7
68599,129,7
68600,129,7
68601,129,7
68602,129,7
68603,129,7
68604,129,7
68631,129,7
68632,129,7
68633,129,7
68634,129,7
68635,129,7
68636,129,7
68637,129,7
68638,129,7
68639,129,7
68667,129,7
68668,129,7
68669,129,7
68670,129,7
68671,129,7
68672,129,7
68673,129,7
68674,129,7
68675,129,7
64815,129,7
64816,129,7
64817,129,7
64818,129,7
64819,129,7
64820,129,7
64821,129,7
64822,129,7
64823,129,7
66796,129,7
66797,129,7
66798,129,7
66832,129,7
66833,129,7
66834,129,7
66835,129,7
66836,129,7
66868,129,7
66869,129,7
66870,129,7
66871,129,7
66872,129,7
66904,129,7
66905,129,7
66906,129,7
66907,129,7
66908,129,7
66939,129,7
66940,129,7
66941,129,7
66942,129,7
66943,129,7
66944,129,7
66975,129,7
66976,129,7
66977,129,7
66978,129,7
66979,129,7
66980,129,7
67011,129,7
67012,129,7
67013,129,7
67014,129,7
67015,129,7
67016,129,7
67017,129,7
67018,129,7
67047,129,7
67048,129,7
67049,129,7
67050,129,7
67051,129,7
67052,129,7
67053,129,7
67083,129,7
67084,129,7
67085,129,7
67086,129,7
67087,129,7
67088,129,7
67089,129,7
67090,129,7
67119,129,7
67120,129,7
67121,129,7
67122,129,7
67123,129,7
67124,129,7
67125,129,7
67126,129,7
67155,129,7
67156,129,7
67157,129,7
67158,129,7
67159,129,7
67160,129,7
67161,129,7
67162,129,7
67163,129,7
67191,129,7
67192,129,7
67193,129,7
67194,129,7
67195,129,7
67196,129,7
67197,129,7
67198,129,7
67199,129,7
67200,129,7
67227,129,7
67228,129,7
67229,129,7
67230,129,7
67231,129,7
67232,129,7
67233,129,7
67234,129,7
67235,129,7
67263,129,7
67264,129,7
67265,129,7
67266,129,7
67267,129,7
67268,129,7
67269,129,7
67270,129,7
67271,129,7
67299,129,7
67300,129,7
67301,129,7
67302,129,7
67303,129,7
67304,129,7
67305,129,7
67306,129,7
67307,129,7
67335,129,7
67336,129,7
67337,129,7
67338,129,7
67339,129,7
67340,129,7
67341,129,7
67342,129,7
67343,129,7
67371,129,7
67372,129,7
67373,129,7
67374,129,7
67375,129,7
67376,129,7
67377,129,7
67378,129,7
67379,129,7
71,129,7
72,129,7
73,129,7
74,129,7
75,129,7
76,129,7
77,129,7
78,129,7
79,129,7
80,129,7
81,129,7
82,129,7
83,129,7
84,129,7
85,129,7
86,129,7
87,129,7
88,129,7
89,129,7
90,129,7
91,129,7
92,129,7
93,129,7
94,129,7
95,129,7
96,129,7
97,129,7
98,129,7
99,129,7
100,129,7
101,129,7
102,129,7
103,129,7
104,129,7
105,129,7
106,129,7
107,129,7
108,129,7
109,129,7
110,129,7
111,129,7
112,129,7
113,129,7
114,129,7
115,129,7
251,129,7
252,129,7
253,129,7
254,129,7
255,129,7
256,129,7
257,129,7
258,129,7
259,129,7
260,129,7
261,129,7
262,129,7
263,129,7
264,129,7
265,129,7
266,129,7
267,129,7
268,129,7
269,129,7
270,129,7
271,129,7
272,129,7
273,129,7
274,129,7
275,129,7
276,129,7
277,129,7
278,129,7
279,129,7
280,129,7
281,129,7
282,129,7
283,129,7
284,129,7
285,129,7
286,129,7
287,129,7
288,129,7
289,129,7
290,129,7
291,129,7
292,129,7
293,129,7
294,129,7
295,129,7
431,129,7
432,129,7
433,129,7
434,129,7
435,129,7
436,129,7
437,129,7
438,129,7
439,129,7
440,129,7
441,129,7
442,129,7
443,129,7
444,129,7
445,129,7
446,129,7
447,129,7
448,129,7
449,129,7
450,129,7
451,129,7
452,129,7
453,129,7
454,129,7
455,129,7
456,129,7
457,129,7
458,129,7
459,129,7
460,129,7
461,129,7
462,129,7
463,129,7
464,129,7
465,129,7
466,129,7
467,129,7
468,129,7
469,129,7
470,129,7
471,129,7
472,129,7
473,129,7
474,129,7
475,129,7
611,129,7
612,129,7
613,129,7
614,129,7
615,129,7
616,129,7
617,129,7
618,129,7
619,129,7
620,129,7
621,129,7
622,129,7
623,129,7
624,129,7
625,129,7
626,129,7
627,129,7
628,129,7
629,129,7
630,129,7
631,129,7
632,129,7
633,129,7
634,129,7
635,129,7
636,129,7
637,129,7
638,129,7
639,129,7
640,129,7
641,129,7
642,129,7
643,129,7
644,129,7
645,129,7
646,129,7
647,129,7
648,129,7
649,129,7
650,129,7
651,129,7
652,129,7
653,129,7
654,129,7
655,129,7
791,129,7
792,129,7
793,129,7
794,129,7
795,129,7
796,129,7
797,129,7
798,129,7
799,129,7
800,129,7
801,129,7
802,129,7
803,129,7
804,129,7
805,129,7
806,129,7
807,129,7
808,129,7
809,129,7
810,129,7
811,129,7
812,129,7
813,129,7
814,129,7
815,129,7
816,129,7
817,129,7
818,129,7
819,129,7
820,129,7
821,129,7
822,129,7
823,129,7
824,129,7
825,129,7
826,129,7
827,129,7
828,129,7
829,129,7
830,129,7
831,129,7
832,129,7
833,129,7
834,129,7
835,129,7
50297,129,7
50298,129,7
50299,129,7
50300,129,7
50301,129,7
50302,129,7
50308,129,7
50477,129,7
50478,129,7
50479,129,7
50480,129,7
50481,129,7
50482,129,7
50483,129,7
50484,129,7
50488,129,7
50658,129,7
50659,129,7
50660,129,7
50661,129,7
50662,129,7
50663,129,7
50664,129,7
50668,129,7
50669,129,7
50838,129,7
50839,129,7
50840,129,7
50841,129,7
50842,129,7
50843,129,7
50844,129,7
50845,129,7
50848,129,7
50849,129,7
50850,129,7
51019,129,7
51020,129,7
51021,129,7
51022,129,7
51023,129,7
51024,129,7
51025,129,7
51026,129,7
51027,129,7
51028,129,7
51029,129,7
51030,129,7
51031,129,7
51032,129,7
51200,129,7
51201,129,7
51202,129,7
51203,129,7
51204,129,7
51205,129,7
51206,129,7
51207,129,7
51208,129,7
51209,129,7
51210,129,7
51211,129,7
51212,129,7
51213,129,7
51216,129,7
51217,129,7
51380,129,7
51381,129,7
51382,129,7
51383,129,7
51384,129,7
51385,129,7
51386,129,7
51387,129,7
51388,129,7
51389,129,7
51390,129,7
51391,129,7
51392,129,7
51393,129,7
51394,129,7
51395,129,7
51396,129,7
51397,129,7
51560,129,7
51561,129,7
51562,129,7
51563,129,7
51564,129,7
51565,129,7
51566,129,7
51567,129,7
51568,129,7
51569,129,7
51570,129,7
51571,129,7
51572,129,7
51573,129,7
51574,129,7
51575,129,7
51576,129,7
51577,129,7
51740,129,7
51741,129,7
51742,129,7
51743,129,7
51744,129,7
51745,129,7
51746,129,7
51747,129,7
51748,129,7
51749,129,7
51750,129,7
51751,129,7
51752,129,7
51753,129,7
51754,129,7
51755,129,7
51756,129,7
51757,129,7
51916,129,7
51919,129,7
51920,129,7
51921,129,7
51922,129,7
51923,129,7
51924,129,7
51925,129,7
51926,129,7
51927,129,7
51928,129,7
51929,129,7
51930,129,7
51931,129,7
51932,129,7
51933,129,7
51934,129,7
51935,129,7
51936,129,7
51937,129,7
52096,129,7
52097,129,7
52098,129,7
52099,129,7
52100,129,7
52101,129,7
52102,129,7
52103,129,7
52104,129,7
52105,129,7
52106,129,7
52107,129,7
52108,129,7
52109,129,7
52110,129,7
52111,129,7
52112,129,7
52113,129,7
52114,129,7
52115,129,7
52116,129,7
52117,129,7
52276,129,7
52277,129,7
52278,129,7
52279,129,7
52280,129,7
52281,129,7
52282,129,7
52283,129,7
52284,129,7
52285,129,7
52286,129,7
52287,129,7
52288,129,7
52289,129,7
52292,129,7
52293,129,7
52294,129,7
52295,129,7
52296,129,7
52297,129,7
52456,129,7
52457,129,7
52458,129,7
52459,129,7
52460,129,7
52461,129,7
52462,129,7
52463,129,7
52464,129,7
52465,129,7
52466,129,7
52467,129,7
52468,129,7
52469,129,7
52473,129,7
52474,129,7
52475,129,7
52476,129,7
52477,129,7
52636,129,7
52637,129,7
52638,129,7
52639,129,7
52640,129,7
52641,129,7
52642,129,7
52643,129,7
52644,129,7
52645,129,7
52646,129,7
52647,129,7
52648,129,7
52654,129,7
52655,129,7
52656,129,7
52657,129,7
52658,129,7
52816,129,7
52817,129,7
52818,129,7
52819,129,7
52820,129,7
52821,129,7
52822,129,7
52823,129,7
52824,129,7
52825,129,7
52826,129,7
52827,129,7
52833,129,7
52834,129,7
52835,129,7
52836,129,7
52837,129,7
52838,129,7
52996,129,7
52997,129,7
52998,129,7
52999,129,7
53000,129,7
53001,129,7
53002,129,7
53003,129,7
53004,129,7
53005,129,7
53006,129,7
53014,129,7
53015,129,7
53016,129,7
53017,129,7
53018,129,7
53019,129,7
53171,129,7
53172,129,7
53173,129,7
53174,129,7
53175,129,7
53176,129,7
53177,129,7
53178,129,7
53179,129,7
53180,129,7
53181,129,7
53182,129,7
53183,129,7
53184,129,7
53185,129,7
53186,129,7
53194,129,7
53195,129,7
53196,129,7
53197,129,7
53198,129,7
53199,129,7
53351,129,7
53352,129,7
53353,129,7
53354,129,7
53355,129,7
53356,129,7
53357,129,7
53358,129,7
53359,129,7
53360,129,7
53361,129,7
53362,129,7
53363,129,7
53364,129,7
53365,129,7
53371,129,7
53372,129,7
53373,129,7
53374,129,7
53375,129,7
53376,129,7
53377,129,7
53378,129,7
53379,129,7
53531,129,7
53532,129,7
53533,129,7
53534,129,7
53535,129,7
53536,129,7
53537,129,7
53538,129,7
53539,129,7
53540,129,7
53541,129,7
53542,129,7
53543,129,7
53544,129,7
53545,129,7
53546,129,7
53547,129,7
53548,129,7
53549,129,7
53550,129,7
53551,129,7
53552,129,7
53553,129,7
53554,129,7
53555,129,7
53556,129,7
53557,129,7
53558,129,7
53559,129,7
53711,129,7
53712,129,7
53713,129,7
53714,129,7
53715,129,7
53716,129,7
53717,129,7
53718,129,7
53719,129,7
53720,129,7
53721,129,7
53722,129,7
53723,129,7
53724,129,7
53725,129,7
53726,129,7
53727,129,7
53728,129,7
53729,129,7
53730,129,7
53731,129,7
53732,129,7
53733,129,7
53734,129,7
53735,129,7
53736,129,7
53737,129,7
53738,129,7
53739,129,7
53891,129,7
53892,129,7
53893,129,7
53894,129,7
53895,129,7
53896,129,7
53897,129,7
53898,129,7
53899,129,7
53900,129,7
53901,129,7
53902,129,7
53903,129,7
53904,129,7
53905,129,7
53906,129,7
53907,129,7
53908,129,7
53909,129,7
53910,129,7
53911,129,7
53912,129,7
53913,129,7
53914,129,7
53915,129,7
53916,129,7
53917,129,7
53918,129,7
53919,129,7
54071,129,7
54072,129,7
54073,129,7
54074,129,7
54075,129,7
54076,129,7
54077,129,7
54078,129,7
54079,129,7
54080,129,7
54081,129,7
54082,129,7
54083,129,7
54084,129,7
54085,129,7
54086,129,7
54087,129,7
54088,129,7
54089,129,7
54090,129,7
54091,129,7
54092,129,7
54093,129,7
54094,129,7
54095,129,7
54096,129,7
54097,129,7
54098,129,7
54099,129,7
54251,129,7
54252,129,7
54254,129,7
54255,129,7
54256,129,7
54257,129,7
54258,129,7
54259,129,7
54260,129,7
54261,129,7
54262,129,7
54263,129,7
54264,129,7
54265,129,7
54266,129,7
54267,129,7
54268,129,7
54269,129,7
54270,129,7
54271,129,7
54272,129,7
54273,129,7
54274,129,7
54275,129,7
54276,129,7
54277,129,7
54278,129,7
54279,129,7
54431,129,7
54432,129,7
54433,129,7
54434,129,7
54435,129,7
54436,129,7
54437,129,7
54438,129,7
54439,129,7
54440,129,7
54441,129,7
54442,129,7
54443,129,7
54444,129,7
54445,129,7
54446,129,7
54447,129,7
54448,129,7
54449,129,7
54450,129,7
54451,129,7
54452,129,7
54453,129,7
54454,129,7
54455,129,7
54456,129,7
54457,129,7
54458,129,7
54459,129,7
54611,129,7
54612,129,7
54613,129,7
54614,129,7
54615,129,7
54616,129,7
54617,129,7
54618,129,7
54619,129,7
54620,129,7
54621,129,7
54622,129,7
54623,129,7
54624,129,7
54625,129,7
54626,129,7
54627,129,7
54628,129,7
54629,129,7
54630,129,7
54631,129,7
54632,129,7
54633,129,7
54634,129,7
54635,129,7
54636,129,7
54637,129,7
54638,129,7
54639,129,7
54791,129,7
54792,129,7
54793,129,7
54794,129,7
54795,129,7
54796,129,7
54797,129,7
54798,129,7
54799,129,7
54800,129,7
54801,129,7
54802,129,7
54803,129,7
54804,129,7
54805,129,7
54806,129,7
54807,129,7
54808,129,7
54809,129,7
54810,129,7
54811,129,7
54812,129,7
54813,129,7
54814,129,7
54815,129,7
54816,129,7
54817,129,7
54818,129,7
54819,129,7
54971,129,7
54972,129,7
54973,129,7
54974,129,7
54975,129,7
54976,129,7
54977,129,7
54978,129,7
54979,129,7
54980,129,7
54981,129,7
54982,129,7
54983,129,7
54984,129,7
54985,129,7
54986,129,7
54987,129,7
54988,129,7
54989,129,7
54990,129,7
54991,129,7
54992,129,7
54993,129,7
54994,129,7
54995,129,7
54996,129,7
54997,129,7
54998,129,7
54999,129,7
55151,129,7
55152,129,7
55153,129,7
55154,129,7
55155,129,7
55156,129,7
55157,129,7
55158,129,7
55159,129,7
55160,129,7
55161,129,7
55162,129,7
55163,129,7
55164,129,7
55165,129,7
55166,129,7
55167,129,7
55168,129,7
55169,129,7
55170,129,7
55171,129,7
55172,129,7
55173,129,7
55174,129,7
55175,129,7
55176,129,7
55177,129,7
55178,129,7
55179,129,7
55331,129,7
55332,129,7
55333,129,7
55334,129,7
55335,129,7
55336,129,7
55337,129,7
55338,129,7
55339,129,7
55340,129,7
55341,129,7
55342,129,7
55343,129,7
55344,129,7
55345,129,7
55346,129,7
55347,129,7
55348,129,7
55349,129,7
55350,129,7
55351,129,7
55352,129,7
55353,129,7
55354,129,7
55355,129,7
55356,129,7
55357,129,7
55358,129,7
55359,129,7
55511,129,7
55512,129,7
55513,129,7
55514,129,7
55515,129,7
55516,129,7
55517,129,7
55518,129,7
55519,129,7
55520,129,7
55521,129,7
55522,129,7
55523,129,7
55524,129,7
55525,129,7
55526,129,7
55527,129,7
55528,129,7
55529,129,7
55530,129,7
55531,129,7
55532,129,7
55533,129,7
55534,129,7
55535,129,7
55536,129,7
55537,129,7
55538,129,7
55539,129,7
55691,129,7
55692,129,7
55693,129,7
55694,129,7
55695,129,7
55696,129,7
55697,129,7
55698,129,7
55699,129,7
55700,129,7
55701,129,7
55702,129,7
55703,129,7
55704,129,7
55705,129,7
55706,129,7
55707,129,7
55708,129,7
55709,129,7
55710,129,7
55711,129,7
55712,129,7
55713,129,7
55714,129,7
55715,129,7
55716,129,7
55717,129,7
55718,129,7
55719,129,7
55720,129,7
55721,129,7
55722,129,7
55723,129,7
55724,129,7
55725,129,7
55726,129,7
55871,129,7
55872,129,7
55873,129,7
55874,129,7
55875,129,7
55876,129,7
55877,129,7
55878,129,7
55879,129,7
55880,129,7
55881,129,7
55882,129,7
55883,129,7
55884,129,7
55885,129,7
55886,129,7
55887,129,7
55888,129,7
55889,129,7
55890,129,7
55891,129,7
55892,129,7
55893,129,7
55894,129,7
55895,129,7
55896,129,7
55897,129,7
55898,129,7
55899,129,7
55900,129,7
55901,129,7
55902,129,7
55903,129,7
55904,129,7
56051,129,7
56052,129,7
56053,129,7
56054,129,7
56055,129,7
56056,129,7
56057,129,7
56058,129,7
56059,129,7
56060,129,7
56061,129,7
56062,129,7
56063,129,7
56064,129,7
56065,129,7
56066,129,7
56067,129,7
56068,129,7
56069,129,7
56070,129,7
56071,129,7
56072,129,7
56073,129,7
56074,129,7
56075,129,7
56076,129,7
56077,129,7
56078,129,7
56079,129,7
56080,129,7
56081,129,7
56082,129,7
56083,129,7
56231,129,7
56232,129,7
56233,129,7
56234,129,7
56235,129,7
56236,129,7
56237,129,7
56238,129,7
56239,129,7
56240,129,7
56241,129,7
56242,129,7
56243,129,7
56244,129,7
56245,129,7
56246,129,7
56247,129,7
56248,129,7
56249,129,7
56250,129,7
56251,129,7
56252,129,7
56253,129,7
56254,129,7
56255,129,7
56256,129,7
56257,129,7
56258,129,7
56259,129,7
56260,129,7
56261,129,7
56262,129,7
56263,129,7
56411,129,7
56412,129,7
56413,129,7
56414,129,7
56415,129,7
56416,129,7
56417,129,7
56418,129,7
56419,129,7
56420,129,7
56421,129,7
56422,129,7
56423,129,7
56424,129,7
56425,129,7
56426,129,7
56427,129,7
56428,129,7
56429,129,7
56430,129,7
56431,129,7
56433,129,7
56434,129,7
56435,129,7
56436,129,7
56437,129,7
56438,129,7
56439,129,7
56440,129,7
56441,129,7
56442,129,7
56591,129,7
56592,129,7
56593,129,7
56594,129,7
56595,129,7
56596,129,7
56597,129,7
56598,129,7
56599,129,7
56600,129,7
56601,129,7
56602,129,7
56603,129,7
56604,129,7
56605,129,7
56606,129,7
56607,129,7
56608,129,7
56609,129,7
56610,129,7
56611,129,7
56612,129,7
56613,129,7
56614,129,7
56615,129,7
56616,129,7
56617,129,7
56618,129,7
56619,129,7
56620,129,7
56621,129,7
56622,129,7
56623,129,7
56771,129,7
56772,129,7
56773,129,7
56774,129,7
56775,129,7
56776,129,7
56777,129,7
56778,129,7
56779,129,7
56780,129,7
56781,129,7
56782,129,7
56783,129,7
56784,129,7
56785,129,7
56786,129,7
56787,129,7
56788,129,7
56789,129,7
56790,129,7
56791,129,7
56792,129,7
56793,129,7
56794,129,7
56795,129,7
56796,129,7
56797,129,7
56798,129,7
56799,129,7
56800,129,7
56801,129,7
56802,129,7
56803,129,7
56804,129,7
56805,129,7
56806,129,7
56951,129,7
56952,129,7
56953,129,7
56954,129,7
56955,129,7
56956,129,7
56957,129,7
56958,129,7
56959,129,7
56960,129,7
56961,129,7
56962,129,7
56963,129,7
56964,129,7
56965,129,7
56966,129,7
56967,129,7
56968,129,7
56969,129,7
56970,129,7
56971,129,7
56972,129,7
56973,129,7
56975,129,7
56976,129,7
56977,129,7
56978,129,7
56979,129,7
56980,129,7
56981,129,7
56982,129,7
56983,129,7
56984,129,7
56985,129,7
56986,129,7
57131,129,7
57132,129,7
57133,129,7
57134,129,7
57135,129,7
57136,129,7
57137,129,7
57138,129,7
57139,129,7
57140,129,7
57141,129,7
57142,129,7
57143,129,7
57144,129,7
57145,129,7
57146,129,7
57147,129,7
57148,129,7
57149,129,7
57150,129,7
57151,129,7
57152,129,7
57153,129,7
57155,129,7
57156,129,7
57157,129,7
57158,129,7
57159,129,7
57160,129,7
57161,129,7
57162,129,7
57163,129,7
57164,129,7
57165,129,7
57166,129,7
57167,129,7
57311,129,7
57312,129,7
57313,129,7
57314,129,7
57315,129,7
57316,129,7
57317,129,7
57318,129,7
57319,129,7
57320,129,7
57321,129,7
57322,129,7
57323,129,7
57324,129,7
57325,129,7
57326,129,7
57327,129,7
57328,129,7
57329,129,7
57330,129,7
57331,129,7
57332,129,7
57336,129,7
57337,129,7
57338,129,7
57339,129,7
57340,129,7
57341,129,7
57342,129,7
57343,129,7
57344,129,7
57345,129,7
57346,129,7
57347,129,7
57491,129,7
57492,129,7
57493,129,7
57494,129,7
57495,129,7
57496,129,7
57497,129,7
57498,129,7
57499,129,7
57500,129,7
57501,129,7
57502,129,7
57503,129,7
57504,129,7
57505,129,7
57506,129,7
57507,129,7
57508,129,7
57509,129,7
57510,129,7
57511,129,7
57512,129,7
57513,129,7
57517,129,7
57518,129,7
57519,129,7
57520,129,7
57521,129,7
57522,129,7
57523,129,7
57524,129,7
57525,129,7
57526,129,7
57527,129,7
57528,129,7
57671,129,7
57672,129,7
57673,129,7
57674,129,7
57675,129,7
57676,129,7
57677,129,7
57678,129,7
57679,129,7
57680,129,7
57681,129,7
57682,129,7
57683,129,7
57684,129,7
57685,129,7
57686,129,7
57687,129,7
57688,129,7
57689,129,7
57690,129,7
57691,129,7
57692,129,7
57693,129,7
57698,129,7
57699,129,7
57700,129,7
57701,129,7
57702,129,7
57703,129,7
57704,129,7
57705,129,7
57706,129,7
57707,129,7
57708,129,7
57851,129,7
57852,129,7
57853,129,7
57854,129,7
57855,129,7
57856,129,7
57857,129,7
57858,129,7
57859,129,7
57860,129,7
57861,129,7
57862,129,7
57863,129,7
57864,129,7
57865,129,7
57866,129,7
57867,129,7
57868,129,7
57869,129,7
57870,129,7
57871,129,7
57872,129,7
57873,129,7
57880,129,7
57881,129,7
57882,129,7
57883,129,7
57884,129,7
57885,129,7
57886,129,7
57887,129,7
58031,129,7
58032,129,7
58033,129,7
58034,129,7
58035,129,7
58036,129,7
58037,129,7
58038,129,7
58039,129,7
58040,129,7
58041,129,7
58042,129,7
58043,129,7
58044,129,7
58045,129,7
58046,129,7
58047,129,7
58048,129,7
58049,129,7
58050,129,7
58051,129,7
58052,129,7
58053,129,7
58054,129,7
58059,129,7
58060,129,7
58061,129,7
58062,129,7
58063,129,7
58211,129,7
58212,129,7
58213,129,7
58214,129,7
58215,129,7
