FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
143,2,32,27
143,2,32,8
143,2,32,67
143,2,32,68
143,2,32,69
143,2,33,16
143,2,41,43
143,2,41,41
143,2,41,55
143,2,50,10
143,2,50,40
143,2,50,11
143,2,61,41
143,2,61,56
143,2,62,41
143,2,63,41
143,2,63,51
143,2,69,12
182,1,10,41
182,1,30,17
182,1,31,1
182,1,31,3
182,1,31,4
182,1,31,2
182,1,31,21
182,1,32,28
182,1,32,29
182,1,32,22
182,1,32,24
182,1,32,9
182,1,32,26
182,1,32,27
182,1,32,8
182,1,32,67
182,1,32,68
182,1,32,69
182,1,33,16
182,1,41,43
182,1,41,41
182,1,41,55
182,1,50,10
182,1,50,40
182,1,50,11
182,1,61,41
182,1,61,56
182,1,62,41
182,1,63,41
182,1,63,51
182,1,69,12
23,1,10,41
23,1,30,17
23,1,31,1
23,1,31,3
23,1,31,4
23,1,31,2
23,1,31,21
23,1,32,28
23,1,32,29
23,1,32,22
23,1,32,24
23,1,32,9
23,1,32,26
23,1,32,27
23,1,32,8
23,1,32,67
23,1,32,68
23,1,32,69
23,1,33,16
23,1,41,43
23,1,41,41
23,1,41,55
23,1,50,10
23,1,50,40
23,1,50,11
23,1,61,41
23,1,61,56
23,1,62,41
23,1,63,41
23,1,63,51
23,1,69,12
58,7,32,28
58,7,32,29
58,7,32,22
58,7,32,24
58,7,32,9
58,7,32,26
58,7,32,27
58,7,32,8
58,7,32,67
58,7,32,68
58,7,32,69
58,7,41,43
58,7,41,41
58,7,41,55
146,1,10,41
146,1,30,17
146,1,31,1
146,1,31,3
146,1,31,4
146,1,31,2
146,1,31,21
146,1,32,28
146,1,32,29
146,1,32,22
146,1,32,24
146,1,32,9
146,1,32,26
146,1,32,27
146,1,32,8
146,1,32,67
146,1,32,68
146,1,32,69
146,1,33,16
146,1,41,43
146,1,41,41
146,1,41,55
146,1,50,10
146,1,50,40
146,1,50,11
146,1,61,41
146,1,61,56
146,1,62,41
146,1,63,41
146,1,63,51
146,1,69,12
66,7,32,28
66,7,32,29
66,7,32,22
66,7,32,24
66,7,32,9
66,7,32,26
66,7,32,27
66,7,32,8
66,7,32,67
66,7,32,68
66,7,32,69
66,7,41,43
66,7,41,41
66,7,41,55
141,7,32,28
141,7,32,29
141,7,32,22
141,7,32,24
141,7,32,9
141,7,32,26
141,7,32,27
141,7,32,8
141,7,32,67
141,7,32,68
141,7,32,69
141,7,41,43
141,7,41,41
141,7,41,55
165,7,32,28
165,7,32,29
165,7,32,22
