Country,Area,Year,Sector,Gear,SpeciesCode,Catch
SRI LANKA,Eastern Indian Ocean,2014,IND,RNOF,SKJ,566
SRI LANKA,Eastern Indian Ocean,2014,IND,RNOF,YFT,165
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,BLT,42
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,COM,2
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,DOL,9
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,FRI,607
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,KAW,2145
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,MZZ,39
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,SFA,16
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,SKJ,1426
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,WAH,4
SRI LANKA,Eastern Indian Ocean,2014,ART,TROL,YFT,636
SRI LANKA,Eastern Indian Ocean,2015,ART,BB,BLT,21
SRI LANKA,Eastern Indian Ocean,2015,ART,BB,FRI,24
SRI LANKA,Eastern Indian Ocean,2015,ART,BB,KAW,382
SRI LANKA,Eastern Indian Ocean,2015,ART,BB,SKJ,3824
SRI LANKA,Eastern Indian Ocean,2015,ART,BB,YFT,1055
SRI LANKA,Eastern Indian Ocean,2015,ART,BS,BIP,111
SRI LANKA,Eastern Indian Ocean,2015,ART,BS,KAW,444
SRI LANKA,Eastern Indian Ocean,2015,ART,BS,SKJ,444
SRI LANKA,Eastern Indian Ocean,2015,ART,BS,YFT,222
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,ALB,25
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,BET,49
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,BLM,39
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,BLT,1
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,BSH,1
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,BUM,21
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,COM,0
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,DOL,6
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,FAL,2
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,KAW,1
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,MARL,1
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,MLS,1
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,SFA,107
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,SKJ,58
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,SRX,0
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,SWO,56
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,WAH,5
SRI LANKA,Eastern Indian Ocean,2015,IND,FLL,YFT,1890
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BET,57
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BIP,111
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BLM,402
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BLT,788
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BSH,13
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,BUM,195
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,COM,2370
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,CXS,164
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,DOL,113
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,EAG,2
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,FAL,120
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,FRI,842
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,GUT,141
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,KAW,1823
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,KGX,108
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,LMA,3
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,MARL,52
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,MLS,3
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,MZZ,897
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,OCS,46
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,OTHR,2
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,RHN,3
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,RMM,366
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SFA,1019
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SKH,628
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SKJ,24437
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SMA,6
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SPK,5
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SPL,4
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SPZ,1
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SRX,211
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,STS,13
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,SWO,366
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,TUX,9
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,WAH,85
SRI LANKA,Eastern Indian Ocean,2015,ART,GILL,YFT,6834
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,ALB,2
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,BET,34
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,BLM,15
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,BLT,4
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,BSH,1
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,BUM,1
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,COM,1
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,DOL,4
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,FAL,4
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,FRI,17
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,KAW,9
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,MARL,7
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,MLS,0
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,MSD,98
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,MZZ,2
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,OTHR,1
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,RMM,2
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,SFA,35
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,SKJ,2644
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,SRX,1
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,SWO,26
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,WAH,106
SRI LANKA,Eastern Indian Ocean,2015,IND,GIOF,YFT,471
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,BET,77
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,BLM,44
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,BUM,8
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,COM,10
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,CXS,65
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,DOL,3
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,FAL,1
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,FRI,7
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,KAW,6
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,KGX,3
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,MZZ,170
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,RMM,2
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,SFA,10
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,SKH,825
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,SKJ,42
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,SWO,47
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,WAH,3
SRI LANKA,Eastern Indian Ocean,2015,ART,HAND,YFT,208
SRI LANKA,Eastern Indian Ocean,2015,ART,HATR,SKJ,24
SRI LANKA,Eastern Indian Ocean,2015,ART,HATR,YFT,1198
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,BLM,77
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,COM,3
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,CXS,11
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,DOL,7
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,KAW,4
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,KGX,2
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,MZZ,54
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,SFA,35
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,SKJ,15
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,SWO,26
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,WAH,7
SRI LANKA,Eastern Indian Ocean,2015,IND,HLOF,YFT,212
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,BET,3056
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,BLM,1997
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,BLT,1
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,BSH,100
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,BUM,248
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,COM,32
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,CXS,59
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,DOL,209
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,FAL,306
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,FRI,975
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,KAW,252
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,LMA,3
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,MARL,129
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,MLS,2
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,MZZ,101
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,OCS,36
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,RMM,63
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SFA,479
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SKJ,955
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SMA,22
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SPL,17
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SPZ,16
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SRX,15
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,SWO,3210
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,TUX,96
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,WAH,27
SRI LANKA,Eastern Indian Ocean,2015,ART,LLCO,YFT,9709
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,BET,2
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,BLM,4
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,BLT,1956
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,BUM,4
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,COM,0
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,DOL,1721
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,FAL,45
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,FRI,1612
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,KAW,470
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,MSD,6327
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,MZZ,13307
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,RMM,1
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,SFA,3
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,SKJ,9391
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,SWO,6
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,WAH,149
SRI LANKA,Eastern Indian Ocean,2015,ART,RIN,YFT,3374
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,ALB,7
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,BET,22
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,BLT,16
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,COM,2
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,DOL,44
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,FAL,1
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,FRI,221
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,IAX,1
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,KAW,41
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,MARL,1
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,MSD,4350
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,MZZ,550
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,OTHR,317
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,SFA,0
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,SKJ,618
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,SRX,0
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,SWO,0
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,WAH,7
SRI LANKA,Eastern Indian Ocean,2015,IND,RNOF,YFT,81
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,BET,2
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,BLM,5
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,BLT,34
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,COM,0
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,DOL,1
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,FAL,2
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,FRI,490
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,KAW,1757
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,MZZ,0
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,SFA,2
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,SKJ,1165
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,SWO,2
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,WAH,4
SRI LANKA,Eastern Indian Ocean,2015,ART,TROL,YFT,586
SRI LANKA,Eastern Indian Ocean,2016,ART,BB,BLT,21
SRI LANKA,Eastern Indian Ocean,2016,ART,BB,FRI,24
SRI LANKA,Eastern Indian Ocean,2016,ART,BB,KAW,400
SRI LANKA,Eastern Indian Ocean,2016,ART,BB,SKJ,3621
SRI LANKA,Eastern Indian Ocean,2016,ART,BB,YFT,1043
SRI LANKA,Eastern Indian Ocean,2016,ART,BS,BIP,111
SRI LANKA,Eastern Indian Ocean,2016,ART,BS,KAW,444
SRI LANKA,Eastern Indian Ocean,2016,ART,BS,SKJ,444
SRI LANKA,Eastern Indian Ocean,2016,ART,BS,YFT,222
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,ALB,4
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,BET,16
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,BLM,81
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,BLT,1
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,BSH,4
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,BUM,14
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,COM,0
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,FAL,8
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,MARL,1
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,MLS,1
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,MSD,4
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,MZZ,0
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SFA,111
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SKH,0
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SKJ,32
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SMA,5
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SPL,1
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,SWO,165
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,WAH,3
SRI LANKA,Eastern Indian Ocean,2016,IND,FLL,YFT,1426
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BET,145
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BIP,111
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BLM,779
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BLT,237
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BSH,46
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,BUM,375
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,COM,2673
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,DOL,152
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,FAL,197
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,FRI,1162
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,GUT,141
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,KAW,1499
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,KGX,163
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,LMA,2
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,MLS,7
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,MSD,385
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,MZZ,513
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SFA,685
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SKH,611
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SKJ,14231
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SMA,7
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SPL,41
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SPZ,1
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SRX,276
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,STS,13
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,SWO,486
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,WAH,117
SRI LANKA,Eastern Indian Ocean,2016,ART,GILL,YFT,4412
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,ALB,2
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,BET,3
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,BLM,4
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,BLT,1
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,BSH,2
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,BUM,1
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,COM,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,DOL,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,FAL,1
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,FRI,7
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,KAW,4
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,MARL,5
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,MLS,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,MSD,36
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,MZZ,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,RRU,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,SFA,52
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,SKJ,2718
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,SPL,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,SRX,7
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,SWO,39
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,WAH,0
SRI LANKA,Eastern Indian Ocean,2016,IND,GIOF,YFT,235
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BAR,1
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BET,20
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BLM,29
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BLT,11
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BSH,22
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,BUM,27
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,COM,17
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,DOL,44
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,FAL,6
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,FRI,46
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,KAW,58
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,KGX,7
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,LMA,1
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,MSD,152
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,MZZ,308
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SFA,28
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SKH,822
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SKJ,477
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SPZ,1
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SRX,39
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,SWO,31
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,TUX,3
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,WAH,45
SRI LANKA,Eastern Indian Ocean,2016,ART,HAND,YFT,593
SRI LANKA,Eastern Indian Ocean,2016,ART,HATR,SKJ,24
SRI LANKA,Eastern Indian Ocean,2016,ART,HATR,YFT,1198
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,BLM,27
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,KAW,57
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,MZZ,2
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,SFA,7
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,SKH,36
SRI LANKA,Eastern Indian Ocean,2016,IND,HLOF,YFT,80
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BAR,10
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BET,2882
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BLM,1513
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BLT,23
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BSH,189
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,BUM,181
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,COM,29
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,DOL,47
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,FAL,116
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,FRI,1014
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,KAW,382
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,KGX,3
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,LMA,3
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,MARL,54
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,MLS,0
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,MSD,7
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,MZZ,352
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SFA,267
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SKH,62
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SKJ,1900
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SMA,15
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SPL,22
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SPZ,2
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SRX,72
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,SWO,1738
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,WAH,26
SRI LANKA,Eastern Indian Ocean,2016,ART,LLCO,YFT,13092
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,BET,38
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,BLM,3
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,BLT,499
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,COM,18
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,DOL,485
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,FAL,18
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,FRI,1876
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,KAW,271
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,KGX,1
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,MSD,9665
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,MZZ,9649
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SFA,2
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SKJ,5080
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SMA,4
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SPZ,2
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SRX,10
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,SWO,5
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,TUX,2
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,WAH,27
SRI LANKA,Eastern Indian Ocean,2016,ART,RIN,YFT,1336
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,ALB,15
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,BET,7
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,BLT,307
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,BUM,2
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,COM,1
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,DOL,6
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,FAL,0
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,FRI,322
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,KAW,61
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,MARL,3
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,MSD,8787
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,MZZ,509
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,RRU,265
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,SFA,1
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,SKH,1
SRI LANKA,Eastern Indian Ocean,2016,IND,RNOF,SKJ,1142
