FishingEntity,BigCellID,FishingEntityID,CountryGroupID
Pakistan,69578,134,2
Pakistan,69579,134,2
Pakistan,69580,134,2
Pakistan,69581,134,2
Pakistan,69597,134,2
Pakistan,69598,134,2
Pakistan,69599,134,2
Pakistan,69616,134,2
Pakistan,69617,134,2
Pakistan,69746,134,2
Pakistan,69764,134,2
Pakistan,69765,134,2
Pakistan,69782,134,2
Pakistan,69783,134,2
Pakistan,69784,134,2
Pakistan,46350,134,2
Pakistan,46349,134,2
Pakistan,46348,134,2
Pakistan,46347,134,2
Pakistan,46346,134,2
Pakistan,46345,134,2
Pakistan,46344,134,2
Pakistan,46530,134,2
Pakistan,46529,134,2
Pakistan,46528,134,2
Pakistan,46527,134,2
Pakistan,46526,134,2
Pakistan,46525,134,2
Pakistan,46524,134,2
Pakistan,46903,134,2
Pakistan,46902,134,2
Pakistan,46901,134,2
Pakistan,46900,134,2
Pakistan,46899,134,2
Pakistan,46898,134,2
Pakistan,46896,134,2
Pakistan,46897,134,2
Pakistan,46895,134,2
Pakistan,46894,134,2
Pakistan,46893,134,2
Pakistan,46891,134,2
Pakistan,46892,134,2
Pakistan,46710,134,2
Pakistan,46890,134,2
Pakistan,46889,134,2
Pakistan,46709,134,2
Pakistan,46708,134,2
Pakistan,46707,134,2
Pakistan,46887,134,2
Pakistan,46888,134,2
Pakistan,46886,134,2
Pakistan,46706,134,2
Pakistan,46885,134,2
Pakistan,46705,134,2
Pakistan,46884,134,2
Pakistan,46704,134,2
Pakistan,46701,134,2
Pakistan,46521,134,2
Pakistan,46882,134,2
Pakistan,46881,134,2
Pakistan,46702,134,2
Pakistan,46522,134,2
Pakistan,47083,134,2
Pakistan,47082,134,2
Pakistan,47079,134,2
Pakistan,47080,134,2
Pakistan,47078,134,2
Pakistan,47076,134,2
Pakistan,47077,134,2
Pakistan,47075,134,2
Pakistan,47074,134,2
Pakistan,47073,134,2
Pakistan,47071,134,2
Pakistan,47072,134,2
Pakistan,47070,134,2
Pakistan,47069,134,2
Pakistan,47067,134,2
Pakistan,47068,134,2
Pakistan,47066,134,2
Pakistan,47061,134,2
Pakistan,47060,134,2
Pakistan,46880,134,2
Pakistan,47055,134,2
Pakistan,46875,134,2
Pakistan,46876,134,2
Pakistan,47056,134,2
Pakistan,47081,134,2
Pakistan,47065,134,2
Pakistan,47062,134,2
Pakistan,47263,134,2
Pakistan,47262,134,2
Pakistan,47260,134,2
Pakistan,47261,134,2
Pakistan,47259,134,2
Pakistan,47258,134,2
Pakistan,47256,134,2
Pakistan,47257,134,2
Pakistan,47255,134,2
Pakistan,47254,134,2
Pakistan,47253,134,2
Pakistan,47251,134,2
Pakistan,47252,134,2
Pakistan,47250,134,2
Pakistan,47249,134,2
Pakistan,47248,134,2
Pakistan,47247,134,2
Pakistan,47246,134,2
Pakistan,47245,134,2
Pakistan,47622,134,2
Pakistan,47443,134,2
Pakistan,47442,134,2
Pakistan,47623,134,2
Pakistan,47440,134,2
Pakistan,47620,134,2
Pakistan,47441,134,2
Pakistan,47621,134,2
Pakistan,47439,134,2
Pakistan,47619,134,2
Pakistan,47438,134,2
Pakistan,47618,134,2
Pakistan,47616,134,2
Pakistan,47436,134,2
Pakistan,47617,134,2
Pakistan,47437,134,2
Pakistan,47435,134,2
Pakistan,47615,134,2
Pakistan,47434,134,2
Pakistan,47614,134,2
Pakistan,47613,134,2
Pakistan,47433,134,2
Pakistan,47612,134,2
Pakistan,47611,134,2
Pakistan,47432,134,2
Pakistan,47431,134,2
Pakistan,47610,134,2
Pakistan,47430,134,2
Pakistan,47609,134,2
Pakistan,47429,134,2
Pakistan,47607,134,2
Pakistan,47427,134,2
Pakistan,47608,134,2
Pakistan,47428,134,2
Pakistan,47606,134,2
Pakistan,47426,134,2
Pakistan,47605,134,2
Pakistan,47425,134,2
Pakistan,47802,134,2
Pakistan,47803,134,2
Pakistan,47801,134,2
Pakistan,47800,134,2
Pakistan,47799,134,2
Pakistan,47798,134,2
Pakistan,47797,134,2
Pakistan,47796,134,2
Pakistan,47795,134,2
Pakistan,47794,134,2
Pakistan,47793,134,2
Pakistan,47792,134,2
Pakistan,47791,134,2
Pakistan,47790,134,2
Pakistan,47789,134,2
Pakistan,47788,134,2
Pakistan,47787,134,2
Pakistan,47786,134,2
Pakistan,47785,134,2
Pakistan,47591,134,2
Pakistan,47772,134,2
Pakistan,47592,134,2
Pakistan,47771,134,2
Pakistan,47980,134,2
Pakistan,47982,134,2
Pakistan,47981,134,2
Pakistan,47979,134,2
Pakistan,47978,134,2
Pakistan,47977,134,2
Pakistan,47976,134,2
Pakistan,47975,134,2
Pakistan,47974,134,2
Pakistan,47973,134,2
Pakistan,47972,134,2
Pakistan,47971,134,2
Pakistan,47970,134,2
Pakistan,47969,134,2
Pakistan,47967,134,2
Pakistan,47968,134,2
Pakistan,47966,134,2
Pakistan,47965,134,2
Pakistan,47960,134,2
Pakistan,47961,134,2
Pakistan,47781,134,2
Pakistan,47780,134,2
Pakistan,47776,134,2
Pakistan,47956,134,2
Pakistan,47775,134,2
Pakistan,47955,134,2
Pakistan,47983,134,2
Pakistan,48162,134,2
Pakistan,48163,134,2
Pakistan,48161,134,2
Pakistan,48160,134,2
Pakistan,48159,134,2
Pakistan,48158,134,2
Pakistan,48157,134,2
Pakistan,48156,134,2
Pakistan,48155,134,2
Pakistan,48154,134,2
Pakistan,48153,134,2
Pakistan,48151,134,2
Pakistan,48152,134,2
Pakistan,48150,134,2
Pakistan,48149,134,2
Pakistan,48148,134,2
Pakistan,48147,134,2
Pakistan,48146,134,2
Pakistan,48145,134,2
Pakistan,48144,134,2
Pakistan,47964,134,2
Pakistan,48523,134,2
Pakistan,48343,134,2
Pakistan,48164,134,2
Pakistan,48524,134,2
Pakistan,48344,134,2
Pakistan,48342,134,2
Pakistan,48522,134,2
Pakistan,48340,134,2
Pakistan,48521,134,2
Pakistan,48341,134,2
Pakistan,48520,134,2
Pakistan,48519,134,2
Pakistan,48339,134,2
Pakistan,48518,134,2
Pakistan,48338,134,2
Pakistan,48516,134,2
Pakistan,48336,134,2
Pakistan,48517,134,2
Pakistan,48337,134,2
Pakistan,48515,134,2
Pakistan,48335,134,2
Pakistan,48334,134,2
Pakistan,48514,134,2
Pakistan,48333,134,2
Pakistan,48513,134,2
Pakistan,48511,134,2
Pakistan,48331,134,2
Pakistan,48332,134,2
Pakistan,48512,134,2
Pakistan,48510,134,2
Pakistan,48330,134,2
Pakistan,48509,134,2
Pakistan,48329,134,2
Pakistan,48328,134,2
Pakistan,48507,134,2
Pakistan,48327,134,2
Pakistan,48508,134,2
Pakistan,48506,134,2
Pakistan,48326,134,2
Pakistan,48325,134,2
Pakistan,48505,134,2
Pakistan,48504,134,2
Pakistan,48324,134,2
Pakistan,48320,134,2
Pakistan,48500,134,2
Pakistan,48141,134,2
Pakistan,48140,134,2
Pakistan,48321,134,2
Pakistan,48501,134,2
Pakistan,48703,134,2
Pakistan,48702,134,2
Pakistan,48700,134,2
Pakistan,48701,134,2
Pakistan,48699,134,2
Pakistan,48698,134,2
Pakistan,48697,134,2
Pakistan,48696,134,2
Pakistan,48695,134,2
Pakistan,48694,134,2
Pakistan,48693,134,2
Pakistan,48691,134,2
Pakistan,48692,134,2
Pakistan,48690,134,2
Pakistan,48689,134,2
Pakistan,48688,134,2
Pakistan,48687,134,2
Pakistan,48686,134,2
Pakistan,48685,134,2
Pakistan,48684,134,2
Pakistan,48682,134,2
Pakistan,48502,134,2
Pakistan,48503,134,2
Pakistan,48683,134,2
Pakistan,48681,134,2
Pakistan,48680,134,2
Pakistan,48704,134,2
Pakistan,48883,134,2
Pakistan,48884,134,2
Pakistan,48880,134,2
Pakistan,48882,134,2
Pakistan,48881,134,2
Pakistan,48879,134,2
Pakistan,48878,134,2
Pakistan,48876,134,2
Pakistan,48877,134,2
Pakistan,48875,134,2
Pakistan,48874,134,2
Pakistan,48873,134,2
Pakistan,48871,134,2
Pakistan,48872,134,2
Pakistan,48870,134,2
Pakistan,48869,134,2
Pakistan,48867,134,2
Pakistan,48868,134,2
Pakistan,48866,134,2
Pakistan,48865,134,2
Pakistan,48861,134,2
Pakistan,48860,134,2
Pakistan,49242,134,2
Pakistan,49061,134,2
Pakistan,49241,134,2
Pakistan,49060,134,2
Pakistan,49240,134,2
Pakistan,49062,134,2
Pakistan,49059,134,2
Pakistan,49239,134,2
Pakistan,49058,134,2
Pakistan,49238,134,2
Pakistan,49237,134,2
Pakistan,49056,134,2
Pakistan,49236,134,2
Pakistan,49057,134,2
Pakistan,49235,134,2
Pakistan,49055,134,2
Pakistan,49054,134,2
Pakistan,49234,134,2
Pakistan,49233,134,2
Pakistan,49053,134,2
Pakistan,49232,134,2
Pakistan,49052,134,2
Pakistan,49051,134,2
Pakistan,49231,134,2
Pakistan,49050,134,2
Pakistan,49230,134,2
Pakistan,49229,134,2
Pakistan,49049,134,2
Pakistan,49048,134,2
Pakistan,49227,134,2
Pakistan,49047,134,2
Pakistan,49228,134,2
Pakistan,49226,134,2
Pakistan,49046,134,2
Pakistan,49045,134,2
Pakistan,49225,134,2
Pakistan,49220,134,2
Pakistan,49040,134,2
Pakistan,49221,134,2
Pakistan,49041,134,2
Pakistan,49423,134,2
Pakistan,49243,134,2
Pakistan,49422,134,2
Pakistan,49421,134,2
Pakistan,49420,134,2
Pakistan,49419,134,2
Pakistan,49418,134,2
Pakistan,49417,134,2
Pakistan,49416,134,2
Pakistan,49415,134,2
Pakistan,49414,134,2
Pakistan,49413,134,2
Pakistan,49412,134,2
Pakistan,49411,134,2
Pakistan,49410,134,2
Pakistan,49409,134,2
Pakistan,49407,134,2
Pakistan,49408,134,2
Pakistan,49406,134,2
Pakistan,49405,134,2
Pakistan,49404,134,2
Pakistan,49224,134,2
Pakistan,49401,134,2
Pakistan,49400,134,2
Pakistan,49600,134,2
Pakistan,49599,134,2
Pakistan,49598,134,2
Pakistan,49596,134,2
Pakistan,49597,134,2
Pakistan,49595,134,2
Pakistan,49594,134,2
Pakistan,49593,134,2
Pakistan,49592,134,2
Pakistan,49591,134,2
Pakistan,49590,134,2
Pakistan,49589,134,2
Pakistan,49586,134,2
Pakistan,49587,134,2
Pakistan,49585,134,2
Pakistan,49584,134,2
Pakistan,49603,134,2
Pakistan,49602,134,2
Pakistan,49601,134,2
Pakistan,49783,134,2
Pakistan,49784,134,2
Pakistan,49604,134,2
Pakistan,49779,134,2
Pakistan,49778,134,2
Pakistan,49776,134,2
Pakistan,49777,134,2
Pakistan,49775,134,2
Pakistan,49774,134,2
Pakistan,49773,134,2
Pakistan,49771,134,2
Pakistan,49772,134,2
Pakistan,49770,134,2
Pakistan,49767,134,2
Pakistan,49766,134,2
Pakistan,49765,134,2
Pakistan,49764,134,2
Pakistan,49762,134,2
Pakistan,49582,134,2
Pakistan,49763,134,2
Pakistan,49583,134,2
Pakistan,49959,134,2
Pakistan,50139,134,2
Pakistan,49958,134,2
Pakistan,50138,134,2
Pakistan,50136,134,2
Pakistan,49956,134,2
Pakistan,49957,134,2
Pakistan,50137,134,2
Pakistan,49955,134,2
Pakistan,50135,134,2
Pakistan,49954,134,2
Pakistan,50134,134,2
Pakistan,49953,134,2
Pakistan,50133,134,2
Pakistan,50131,134,2
Pakistan,49951,134,2
Pakistan,50132,134,2
Pakistan,49952,134,2
Pakistan,50130,134,2
Pakistan,49950,134,2
Pakistan,50125,134,2
Pakistan,49945,134,2
Pakistan,50122,134,2
Pakistan,49942,134,2
Pakistan,49944,134,2
Pakistan,49943,134,2
Pakistan,50123,134,2
Pakistan,50124,134,2
Pakistan,49761,134,2
Pakistan,49941,134,2
Pakistan,50121,134,2
Pakistan,50140,134,2
Pakistan,50320,134,2
Pakistan,50319,134,2
Pakistan,50318,134,2
Pakistan,50316,134,2
Pakistan,50317,134,2
Pakistan,50315,134,2
Pakistan,50314,134,2
Pakistan,50313,134,2
Pakistan,50311,134,2
Pakistan,50312,134,2
Pakistan,50305,134,2
Pakistan,50306,134,2
Pakistan,50126,134,2
Pakistan,50303,134,2
Pakistan,50304,134,2
Pakistan,50323,134,2
Pakistan,50324,134,2
Pakistan,50322,134,2
Pakistan,50321,134,2
Pakistan,50307,134,2
Pakistan,50499,134,2
Pakistan,50500,134,2
Pakistan,51219,134,2
Pakistan,51400,134,2
Pakistan,51401,134,2
Pakistan,51221,134,2
Pakistan,51220,134,2
Pakistan,51402,134,2
Pakistan,51222,134,2
Pakistan,51582,134,2
Pakistan,51763,134,2
Pakistan,51762,134,2
Pakistan,51583,134,2
Pakistan,51403,134,2
Pakistan,52119,134,2
Pakistan,52479,134,2
Pakistan,52299,134,2
Pakistan,53019,134,2
Pakistan,52839,134,2
Pakistan,46904,134,2
Pakistan,46905,134,2
Pakistan,46343,134,2
Pakistan,46342,134,2
Pakistan,46703,134,2
Pakistan,46523,134,2
Pakistan,46879,134,2
Pakistan,46878,134,2
Pakistan,46699,134,2
Pakistan,46698,134,2
Pakistan,46700,134,2
Pakistan,47804,134,2
Pakistan,47624,134,2
Pakistan,47265,134,2
Pakistan,47085,134,2
Pakistan,47445,134,2
Pakistan,47264,134,2
Pakistan,47084,134,2
Pakistan,47444,134,2
Pakistan,47805,134,2
Pakistan,47625,134,2
Pakistan,47601,134,2
Pakistan,47422,134,2
Pakistan,47242,134,2
Pakistan,47421,134,2
Pakistan,47241,134,2
Pakistan,47603,134,2
Pakistan,47783,134,2
Pakistan,47782,134,2
Pakistan,47602,134,2
Pakistan,47064,134,2
Pakistan,47244,134,2
Pakistan,47423,134,2
Pakistan,47243,134,2
Pakistan,47063,134,2
Pakistan,47604,134,2
Pakistan,47784,134,2
Pakistan,47424,134,2
Pakistan,47596,134,2
Pakistan,47057,134,2
Pakistan,47237,134,2
Pakistan,47417,134,2
Pakistan,47236,134,2
Pakistan,47416,134,2
Pakistan,47598,134,2
Pakistan,47778,134,2
Pakistan,47777,134,2
Pakistan,47597,134,2
Pakistan,47059,134,2
Pakistan,47418,134,2
Pakistan,47058,134,2
Pakistan,47238,134,2
Pakistan,46877,134,2
Pakistan,47600,134,2
Pakistan,47779,134,2
Pakistan,47599,134,2
Pakistan,47420,134,2
Pakistan,47240,134,2
Pakistan,47239,134,2
Pakistan,47419,134,2
Pakistan,47412,134,2
Pakistan,47773,134,2
Pakistan,47234,134,2
Pakistan,47233,134,2
Pakistan,47413,134,2
Pakistan,47594,134,2
Pakistan,47774,134,2
Pakistan,47593,134,2
Pakistan,47415,134,2
Pakistan,47235,134,2
Pakistan,47054,134,2
Pakistan,47414,134,2
Pakistan,47595,134,2
Pakistan,47984,134,2
Pakistan,48345,134,2
Pakistan,48705,134,2
Pakistan,48525,134,2
Pakistan,47985,134,2
Pakistan,48165,134,2
Pakistan,48142,134,2
Pakistan,48322,134,2
Pakistan,48143,134,2
Pakistan,47963,134,2
Pakistan,47962,134,2
Pakistan,48323,134,2
Pakistan,48676,134,2
Pakistan,48136,134,2
Pakistan,48317,134,2
Pakistan,48497,134,2
Pakistan,48677,134,2
Pakistan,48496,134,2
Pakistan,48316,134,2
Pakistan,47958,134,2
Pakistan,48137,134,2
Pakistan,47957,134,2
Pakistan,48679,134,2
Pakistan,48499,134,2
Pakistan,48318,134,2
Pakistan,48678,134,2
Pakistan,48498,134,2
Pakistan,48139,134,2
Pakistan,47959,134,2
Pakistan,48138,134,2
Pakistan,48319,134,2
Pakistan,48131,134,2
Pakistan,47951,134,2
Pakistan,48672,134,2
Pakistan,48492,134,2
Pakistan,48491,134,2
Pakistan,48671,134,2
Pakistan,48311,134,2
Pakistan,48133,134,2
Pakistan,48132,134,2
Pakistan,47952,134,2
Pakistan,48674,134,2
Pakistan,48313,134,2
Pakistan,48493,134,2
Pakistan,48673,134,2
Pakistan,48312,134,2
Pakistan,48135,134,2
Pakistan,47954,134,2
Pakistan,48134,134,2
Pakistan,47953,134,2
Pakistan,48495,134,2
Pakistan,48315,134,2
Pakistan,48675,134,2
Pakistan,48494,134,2
Pakistan,48314,134,2
Pakistan,48309,134,2
Pakistan,48668,134,2
Pakistan,48488,134,2
Pakistan,48308,134,2
Pakistan,48129,134,2
Pakistan,47949,134,2
Pakistan,48128,134,2
Pakistan,48490,134,2
Pakistan,48310,134,2
Pakistan,48670,134,2
Pakistan,48669,134,2
Pakistan,48489,134,2
Pakistan,48130,134,2
Pakistan,47950,134,2
Pakistan,48885,134,2
Pakistan,49424,134,2
Pakistan,49244,134,2
Pakistan,49063,134,2
Pakistan,49605,134,2
Pakistan,49425,134,2
Pakistan,49065,134,2
Pakistan,49245,134,2
Pakistan,49064,134,2
Pakistan,49588,134,2
Pakistan,48863,134,2
Pakistan,48862,134,2
Pakistan,49581,134,2
Pakistan,49403,134,2
Pakistan,49043,134,2
Pakistan,49042,134,2
Pakistan,49402,134,2
Pakistan,49222,134,2
Pakistan,49044,134,2
Pakistan,49223,134,2
Pakistan,48864,134,2
Pakistan,48857,134,2
Pakistan,48856,134,2
Pakistan,48859,134,2
Pakistan,48858,134,2
Pakistan,49216,134,2
Pakistan,49036,134,2
Pakistan,49577,134,2
Pakistan,49576,134,2
Pakistan,49218,134,2
Pakistan,49398,134,2
Pakistan,49038,134,2
Pakistan,49397,134,2
Pakistan,49037,134,2
Pakistan,49217,134,2
Pakistan,49396,134,2
Pakistan,49579,134,2
Pakistan,49578,134,2
Pakistan,49580,134,2
Pakistan,49399,134,2
Pakistan,49219,134,2
Pakistan,49039,134,2
Pakistan,48852,134,2
Pakistan,48851,134,2
Pakistan,48854,134,2
Pakistan,48853,134,2
Pakistan,48855,134,2
Pakistan,49031,134,2
Pakistan,49211,134,2
Pakistan,49391,134,2
Pakistan,49394,134,2
Pakistan,49213,134,2
Pakistan,49393,134,2
Pakistan,49033,134,2
Pakistan,49032,134,2
Pakistan,49212,134,2
Pakistan,49392,134,2
Pakistan,49575,134,2
Pakistan,49574,134,2
Pakistan,49215,134,2
Pakistan,49035,134,2
Pakistan,49395,134,2
Pakistan,49034,134,2
Pakistan,49214,134,2
Pakistan,48848,134,2
Pakistan,48667,134,2
Pakistan,48850,134,2
Pakistan,48849,134,2
Pakistan,49210,134,2
Pakistan,49030,134,2
Pakistan,49029,134,2
Pakistan,49961,134,2
Pakistan,50141,134,2
Pakistan,49781,134,2
Pakistan,49780,134,2
Pakistan,49960,134,2
Pakistan,50143,134,2
Pakistan,49963,134,2
Pakistan,49962,134,2
Pakistan,50142,134,2
Pakistan,49782,134,2
Pakistan,49785,134,2
Pakistan,50145,134,2
Pakistan,49964,134,2
Pakistan,50144,134,2
Pakistan,50325,134,2
Pakistan,49965,134,2
Pakistan,50310,134,2
Pakistan,49946,134,2
Pakistan,50127,134,2
Pakistan,49947,134,2
Pakistan,50308,134,2
Pakistan,50129,134,2
Pakistan,49949,134,2
Pakistan,49769,134,2
Pakistan,49768,134,2
Pakistan,50128,134,2
Pakistan,49948,134,2
Pakistan,49937,134,2
Pakistan,49757,134,2
Pakistan,50116,134,2
Pakistan,49936,134,2
Pakistan,49756,134,2
Pakistan,50119,134,2
Pakistan,49758,134,2
Pakistan,49938,134,2
Pakistan,50118,134,2
Pakistan,50117,134,2
Pakistan,49760,134,2
Pakistan,49940,134,2
Pakistan,50120,134,2
Pakistan,49759,134,2
Pakistan,49939,134,2
Pakistan,49754,134,2
Pakistan,49753,134,2
Pakistan,49933,134,2
Pakistan,49935,134,2
Pakistan,49755,134,2
Pakistan,49934,134,2
Pakistan,50501,134,2
Pakistan,50861,134,2
Pakistan,50681,134,2
Pakistan,50680,134,2
Pakistan,50860,134,2
Pakistan,50683,134,2
Pakistan,50863,134,2
Pakistan,50502,134,2
Pakistan,50862,134,2
Pakistan,50682,134,2
Pakistan,50685,134,2
Pakistan,50865,134,2
Pakistan,50504,134,2
Pakistan,50684,134,2
Pakistan,50864,134,2
Pakistan,50503,134,2
Pakistan,51040,134,2
Pakistan,51042,134,2
Pakistan,51041,134,2
Pakistan,51223,134,2
Pakistan,51043,134,2
Pakistan,51045,134,2
Pakistan,51225,134,2
Pakistan,51224,134,2
Pakistan,51044,134,2
Pakistan,50505,134,2
Pakistan,51035,134,2
Pakistan,51217,134,2
Pakistan,51216,134,2
Pakistan,51036,134,2
Pakistan,51218,134,2
Pakistan,51038,134,2
Pakistan,51037,134,2
Pakistan,50856,134,2
Pakistan,50496,134,2
Pakistan,50495,134,2
Pakistan,50855,134,2
Pakistan,50675,134,2
Pakistan,50498,134,2
Pakistan,50677,134,2
Pakistan,50497,134,2
Pakistan,50857,134,2
Pakistan,50676,134,2
Pakistan,50859,134,2
Pakistan,50679,134,2
Pakistan,50858,134,2
Pakistan,50678,134,2
Pakistan,51039,134,2
Pakistan,50673,134,2
Pakistan,50492,134,2
Pakistan,50491,134,2
Pakistan,50494,134,2
Pakistan,50854,134,2
Pakistan,50674,134,2
Pakistan,50493,134,2
Pakistan,50485,134,2
Pakistan,50487,134,2
Pakistan,50667,134,2
Pakistan,50486,134,2
Pakistan,50488,134,2
Pakistan,50668,134,2
Pakistan,50484,134,2
Pakistan,51580,134,2
Pakistan,51941,134,2
Pakistan,51761,134,2
Pakistan,51940,134,2
Pakistan,52120,134,2
Pakistan,51760,134,2
Pakistan,51581,134,2
Pakistan,52123,134,2
Pakistan,51943,134,2
Pakistan,52122,134,2
Pakistan,51942,134,2
Pakistan,52121,134,2
Pakistan,51584,134,2
Pakistan,51585,134,2
Pakistan,51405,134,2
Pakistan,51404,134,2
Pakistan,51945,134,2
Pakistan,52125,134,2
Pakistan,51765,134,2
Pakistan,52124,134,2
Pakistan,51944,134,2
Pakistan,51764,134,2
Pakistan,51578,134,2
Pakistan,51398,134,2
Pakistan,51577,134,2
Pakistan,51397,134,2
Pakistan,51938,134,2
Pakistan,52118,134,2
Pakistan,51758,134,2
Pakistan,51579,134,2
Pakistan,51399,134,2
Pakistan,51759,134,2
Pakistan,51939,134,2
Pakistan,52305,134,2
Pakistan,53020,134,2
Pakistan,52840,134,2
Pakistan,52300,134,2
Pakistan,53021,134,2
Pakistan,52302,134,2
Pakistan,52841,134,2
Pakistan,52481,134,2
Pakistan,52661,134,2
Pakistan,52301,134,2
Pakistan,52480,134,2
Pakistan,52660,134,2
Pakistan,53023,134,2
Pakistan,53022,134,2
Pakistan,52843,134,2
Pakistan,52663,134,2
Pakistan,52303,134,2
Pakistan,52483,134,2
Pakistan,52842,134,2
Pakistan,52482,134,2
Pakistan,52662,134,2
Pakistan,53025,134,2
Pakistan,53024,134,2
Pakistan,52845,134,2
Pakistan,52665,134,2
Pakistan,52485,134,2
Pakistan,52664,134,2
Pakistan,52304,134,2
Pakistan,52844,134,2
Pakistan,52484,134,2
Pakistan,52298,134,2
Pakistan,52659,134,2
Pakistan,53205,134,2
Pakistan,53200,134,2
Pakistan,53740,134,2
Pakistan,53920,134,2
Pakistan,53202,134,2
Pakistan,53381,134,2
Pakistan,53201,134,2
Pakistan,53561,134,2
Pakistan,53380,134,2
Pakistan,53560,134,2
Pakistan,54102,134,2
Pakistan,53742,134,2
Pakistan,53741,134,2
Pakistan,53921,134,2
Pakistan,54101,134,2
Pakistan,53203,134,2
Pakistan,53563,134,2
Pakistan,53383,134,2
Pakistan,53382,134,2
Pakistan,53562,134,2
Pakistan,54104,134,2
Pakistan,54103,134,2
Pakistan,53743,134,2
Pakistan,53923,134,2
Pakistan,53922,134,2
Pakistan,53565,134,2
Pakistan,53385,134,2
Pakistan,53384,134,2
Pakistan,53564,134,2
Pakistan,53204,134,2
Pakistan,53925,134,2
Pakistan,54105,134,2
Pakistan,53745,134,2
Pakistan,53744,134,2
Pakistan,53924,134,2
Pakistan,54099,134,2
Pakistan,53379,134,2
Pakistan,53559,134,2
Pakistan,53199,134,2
Pakistan,54100,134,2
Pakistan,53919,134,2
Pakistan,53739,134,2
Pakistan,55000,134,2
Pakistan,54460,134,2
Pakistan,54640,134,2
Pakistan,54820,134,2
Pakistan,55001,134,2
Pakistan,54643,134,2
Pakistan,54462,134,2
Pakistan,54822,134,2
Pakistan,54642,134,2
Pakistan,54461,134,2
Pakistan,54821,134,2
Pakistan,54641,134,2
Pakistan,55003,134,2
Pakistan,55002,134,2
Pakistan,54645,134,2
Pakistan,54825,134,2
Pakistan,54464,134,2
Pakistan,54644,134,2
Pakistan,54824,134,2
Pakistan,54823,134,2
Pakistan,54463,134,2
Pakistan,55004,134,2
Pakistan,55005,134,2
Pakistan,54465,134,2
Pakistan,54280,134,2
Pakistan,54282,134,2
Pakistan,54281,134,2
Pakistan,54284,134,2
Pakistan,54283,134,2
Pakistan,54285,134,2
Pakistan,54999,134,2
Pakistan,54819,134,2
Pakistan,54459,134,2
Pakistan,54639,134,2
Pakistan,54279,134,2
Pakistan,55180,134,2
Pakistan,55542,134,2
Pakistan,55361,134,2
Pakistan,55541,134,2
Pakistan,55181,134,2
Pakistan,55360,134,2
Pakistan,55540,134,2
Pakistan,55543,134,2
Pakistan,55183,134,2
Pakistan,55363,134,2
Pakistan,55362,134,2
Pakistan,55182,134,2
Pakistan,55365,134,2
Pakistan,55185,134,2
Pakistan,55545,134,2
Pakistan,55184,134,2
Pakistan,55364,134,2
Pakistan,55544,134,2
Pakistan,55725,134,2
Pakistan,55359,134,2
Pakistan,55539,134,2
Pakistan,55179,134,2
Sri Lanka,66687,29,2
Sri Lanka,66688,29,2
Sri Lanka,66689,29,2
Sri Lanka,66690,29,2
Sri Lanka,66691,29,2
Sri Lanka,66692,29,2
Sri Lanka,66693,29,2
Sri Lanka,66722,29,2
Sri Lanka,66723,29,2
Sri Lanka,66724,29,2
Sri Lanka,66725,29,2
Sri Lanka,66726,29,2
Sri Lanka,66727,29,2
Sri Lanka,66728,29,2
Sri Lanka,66729,29,2
Sri Lanka,66758,29,2
Sri Lanka,66759,29,2
Sri Lanka,66760,29,2
Sri Lanka,66761,29,2
Sri Lanka,66762,29,2
Sri Lanka,66763,29,2
Sri Lanka,66764,29,2
Sri Lanka,66765,29,2
Sri Lanka,66795,29,2
Sri Lanka,66796,29,2
Sri Lanka,66797,29,2
Sri Lanka,66798,29,2
Sri Lanka,66799,29,2
Sri Lanka,66800,29,2
Sri Lanka,66801,29,2
Sri Lanka,66833,29,2
Sri Lanka,66834,29,2
Sri Lanka,66835,29,2
Sri Lanka,66836,29,2
Sri Lanka,66837,29,2
Sri Lanka,66872,29,2
Sri Lanka,66873,29,2
Sri Lanka,66908,29,2
Sri Lanka,66909,29,2
Sri Lanka,66944,29,2
Sri Lanka,66945,29,2
Sri Lanka,66980,29,2
Sri Lanka,66981,29,2
Sri Lanka,67016,29,2
Sri Lanka,67017,29,2
Sri Lanka,68342,29,2
Sri Lanka,68343,29,2
Sri Lanka,68344,29,2
Sri Lanka,68345,29,2
Sri Lanka,68346,29,2
Sri Lanka,68347,29,2
Sri Lanka,68348,29,2
Sri Lanka,68349,29,2
Sri Lanka,68378,29,2
Sri Lanka,68379,29,2
Sri Lanka,68380,29,2
Sri Lanka,68381,29,2
Sri Lanka,68382,29,2
Sri Lanka,68383,29,2
Sri Lanka,68384,29,2
Sri Lanka,68385,29,2
Sri Lanka,68417,29,2
Sri Lanka,68418,29,2
Sri Lanka,68419,29,2
Sri Lanka,68420,29,2
Sri Lanka,68421,29,2
Sri Lanka,68456,29,2
Sri Lanka,68457,29,2
Sri Lanka,68492,29,2
Sri Lanka,68493,29,2
Sri Lanka,69163,29,2
Sri Lanka,69164,29,2
Sri Lanka,69165,29,2
Sri Lanka,69166,29,2
Sri Lanka,69167,29,2
Sri Lanka,69181,29,2
Sri Lanka,69182,29,2
Sri Lanka,69183,29,2
Sri Lanka,69184,29,2
Sri Lanka,69185,29,2
Sri Lanka,69201,29,2
Sri Lanka,69202,29,2
Sri Lanka,69203,29,2
Sri Lanka,69220,29,2
