FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
172,1,302,37
172,1,302,69
172,1,302,67
172,1,302,36
172,1,302,30
172,1,302,26
172,1,302,31
172,1,302,33
172,1,302,27
172,1,302,34
172,1,302,68
172,1,302,8
172,1,302,32
175,4,302,39
175,4,302,24
175,4,302,22
175,4,302,29
175,4,302,28
175,4,302,35
175,4,302,38
175,4,302,23
175,4,302,66
175,4,302,25
175,4,302,9
175,4,302,37
175,4,302,69
175,4,302,67
175,4,302,36
175,4,302,30
175,4,302,26
175,4,302,31
175,4,302,33
175,4,302,27
175,4,302,34
175,4,302,68
175,4,302,8
175,4,302,32
177,1,302,39
177,1,302,24
177,1,302,22
177,1,302,29
177,1,302,28
177,1,302,35
177,1,302,38
177,1,302,23
177,1,302,66
177,1,302,25
177,1,302,9
177,1,302,37
177,1,302,69
177,1,302,67
177,1,302,36
177,1,302,30
177,1,302,26
177,1,302,31
177,1,302,33
177,1,302,27
177,1,302,34
177,1,302,68
177,1,302,8
177,1,302,32
178,3,302,39
178,3,302,24
178,3,302,22
178,3,302,29
178,3,302,28
178,3,302,35
178,3,302,38
178,3,302,23
178,3,302,66
178,3,302,25
178,3,302,9
178,3,302,37
178,3,302,69
178,3,302,67
178,3,302,36
178,3,302,30
178,3,302,26
178,3,302,31
178,3,302,33
178,3,302,27
178,3,302,34
178,3,302,68
178,3,302,8
178,3,302,32
187,8,302,39
187,8,302,24
187,8,302,22
187,8,302,29
187,8,302,28
187,8,302,35
187,8,302,38
187,8,302,23
187,8,302,66
187,8,302,25
187,8,302,9
187,8,302,37
187,8,302,69
187,8,302,67
187,8,302,36
187,8,302,30
187,8,302,26
187,8,302,31
187,8,302,33
187,8,302,27
187,8,302,34
187,8,302,68
187,8,302,8
187,8,302,32
2000,12,302,39
2000,12,302,24
2000,12,302,22
2000,12,302,29
2000,12,302,28
2000,12,302,35
2000,12,302,38
2000,12,302,23
2000,12,302,66
2000,12,302,25
2000,12,302,9
2000,12,302,37
2000,12,302,69
2000,12,302,67
2000,12,302,36
2000,12,302,30
2000,12,302,26
2000,12,302,31
2000,12,302,33
2000,12,302,27
2000,12,302,34
2000,12,302,68
2000,12,302,8
2000,12,302,32
13,4,302,39
13,4,302,24
13,4,302,22
13,4,302,29
13,4,302,28
13,4,302,35
13,4,302,38
13,4,302,23
13,4,302,66
13,4,302,25
13,4,302,9
13,4,302,37
13,4,302,69
13,4,302,67
13,4,302,36
13,4,302,30
13,4,302,26
13,4,302,31
13,4,302,33
13,4,302,27
13,4,302,34
13,4,302,68
13,4,302,8
13,4,302,32
19,4,302,39
19,4,302,24
19,4,302,22
19,4,302,29
19,4,302,28
19,4,302,35
19,4,302,38
19,4,302,23
19,4,302,66
19,4,302,25
19,4,302,9
19,4,302,37
19,4,302,69
19,4,302,67
19,4,302,36
19,4,302,30
19,4,302,26
19,4,302,31
19,4,302,33
19,4,302,27
19,4,302,34
19,4,302,68
19,4,302,8
19,4,302,32
149,4,302,39
149,4,302,24
149,4,302,22
149,4,302,29
149,4,302,28
149,4,302,35
149,4,302,38
149,4,302,23
149,4,302,66
149,4,302,25
149,4,302,9
149,4,302,37
149,4,302,69
149,4,302,67
149,4,302,36
149,4,302,30
149,4,302,26
149,4,302,31
149,4,302,33
149,4,302,27
149,4,302,34
149,4,302,68
149,4,302,8
149,4,302,32
179,4,302,39
179,4,302,24
179,4,302,22
179,4,302,29
179,4,302,28
179,4,302,35
179,4,302,38
179,4,302,23
179,4,302,66
179,4,302,25
179,4,302,9
179,4,302,37
179,4,302,69
179,4,302,67
179,4,302,36
179,4,302,30
179,4,302,26
179,4,302,31
179,4,302,33
179,4,302,27
179,4,302,34
179,4,302,68
179,4,302,8
179,4,302,32
181,6,302,39
181,6,302,24
181,6,302,22
181,6,302,29
181,6,302,28
181,6,302,35
181,6,302,38
181,6,302,23
181,6,302,66
181,6,302,25
181,6,302,9
181,6,302,37
181,6,302,69
181,6,302,67
181,6,302,36
181,6,302,30
181,6,302,26
181,6,302,31
181,6,302,33
181,6,302,27
181,6,302,34
181,6,302,68
181,6,302,8
181,6,302,32
189,11,302,39
189,11,302,24
189,11,302,22
189,11,302,29
189,11,302,28
189,11,302,35
189,11,302,38
189,11,302,23
189,11,302,66
189,11,302,25
189,11,302,9
189,11,302,37
189,11,302,69
189,11,302,67
189,11,302,36
189,11,302,30
189,11,302,26
189,11,302,31
189,11,302,33
189,11,302,27
189,11,302,34
189,11,302,68
189,11,302,8
189,11,302,32
122,7,302,39
122,7,302,24
122,7,302,22
122,7,302,29
122,7,302,28
122,7,302,35
122,7,302,38
122,7,302,23
122,7,302,66
122,7,302,25
122,7,302,9
122,7,302,37
122,7,302,69
122,7,302,67
122,7,302,36
122,7,302,30
122,7,302,26
122,7,302,31
122,7,302,33
122,7,302,27
122,7,302,34
122,7,302,68
