SquareTypeCode,QuadID,Lon,Lat,BigCellTypeID,x,y
1x1,4,46,2,1,-46.5,2.5
1x1,4,52,11,1,-52.5,11.5
1x1,1,40,15,1,40.5,15.5
1x1,1,40,12,1,40.5,12.5
1x1,1,43,10,1,43.5,10.5
1x1,4,21,19,1,-21.5,19.5
5x5,4,45,20,2,-47.5,22.5
1x1,2,12,7,1,12.5,-7.5
1x1,4,17,24,1,-17.5,24.5
1x1,4,14,76,1,-14.5,76.5
1x1,4,17,76,1,-17.5,76.5
1x1,4,18,77,1,-18.5,77.5
1x1,4,18,78,1,-18.5,78.5
1x1,4,19,76,1,-19.5,76.5
1x1,4,25,63,1,-25.5,63.5
1x1,4,26,64,1,-26.5,64.5
1x1,4,35,77,1,-35.5,77.5
1x1,4,17,77,1,-17.5,77.5
1x1,4,18,81,1,-18.5,81.5
1x1,4,36,64,1,-36.5,64.5
1x1,4,33,83,1,-33.5,83.5
1x1,4,37,63,1,-37.5,63.5
1x1,4,38,61,1,-38.5,61.5
1x1,4,30,88,1,-30.5,88.5
1x1,4,40,59,1,-40.5,59.5
1x1,4,41,72,1,-41.5,72.5
1x1,4,42,56,1,-42.5,56.5
1x1,4,47,36,1,-47.5,36.5
1x1,4,47,48,1,-47.5,48.5
1x1,4,48,44,1,-48.5,44.5
1x1,4,28,46,1,-28.5,46.5
1x1,4,30,84,1,-30.5,84.5
1x1,4,20,76,1,-20.5,76.5
1x1,4,22,66,1,-22.5,66.5
1x1,4,15,34,1,-15.5,34.5
1x1,4,21,36,1,-21.5,36.5
1x1,4,24,33,1,-24.5,33.5
1x1,4,24,35,1,-24.5,35.5
1x1,4,29,36,1,-29.5,36.5
1x1,1,31,29,1,31.5,29.5
1x1,4,23,15,1,-23.5,15.5
1x1,2,12,5,1,12.5,-5.5
5x10,2,5,10,3,10,-12.5
1x1,4,50,6,1,-50.5,6.5
1x1,4,54,9,1,-54.5,9.5
1x1,4,21,16,1,-21.5,16.5
1x1,2,14,0,1,14.5,-0.5
1x1,2,18,3,1,18.5,-3.5
1x1,3,7,11,1,-7.5,-11.5
1x1,1,37,16,1,37.5,16.5
5x5,4,50,40,2,-52.5,42.5
5x5,4,50,30,2,-52.5,32.5
5x5,4,50,35,2,-52.5,37.5
1x1,4,28,13,1,-28.5,13.5
1x1,4,26,13,1,-26.5,13.5
1x1,4,28,14,1,-28.5,14.5
1x1,4,33,12,1,-33.5,12.5
1x1,4,33,13,1,-33.5,13.5
1x1,4,32,13,1,-32.5,13.5
1x1,4,24,15,1,-24.5,15.5
1x1,4,27,14,1,-27.5,14.5
1x1,4,29,14,1,-29.5,14.5
1x1,4,42,8,1,-42.5,8.5
1x1,4,32,14,1,-32.5,14.5
1x1,4,24,64,1,-24.5,64.5
1x1,4,26,66,1,-26.5,66.5
1x1,4,28,72,1,-28.5,72.5
1x1,4,20,56,1,-20.5,56.5
1x1,4,36,77,1,-36.5,77.5
1x1,4,22,84,1,-22.5,84.5
1x1,4,57,56,1,-57.5,56.5
1x1,4,57,57,1,-57.5,57.5
1x1,4,27,70,1,-27.5,70.5
1x1,4,32,89,1,-32.5,89.5
1x1,4,39,52,1,-39.5,52.5
1x1,4,28,81,1,-28.5,81.5
1x1,4,32,82,1,-32.5,82.5
1x1,4,18,94,1,-18.5,94.5
1x1,4,18,95,1,-18.5,95.5
1x1,4,30,73,1,-30.5,73.5
1x1,4,33,84,1,-33.5,84.5
1x1,4,35,67,1,-35.5,67.5
1x1,4,35,69,1,-35.5,69.5
1x1,4,41,58,1,-41.5,58.5
1x1,4,19,96,1,-19.5,96.5
1x1,4,29,65,1,-29.5,65.5
1x1,4,38,78,1,-38.5,78.5
1x1,4,41,73,1,-41.5,73.5
1x1,4,44,69,1,-44.5,69.5
1x1,4,30,14,1,-30.5,14.5
1x1,4,32,11,1,-32.5,11.5
1x1,4,35,11,1,-35.5,11.5
1x1,4,31,14,1,-31.5,14.5
1x1,4,40,9,1,-40.5,9.5
1x1,4,22,15,1,-22.5,15.5
1x1,4,30,13,1,-30.5,13.5
1x1,3,24,48,1,-24.5,-48.5
1x1,3,33,52,1,-33.5,-52.5
1x1,3,27,49,1,-27.5,-49.5
1x1,3,26,44,1,-26.5,-44.5
1x1,3,22,41,1,-22.5,-41.5
5x5,3,45,30,2,-47.5,-32.5
1x1,4,58,17,1,-58.5,17.5
1x1,4,8,9,1,-8.5,9.5
1x1,3,0,29,1,-0.5,-29.5
1x1,4,0,30,1,-0.5,30.5
1x1,4,2,30,1,-2.5,30.5
1x1,1,39,9,1,39.5,9.5
1x1,1,38,7,1,38.5,7.5
5x5,4,50,25,2,-52.5,27.5
5x5,4,50,45,2,-52.5,47.5
5x5,4,50,20,2,-52.5,22.5
5x5,4,55,25,2,-57.5,27.5
1x1,2,22,13,1,22.5,-13.5
1x1,4,20,10,1,-20.5,10.5
1x1,4,34,11,1,-34.5,11.5
1x1,4,19,25,1,-19.5,25.5
1x1,4,29,13,1,-29.5,13.5
1x1,4,30,15,1,-30.5,15.5
1x1,4,33,11,1,-33.5,11.5
1x1,4,36,10,1,-36.5,10.5
1x1,4,31,12,1,-31.5,12.5
1x1,4,34,13,1,-34.5,13.5
1x1,4,37,10,1,-37.5,10.5
1x1,4,23,67,1,-23.5,67.5
1x1,4,24,66,1,-24.5,66.5
1x1,4,25,69,1,-25.5,69.5
1x1,4,26,69,1,-26.5,69.5
1x1,4,29,73,1,-29.5,73.5
1x1,4,19,75,1,-19.5,75.5
1x1,4,14,47,1,-14.5,47.5
1x1,4,14,48,1,-14.5,48.5
1x1,4,17,95,1,-17.5,95.5
1x1,4,23,59,1,-23.5,59.5
1x1,4,26,68,1,-26.5,68.5
1x1,4,27,10,1,-27.5,10.5
1x1,4,27,69,1,-27.5,69.5
1x1,4,29,75,1,-29.5,75.5
1x1,4,18,93,1,-18.5,93.5
1x1,4,41,65,1,-41.5,65.5
1x1,4,19,92,1,-19.5,92.5
1x1,4,50,40,1,-50.5,40.5
1x1,4,50,41,1,-50.5,41.5
1x1,4,48,37,1,-48.5,37.5
1x1,4,50,44,1,-50.5,44.5
1x1,4,50,45,1,-50.5,45.5
1x1,4,51,44,1,-51.5,44.5
1x1,4,27,68,1,-27.5,68.5
1x1,4,21,86,1,-21.5,86.5
1x1,4,32,12,1,-32.5,12.5
1x1,4,39,9,1,-39.5,9.5
5x10,4,5,10,3,-10,12.5
1x1,3,31,44,1,-31.5,-44.5
1x1,3,23,46,1,-23.5,-46.5
1x1,3,28,49,1,-28.5,-49.5
1x1,3,28,40,1,-28.5,-40.5
1x1,3,28,42,1,-28.5,-42.5
5x5,2,50,0,2,52.5,-2.5
5x5,2,50,5,2,52.5,-7.5
5x5,3,50,0,2,-52.5,-2.5
5x5,3,50,5,2,-52.5,-7.5
5x5,3,50,10,2,-52.5,-12.5
5x5,3,50,15,2,-52.5,-17.5
1x1,4,44,28,1,-44.5,28.5
1x1,4,44,29,1,-44.5,29.5
1x1,4,42,1,1,-42.5,1.5
1x1,4,54,10,1,-54.5,10.5
1x1,1,39,0,1,39.5,0.5
1x1,1,40,0,1,40.5,0.5
1x1,1,41,1,1,41.5,1.5
1x1,4,36,2,1,-36.5,2.5
1x1,1,38,0,1,38.5,0.5
1x1,1,41,2,1,41.5,2.5
1x1,1,41,3,1,41.5,3.5
1x1,1,42,3,1,42.5,3.5
1x1,4,36,3,1,-36.5,3.5
1x1,4,36,4,1,-36.5,4.5
1x1,4,37,0,1,-37.5,0.5
1x1,4,37,1,1,-37.5,1.5
1x1,4,38,0,1,-38.5,0.5
1x1,1,40,13,1,40.5,13.5
1x1,4,37,6,1,-37.5,6.5
1x1,1,38,1,1,38.5,1.5
1x1,4,36,6,1,-36.5,6.5
1x1,1,39,2,1,39.5,2.5
1x1,1,39,3,1,39.5,3.5
1x1,4,39,0,1,-39.5,0.5
1x1,1,35,1,1,35.5,1.5
1x1,4,35,1,1,-35.5,1.5
1x1,4,27,13,1,-27.5,13.5
1x1,4,31,7,1,-31.5,7.5
1x1,4,34,7,1,-34.5,7.5
1x1,4,20,13,1,-20.5,13.5
1x1,4,28,12,1,-28.5,12.5
1x1,4,33,10,1,-33.5,10.5
1x1,2,1,10,1,1.5,-10.5
1x1,4,14,15,1,-14.5,15.5
1x1,4,35,18,1,-35.5,18.5
1x1,4,26,17,1,-26.5,17.5
1x1,4,31,15,1,-31.5,15.5
1x1,4,32,15,1,-32.5,15.5
1x1,4,44,70,1,-44.5,70.5
1x1,4,23,12,1,-23.5,12.5
1x1,4,24,58,1,-24.5,58.5
1x1,4,24,59,1,-24.5,59.5
1x1,4,25,61,1,-25.5,61.5
1x1,4,25,62,1,-25.5,62.5
1x1,4,26,61,1,-26.5,61.5
1x1,4,27,73,1,-27.5,73.5
1x1,4,20,46,1,-20.5,46.5
1x1,4,21,84,1,-21.5,84.5
1x1,4,21,89,1,-21.5,89.5
1x1,4,29,46,1,-29.5,46.5
1x1,4,26,46,1,-26.5,46.5
1x1,4,39,77,1,-39.5,77.5
1x1,4,41,56,1,-41.5,56.5
1x1,4,8,78,1,-8.5,78.5
1x1,4,30,89,1,-30.5,89.5
1x1,4,42,73,1,-42.5,73.5
1x1,4,43,39,1,-43.5,39.5
1x1,4,43,67,1,-43.5,67.5
1x1,4,47,67,1,-47.5,67.5
1x1,4,17,92,1,-17.5,92.5
1x1,4,22,82,1,-22.5,82.5
1x1,4,26,26,1,-26.5,26.5
1x1,4,34,79,1,-34.5,79.5
1x1,4,28,64,1,-28.5,64.5
1x1,4,37,77,1,-37.5,77.5
1x1,4,28,97,1,-28.5,97.5
1x1,4,29,66,1,-29.5,66.5
1x1,4,32,83,1,-32.5,83.5
1x1,4,9,61,1,-9.5,61.5
1x1,4,13,75,1,-13.5,75.5
1x1,4,13,80,1,-13.5,80.5
1x1,4,21,97,1,-21.5,97.5
1x1,2,15,2,1,15.5,-2.5
1x1,3,34,37,1,-34.5,-37.5
1x1,3,23,28,1,-23.5,-28.5
1x1,3,33,37,1,-33.5,-37.5
1x1,3,10,17,1,-10.5,-17.5
1x1,3,17,28,1,-17.5,-28.5
1x1,3,35,35,1,-35.5,-35.5
1x1,4,26,19,1,-26.5,19.5
1x1,4,29,10,1,-29.5,10.5
1x1,4,9,1,1,-9.5,1.5
1x1,3,3,29,1,-3.5,-29.5
1x1,4,35,13,1,-35.5,13.5
1x1,4,22,16,1,-22.5,16.5
1x1,4,24,18,1,-24.5,18.5
1x1,3,32,30,1,-32.5,-30.5
1x1,3,34,49,1,-34.5,-49.5
1x1,3,20,45,1,-20.5,-45.5
1x1,3,33,53,1,-33.5,-53.5
1x1,3,39,51,1,-39.5,-51.5
1x1,3,22,47,1,-22.5,-47.5
1x1,3,23,47,1,-23.5,-47.5
1x1,3,38,47,1,-38.5,-47.5
1x1,3,34,52,1,-34.5,-52.5
5x5,2,55,0,2,57.5,-2.5
5x5,2,55,5,2,57.5,-7.5
5x5,2,55,10,2,57.5,-12.5
5x5,3,50,20,2,-52.5,-22.5
5x5,3,55,0,2,-57.5,-2.5
5x5,3,55,5,2,-57.5,-7.5
5x5,3,55,10,2,-57.5,-12.5
5x5,3,55,15,2,-57.5,-17.5
5x5,3,55,20,2,-57.5,-22.5
1x1,4,49,7,1,-49.5,7.5
1x1,1,38,8,1,38.5,8.5
1x1,1,35,0,1,35.5,0.5
1x1,4,35,0,1,-35.5,0.5
1x1,1,40,1,1,40.5,1.5
1x1,1,40,2,1,40.5,2.5
1x1,1,38,2,1,38.5,2.5
1x1,1,41,4,1,41.5,4.5
1x1,1,37,0,1,37.5,0.5
1x1,1,40,3,1,40.5,3.5
1x1,4,37,5,1,-37.5,5.5
1x1,4,36,7,1,-36.5,7.5
1x1,4,36,8,1,-36.5,8.5
1x1,4,18,21,1,-18.5,21.5
1x1,4,21,15,1,-21.5,15.5
1x1,4,29,12,1,-29.5,12.5
1x1,4,29,21,1,-29.5,21.5
1x1,4,32,24,1,-32.5,24.5
1x1,4,33,25,1,-33.5,25.5
1x1,4,34,27,1,-34.5,27.5
1x1,4,36,23,1,-36.5,23.5
1x1,4,37,31,1,-37.5,31.5
1x1,4,38,31,1,-38.5,31.5
1x1,4,41,8,1,-41.5,8.5
1x1,4,18,22,1,-18.5,22.5
1x1,4,18,23,1,-18.5,23.5
1x1,4,25,21,1,-25.5,21.5
1x1,4,27,16,1,-27.5,16.5
1x1,4,29,23,1,-29.5,23.5
1x1,4,35,29,1,-35.5,29.5
1x1,4,36,32,1,-36.5,32.5
1x1,4,11,13,1,-11.5,13.5
1x1,4,44,52,1,-44.5,52.5
1x1,4,26,27,1,-26.5,27.5
1x1,4,28,31,1,-28.5,31.5
1x1,4,28,20,1,-28.5,20.5
1x1,4,20,78,1,-20.5,78.5
1x1,4,33,80,1,-33.5,80.5
1x1,4,17,29,1,-17.5,29.5
1x1,4,21,83,1,-21.5,83.5
1x1,4,28,60,1,-28.5,60.5
1x1,4,14,46,1,-14.5,46.5
1x1,4,26,20,1,-26.5,20.5
1x1,4,26,40,1,-26.5,40.5
1x1,4,26,43,1,-26.5,43.5
1x1,4,44,49,1,-44.5,49.5
1x1,4,27,47,1,-27.5,47.5
1x1,4,43,74,1,-43.5,74.5
1x1,3,27,12,1,-27.5,-12.5
1x1,3,33,44,1,-33.5,-44.5
1x1,2,14,1,1,14.5,-1.5
1x1,3,9,16,1,-9.5,-16.5
1x1,3,23,27,1,-23.5,-27.5
1x1,3,34,12,1,-34.5,-12.5
1x1,3,36,42,1,-36.5,-42.5
1x1,2,15,3,1,15.5,-3.5
1x1,3,9,13,1,-9.5,-13.5
1x1,3,24,24,1,-24.5,-24.5
1x1,3,24,26,1,-24.5,-26.5
1x1,3,26,24,1,-26.5,-24.5
1x1,3,26,28,1,-26.5,-28.5
1x1,3,30,2,1,-30.5,-2.5
1x1,3,25,29,1,-25.5,-29.5
1x1,3,29,34,1,-29.5,-34.5
1x1,3,35,44,1,-35.5,-44.5
1x1,3,37,36,1,-37.5,-36.5
1x1,2,16,1,1,16.5,-1.5
1x1,2,31,3,1,31.5,-3.5
1x1,3,27,17,1,-27.5,-17.5
1x1,3,31,34,1,-31.5,-34.5
1x1,2,17,1,1,17.5,-1.5
1x1,2,26,1,1,26.5,-1.5
1x1,3,27,15,1,-27.5,-15.5
1x1,3,27,21,1,-27.5,-21.5
1x1,3,31,20,1,-31.5,-20.5
1x1,3,33,32,1,-33.5,-32.5
1x1,3,34,33,1,-34.5,-33.5
1x1,3,34,35,1,-34.5,-35.5
1x1,3,35,33,1,-35.5,-33.5
1x1,3,11,8,1,-11.5,-8.5
1x1,3,12,10,1,-12.5,-10.5
1x1,3,26,23,1,-26.5,-23.5
1x1,3,36,31,1,-36.5,-31.5
1x1,2,32,3,1,32.5,-3.5
1x1,3,28,13,1,-28.5,-13.5
1x1,3,38,36,1,-38.5,-36.5
1x1,3,13,7,1,-13.5,-7.5
1x1,3,24,25,1,-24.5,-25.5
1x1,3,25,24,1,-25.5,-24.5
1x1,3,26,25,1,-26.5,-25.5
1x1,3,37,39,1,-37.5,-39.5
1x1,2,17,2,1,17.5,-2.5
1x1,3,15,9,1,-15.5,-9.5
1x1,3,22,23,1,-22.5,-23.5
1x1,3,36,34,1,-36.5,-34.5
1x1,3,12,16,1,-12.5,-16.5
1x1,3,21,14,1,-21.5,-14.5
1x1,3,23,21,1,-23.5,-21.5
1x1,3,27,25,1,-27.5,-25.5
1x1,3,29,1,1,-29.5,-1.5
1x1,3,34,34,1,-34.5,-34.5
1x1,3,37,38,1,-37.5,-38.5
1x1,3,23,22,1,-23.5,-22.5
1x1,3,33,29,1,-33.5,-29.5
1x1,3,36,35,1,-36.5,-35.5
1x1,3,29,3,1,-29.5,-3.5
1x1,3,27,4,1,-27.5,-4.5
1x1,4,20,14,1,-20.5,14.5
1x1,4,21,22,1,-21.5,22.5
1x1,4,24,14,1,-24.5,14.5
1x1,4,25,13,1,-25.5,13.5
1x1,4,25,20,1,-25.5,20.5
1x1,4,31,11,1,-31.5,11.5
1x1,4,33,15,1,-33.5,15.5
1x1,4,38,9,1,-38.5,9.5
1x1,4,57,9,1,-57.5,9.5
1x1,2,22,10,1,22.5,-10.5
1x1,1,38,11,1,38.5,11.5
1x1,1,43,15,1,43.5,15.5
1x1,1,41,19,1,41.5,19.5
1x1,1,39,14,1,39.5,14.5
1x1,1,41,12,1,41.5,12.5
5x5,4,55,40,2,-57.5,42.5
1x1,4,28,11,1,-28.5,11.5
5x5,4,20,10,2,-22.5,12.5
1x1,2,16,9,1,16.5,-9.5
1x1,4,33,9,1,-33.5,9.5
1x1,4,15,49,1,-15.5,49.5
1x1,4,18,53,1,-18.5,53.5
1x1,4,18,92,1,-18.5,92.5
1x1,4,17,50,1,-17.5,50.5
1x1,4,42,66,1,-42.5,66.5
1x1,4,13,48,1,-13.5,48.5
1x1,4,13,50,1,-13.5,50.5
1x1,4,30,83,1,-30.5,83.5
1x1,4,22,83,1,-22.5,83.5
1x1,4,27,55,1,-27.5,55.5
1x1,4,29,58,1,-29.5,58.5
1x1,4,22,87,1,-22.5,87.5
1x1,4,23,88,1,-23.5,88.5
1x1,4,30,51,1,-30.5,51.5
1x1,4,51,42,1,-51.5,42.5
1x1,4,44,67,1,-44.5,67.5
1x1,4,42,72,1,-42.5,72.5
1x1,4,43,71,1,-43.5,71.5
1x1,4,6,61,1,-6.5,61.5
1x1,3,10,19,1,-10.5,-19.5
1x1,3,25,22,1,-25.5,-22.5
1x1,3,28,20,1,-28.5,-20.5
1x1,2,33,3,1,33.5,-3.5
1x1,3,32,23,1,-32.5,-23.5
1x1,2,16,0,1,16.5,-0.5
1x1,3,34,16,1,-34.5,-16.5
1x1,3,33,33,1,-33.5,-33.5
1x1,3,10,23,1,-10.5,-23.5
1x1,3,12,19,1,-12.5,-19.5
1x1,3,14,26,1,-14.5,-26.5
1x1,3,11,17,1,-11.5,-17.5
1x1,3,36,44,1,-36.5,-44.5
1x1,2,16,2,1,16.5,-2.5
1x1,3,31,30,1,-31.5,-30.5
1x1,3,35,42,1,-35.5,-42.5
1x1,3,18,11,1,-18.5,-11.5
1x1,3,26,5,1,-26.5,-5.5
1x1,3,20,35,1,-20.5,-35.5
1x1,3,30,45,1,-30.5,-45.5
1x1,3,40,50,1,-40.5,-50.5
1x1,3,35,50,1,-35.5,-50.5
1x1,3,5,30,1,-5.5,-30.5
1x1,3,0,35,1,-0.5,-35.5
5x5,4,55,30,2,-57.5,32.5
5x5,4,55,35,2,-57.5,37.5
1x1,1,42,4,1,42.5,4.5
1x1,1,43,3,1,43.5,3.5
1x1,4,9,12,1,-9.5,12.5
1x1,4,31,16,1,-31.5,16.5
1x1,4,35,16,1,-35.5,16.5
1x1,4,34,14,1,-34.5,14.5
1x1,4,12,13,1,-12.5,13.5
1x1,3,20,7,1,-20.5,-7.5
1x1,3,33,13,1,-33.5,-13.5
1x1,3,36,36,1,-36.5,-36.5
1x1,2,25,3,1,25.5,-3.5
1x1,3,17,4,1,-17.5,-4.5
1x1,3,25,14,1,-25.5,-14.5
1x1,3,32,17,1,-32.5,-17.5
1x1,3,16,24,1,-16.5,-24.5
1x1,3,21,24,1,-21.5,-24.5
1x1,3,26,11,1,-26.5,-11.5
1x1,3,29,18,1,-29.5,-18.5
1x1,3,38,37,1,-38.5,-37.5
1x1,3,30,16,1,-30.5,-16.5
1x1,3,34,39,1,-34.5,-39.5
1x1,3,18,12,1,-18.5,-12.5
1x1,3,24,10,1,-24.5,-10.5
1x1,3,23,8,1,-23.5,-8.5
1x1,3,34,28,1,-34.5,-28.5
1x1,3,36,43,1,-36.5,-43.5
1x1,2,21,1,1,21.5,-1.5
1x1,3,35,38,1,-35.5,-38.5
1x1,3,36,26,1,-36.5,-26.5
1x1,3,20,3,1,-20.5,-3.5
1x1,3,26,19,1,-26.5,-19.5
1x1,3,31,16,1,-31.5,-16.5
1x1,3,34,36,1,-34.5,-36.5
1x1,3,36,23,1,-36.5,-23.5
1x1,3,27,26,1,-27.5,-26.5
1x1,3,24,22,1,-24.5,-22.5
1x1,3,28,28,1,-28.5,-28.5
1x1,3,23,24,1,-23.5,-24.5
1x1,3,24,11,1,-24.5,-11.5
1x1,3,30,24,1,-30.5,-24.5
1x1,2,34,4,1,34.5,-4.5
1x1,4,31,17,1,-31.5,17.5
1x1,3,25,49,1,-25.5,-49.5
1x1,3,34,50,1,-34.5,-50.5
1x1,3,22,42,1,-22.5,-42.5
1x1,4,58,1,1,-58.5,1.5
5x5,4,55,45,2,-57.5,47.5
20x20,3,20,20,6,-30,-30
5x10,4,25,10,3,-30,12.5
1x1,1,36,1,1,36.5,1.5
1x1,4,12,48,1,-12.5,48.5
1x1,4,13,32,1,-13.5,32.5
1x1,4,33,14,1,-33.5,14.5
1x1,4,22,88,1,-22.5,88.5
1x1,4,0,31,1,-0.5,31.5
1x1,4,0,39,1,-0.5,39.5
1x1,4,31,40,1,-31.5,40.5
1x1,4,27,57,1,-27.5,57.5
1x1,4,23,56,1,-23.5,56.5
1x1,4,25,57,1,-25.5,57.5
1x1,4,39,79,1,-39.5,79.5
1x1,3,0,31,1,-0.5,-31.5
1x1,4,35,9,1,-35.5,9.5
1x1,4,37,9,1,-37.5,9.5
5x5,4,60,60,2,-62.5,62.5
1x1,4,50,3,1,-50.5,3.5
1x1,4,51,4,1,-51.5,4.5
1x1,4,61,14,1,-61.5,14.5
1x1,2,8,0,1,8.5,-0.5
1x1,1,37,12,1,37.5,12.5
5x5,1,65,0,2,67.5,2.5
5x5,1,65,15,2,67.5,17.5
5x5,4,60,5,2,-62.5,7.5
5x5,4,60,10,2,-62.5,12.5
5x5,4,60,15,2,-62.5,17.5
5x5,4,60,20,2,-62.5,22.5
5x5,4,60,25,2,-62.5,27.5
5x5,4,60,30,2,-62.5,32.5
5x5,4,65,0,2,-67.5,2.5
1x1,1,38,3,1,38.5,3.5
1x1,1,39,4,1,39.5,4.5
1x1,4,12,10,1,-12.5,10.5
1x1,4,16,29,1,-16.5,29.5
1x1,4,14,54,1,-14.5,54.5
1x1,4,17,46,1,-17.5,46.5
1x1,4,13,44,1,-13.5,44.5
1x1,4,29,82,1,-29.5,82.5
1x1,4,0,42,1,-0.5,42.5
1x1,4,6,58,1,-6.5,58.5
1x1,4,44,72,1,-44.5,72.5
1x1,3,27,28,1,-27.5,-28.5
1x1,3,28,29,1,-28.5,-29.5
1x1,3,28,31,1,-28.5,-31.5
1x1,3,29,32,1,-29.5,-32.5
1x1,3,19,22,1,-19.5,-22.5
1x1,3,21,21,1,-21.5,-21.5
1x1,3,21,23,1,-21.5,-23.5
1x1,3,22,21,1,-22.5,-21.5
1x1,3,23,23,1,-23.5,-23.5
1x1,3,26,26,1,-26.5,-26.5
1x1,4,60,21,1,-60.5,21.5
1x1,4,63,21,1,-63.5,21.5
1x1,4,15,32,1,-15.5,32.5
1x1,4,31,10,1,-31.5,10.5
1x1,3,33,34,1,-33.5,-34.5
1x1,3,29,45,1,-29.5,-45.5
1x1,3,2,35,1,-2.5,-35.5
5x5,4,45,65,2,-47.5,67.5
1x1,4,49,4,1,-49.5,4.5
1x1,4,50,5,1,-50.5,5.5
1x1,2,14,5,1,14.5,-5.5
1x1,2,17,7,1,17.5,-7.5
1x1,2,40,17,1,40.5,-17.5
1x1,2,40,18,1,40.5,-18.5
1x1,2,41,16,1,41.5,-16.5
1x1,2,41,17,1,41.5,-17.5
1x1,2,41,18,1,41.5,-18.5
1x1,1,38,4,1,38.5,4.5
1x1,1,37,2,1,37.5,2.5
1x1,4,9,10,1,-9.5,10.5
1x1,4,14,12,1,-14.5,12.5
1x1,4,13,34,1,-13.5,34.5
1x1,4,14,27,1,-14.5,27.5
1x1,3,8,5,1,-8.5,-5.5
1x1,4,16,28,1,-16.5,28.5
1x1,4,17,28,1,-17.5,28.5
1x1,4,17,27,1,-17.5,27.5
1x1,4,17,36,1,-17.5,36.5
1x1,4,23,55,1,-23.5,55.5
1x1,4,45,69,1,-45.5,69.5
1x1,3,22,19,1,-22.5,-19.5
1x1,3,22,20,1,-22.5,-20.5
1x1,3,23,20,1,-23.5,-20.5
1x1,3,24,21,1,-24.5,-21.5
1x1,3,20,19,1,-20.5,-19.5
1x1,3,29,30,1,-29.5,-30.5
1x1,3,31,32,1,-31.5,-32.5
1x1,3,32,33,1,-32.5,-33.5
1x1,3,28,34,1,-28.5,-34.5
1x1,3,31,39,1,-31.5,-39.5
1x1,3,33,38,1,-33.5,-38.5
1x1,3,16,31,1,-16.5,-31.5
1x1,4,56,16,1,-56.5,16.5
1x1,4,59,17,1,-59.5,17.5
1x1,4,60,16,1,-60.5,16.5
1x1,4,61,17,1,-61.5,17.5
1x1,4,60,18,1,-60.5,18.5
1x1,3,10,7,1,-10.5,-7.5
1x1,3,13,13,1,-13.5,-13.5
1x1,3,9,38,1,-9.5,-38.5
1x1,3,10,11,1,-10.5,-11.5
1x1,3,11,11,1,-11.5,-11.5
1x1,3,8,6,1,-8.5,-6.5
1x1,3,9,9,1,-9.5,-9.5
1x1,4,17,26,1,-17.5,26.5
1x1,2,23,0,1,23.5,-0.5
1x1,4,30,16,1,-30.5,16.5
1x1,4,31,22,1,-31.5,22.5
5x5,4,5,60,2,-7.5,62.5
1x1,4,49,6,1,-49.5,6.5
10x10,1,30,10,4,35,15
1x1,4,59,27,1,-59.5,27.5
1x1,4,38,5,1,-38.5,5.5
1x1,3,8,2,1,-8.5,-2.5
1x1,3,9,0,1,-9.5,-0.5
1x1,3,10,2,1,-10.5,-2.5
1x1,4,22,49,1,-22.5,49.5
1x1,4,25,54,1,-25.5,54.5
1x1,4,21,46,1,-21.5,46.5
1x1,4,21,75,1,-21.5,75.5
1x1,4,26,49,1,-26.5,49.5
1x1,4,28,50,1,-28.5,50.5
1x1,4,51,43,1,-51.5,43.5
1x1,4,46,48,1,-46.5,48.5
1x1,4,49,48,1,-49.5,48.5
1x1,3,0,34,1,-0.5,-34.5
1x1,3,24,17,1,-24.5,-17.5
1x1,3,22,22,1,-22.5,-22.5
1x1,3,23,17,1,-23.5,-17.5
1x1,3,23,18,1,-23.5,-18.5
1x1,3,1,33,1,-1.5,-33.5
1x1,3,2,32,1,-2.5,-32.5
1x1,3,16,29,1,-16.5,-29.5
1x1,3,17,29,1,-17.5,-29.5
1x1,3,23,36,1,-23.5,-36.5
1x1,3,24,35,1,-24.5,-35.5
1x1,3,24,36,1,-24.5,-36.5
1x1,3,25,36,1,-25.5,-36.5
1x1,3,26,35,1,-26.5,-35.5
1x1,3,26,38,1,-26.5,-38.5
1x1,3,27,42,1,-27.5,-42.5
1x1,3,24,32,1,-24.5,-32.5
1x1,3,25,37,1,-25.5,-37.5
1x1,3,26,42,1,-26.5,-42.5
1x1,3,11,25,1,-11.5,-25.5
1x1,4,5,56,1,-5.5,56.5
1x1,4,11,10,1,-11.5,10.5
1x1,4,22,67,1,-22.5,67.5
1x1,3,11,10,1,-11.5,-10.5
1x1,3,9,6,1,-9.5,-6.5
1x1,3,51,63,1,-51.5,-63.5
1x1,3,52,58,1,-52.5,-58.5
1x1,3,52,59,1,-52.5,-59.5
1x1,4,16,15,1,-16.5,15.5
1x1,4,14,13,1,-14.5,13.5
1x1,4,26,10,1,-26.5,10.5
1x1,3,32,48,1,-32.5,-48.5
1x1,4,42,2,1,-42.5,2.5
1x1,4,46,1,1,-46.5,1.5
5x10,1,35,20,3,40,22.5
1x1,1,32,14,1,32.5,14.5
1x1,1,32,15,1,32.5,15.5
1x1,3,40,20,1,-40.5,-20.5
1x1,3,27,14,1,-27.5,-14.5
1x1,3,3,36,1,-3.5,-36.5
1x1,3,24,13,1,-24.5,-13.5
1x1,3,26,6,1,-26.5,-6.5
1x1,4,12,45,1,-12.5,45.5
